time,aeration_rate,agitator,sugar_feed_rate,acid_flow_rate,base_flow_rate,heating/cooling_water_flow_rate,heating_water_flow_rate,water_for_injection/dilution,air_head_pressure,dumped_broth_flow,substrate_concentration,dissolved_oxygen_concentration,penicillin_concentration,vessel_volume,vessel_weight,pH,temperature,generated_heat,CO2_percent_in_off_gas,PAA_flow,PAA_concentration,oil_flow,NH3_concentration,oxygen_uptake_rate,oxygen_in_percent_in_off_gas,offline_penicillin_concentration,offline_biomass_concentration,carbon_evolution_rate,ammonia_shots,viscosity,Fault reference(Fault_ref:Fault ref),0 - Recipe driven 1 - Operator controlled(Control_ref:Control ref),1- No Raman spec, 1-Raman spec recorded,2-PAT control(PAT_ref:PAT ref),Batch reference(Batch_ref:Batch ref),experiment_ID,Fault flag
0.2,30,100,8,0.0,0.0,0.0001,209.21,0,0.6,0,1.0152,14.625,0.001,57603,62179.0,6.6157,297.69,195.7,0.090773,5.0,,22,,1.3872,0.17828,,,0.034524,0,,0,0,2,90,90,0,90.0,0.0
0.4,30,100,8,0.0,0.0,0.0001,61.508,0,0.6,0,1.0602,14.601,0.00099954,57600,62181.0,6.5889,297.89,249.03,0.10339,5.0,,22,,0.29655,0.19941,,,0.039325,0,,0,0,2,90,90,0,90.0,0.0
0.6,30,100,8,0.52337,0.0,0.0001,0.0001,0,0.6,0,1.1029,14.578,0.00099908,57598,62183.0,6.5628,297.88,244.75,0.10757,5.0,,22,,0.029434,0.20442,,,0.040913,0,,0,0,2,90,90,0,90.0,0.0
0.8,30,100,8,1.0453,0.0,0.0001,79.645,0,0.6,0,1.1436,14.548,0.00099861,57595,62185.0,6.5374,298.15,315.96,0.11009,5.0,,22,,-0.02422,0.20542,,,0.041872,0,,0,0,2,90,90,0,90.0,0.0
1.0,30,100,8,0.0,0.0,88.247,7.9645,0,0.6,0,1.1824,14.509,0.00099814,57593,62187.0,6.5148,298.05,289.59,0.11236,5.0,1517.1,22,1673.6,-0.023345,0.20539,0.001,0.54792,0.042735,0,4.0841,0,0,2,90,90,0,90.0,0.0
1.2,30,100,8,0.0,0.0,57.391,0.79645,0,0.6,0,1.2196,14.478,0.00099767,57590,62189.0,6.4932,297.97,268.43,0.11466,5.0,,22,,-0.01265,0.20519,,,0.043613,0,,0,0,2,90,90,0,90.0,0.0
1.4,30,100,8,0.0,3.234,32.336,0.079645,0,0.6,0,1.2545,14.446,0.00099719,57588,62191.0,6.4769,297.92,255.9,0.11707,5.0,,22,,0.00021028,0.20495,,,0.044528,0,,0,0,2,90,90,0,90.0,0.0
1.6,30,100,8,0.0,12.963,9.7009,42.636,0,0.6,0,1.2874,14.409,0.00099667,57588,62196.0,6.4743,298.06,292.24,0.11958,5.0,,22,,0.015899,0.20465,,,0.045484,0,,0,0,2,90,90,0,90.0,0.0
1.8,30,100,8,0.0,23.738,54.359,4.2636,0,0.6,0,1.3183,14.387,0.00099612,57590,62202.0,6.486,298.0,278.23,0.12221,5.0,,22,,0.025587,0.20446,,,0.046482,0,,0,0,2,90,90,0,90.0,0.0
2.0,30,100,8,0.0,29.804,37.221,0.42636,0,0.6,0,1.3468,14.35,0.00099555,57593,62210.0,6.5053,297.96,267.21,0.12495,5.0,,22,,0.039602,0.2042,,,0.047525,0,,0,0,2,90,90,0,90.0,0.0
