time,aeration_rate,agitator,sugar_feed_rate,acid_flow_rate,base_flow_rate,heating/cooling_water_flow_rate,heating_water_flow_rate,water_for_injection/dilution,air_head_pressure,dumped_broth_flow,substrate_concentration,dissolved_oxygen_concentration,penicillin_concentration,vessel_volume,vessel_weight,pH,temperature,generated_heat,CO2_percent_in_off_gas,PAA_flow,PAA_concentration,oil_flow,NH3_concentration,oxygen_uptake_rate,oxygen_in_percent_in_off_gas,offline_penicillin_concentration,offline_biomass_concentration,carbon_evolution_rate,ammonia_shots,viscosity,Fault reference(Fault_ref:Fault ref),0 - Recipe driven 1 - Operator controlled(Control_ref:Control ref),1- No Raman spec, 1-Raman spec recorded,2-PAT control(PAT_ref:PAT ref),Batch reference(Batch_ref:Batch ref),experiment_ID,Fault flag
0.2,30,100,8,0.0,0.0,0.0001,200.8,0,0.6,0,1.2332,14.727,0.001,57687,61977.0,6.5789,297.69,185.04,0.082386,5.0,,22,,-0.2969,0.21052,,,0.031333,0,,0,0,1,100,100,1,100.0,0.0
0.4,30,100,8,0.0,0.0,0.0001,61.338,0,0.6,0,1.2874,14.718,0.00099954,57685,61979.0,6.5573,297.88,235.61,0.092547,5.0,,22,,-0.15283,0.20784,,,0.035199,0,,0,0,1,100,100,1,100.0,0.0
0.6,30,100,8,0.52273,0.0,0.0001,0.0001,0,0.6,0,1.3401,14.699,0.00099908,57682,61981.0,6.5361,297.86,228.55,0.095915,5.0,,22,,-0.11187,0.20707,,,0.03648,0,,0,0,1,100,100,1,100.0,0.0
0.8,30,100,8,0.0,0.0,0.0001,84.168,0,0.6,0,1.3916,14.686,0.00099861,57679,61983.0,6.5165,298.13,301.14,0.097948,5.0,,22,,-0.098416,0.20682,,,0.037254,0,,0,0,1,100,100,1,100.0,0.0
1.0,30,100,8,0.0,0.0,89.228,8.4168,0,0.6,0,1.4415,14.664,0.00099814,57677,61985.0,6.4977,298.02,270.92,0.099777,5.0,1248.8,22,1646.0,-0.087499,0.20661,0.001,0.46219,0.037949,0,4.0794,0,0,1,100,100,1,100.0,0.0
1.2,30,100,8,0.0,1.4425,52.791,0.84168,0,0.6,0,1.4896,14.642,0.00099766,57674,61987.0,6.4813,297.93,248.27,0.10164,5.0,,22,,-0.0775,0.20642,,,0.038657,0,,0,0,1,100,100,1,100.0,0.0
1.4,30,100,8,0.0,9.4417,15.837,63.618,0,0.6,0,1.5363,14.616,0.00099716,57674,61991.0,6.4739,298.12,297.75,0.10357,5.0,,22,,-0.065946,0.2062,,,0.039394,0,,0,0,1,100,100,1,100.0,0.0
1.6,30,100,8,0.0,20.375,78.263,6.3618,0,0.6,0,1.5816,14.593,0.00099661,57675,61997.0,6.4766,298.02,272.42,0.1056,5.0,,22,,-0.054995,0.206,,,0.040165,0,,0,0,1,100,100,1,100.0,0.0
1.8,30,100,8,0.0,30.205,48.346,0.63618,0,0.6,0,1.6249,14.577,0.00099604,57678,62005.0,6.4891,297.95,252.2,0.10772,5.0,,22,,-0.047714,0.20586,,,0.04097,0,,0,0,1,100,100,1,100.0,0.0
2.0,30,100,8,0.0,35.043,14.504,58.046,0,0.6,0,1.6665,14.561,0.00099545,57683,62013.0,6.5077,298.12,298.57,0.10992,5.0,,22,,-0.041565,0.20574,,,0.04181,0,,0,0,1,100,100,1,100.0,0.0
