time,aeration_rate,agitator,sugar_feed_rate,acid_flow_rate,base_flow_rate,heating/cooling_water_flow_rate,heating_water_flow_rate,water_for_injection/dilution,air_head_pressure,dumped_broth_flow,substrate_concentration,dissolved_oxygen_concentration,penicillin_concentration,vessel_volume,vessel_weight,pH,temperature,generated_heat,CO2_percent_in_off_gas,PAA_flow,PAA_concentration,oil_flow,NH3_concentration,oxygen_uptake_rate,oxygen_in_percent_in_off_gas,offline_penicillin_concentration,offline_biomass_concentration,carbon_evolution_rate,ammonia_shots,viscosity,Fault reference(Fault_ref:Fault ref),0 - Recipe driven 1 - Operator controlled(Control_ref:Control ref),1- No Raman spec, 1-Raman spec recorded,2-PAT control(PAT_ref:PAT ref),Batch reference(Batch_ref:Batch ref),experiment_ID,Fault flag
0.2,30,100,8,0.0,0.0,0.0001,207.07,0,0.6,0,1.1045,14.757,0.001,58622,61744.0,6.6137,297.67,191.21,0.084325,5.0,,22,,-0.93493,0.22207,,,0.032071,0,,0,0,2,85,85,0,85.0,0.0
0.4,30,100,8,0.0,0.0,0.0001,65.252,0,0.6,0,1.1572,14.734,0.00099954,58620,61746.0,6.5896,297.88,245.5,0.095477,5.0,,22,,-0.29087,0.21038,,,0.036313,0,,0,0,2,85,85,0,85.0,0.0
0.6,30,100,8,0.52301,0.0,0.0001,0.0001,0,0.6,0,1.2084,14.727,0.00099908,58617,61747.0,6.5661,297.85,238.45,0.09912,5.0,,22,,-0.13923,0.20757,,,0.037699,0,,0,0,2,85,85,0,85.0,0.0
0.8,30,100,8,1.0448,0.0,0.0001,88.389,0,0.6,0,1.2582,14.72,0.00099862,58615,61749.0,6.5431,298.13,315.05,0.10125,5.0,,22,,-0.10117,0.20686,,,0.038508,0,,0,0,2,85,85,0,85.0,0.0
1.0,30,100,8,0.0,0.0,92.539,8.8389,0,0.6,0,1.3062,14.7,0.00099815,58612,61751.0,6.5226,298.02,285.11,0.10312,5.0,1449.0,22,1666.1,-0.085355,0.20657,0.001,0.4791,0.039222,0,4.0804,0,0,2,85,85,0,85.0,0.0
1.2,30,100,8,0.0,0.0,57.084,0.88389,0,0.6,0,1.3525,14.676,0.00099768,58609,61753.0,6.503,297.93,261.57,0.10502,5.0,,22,,-0.072627,0.20633,,,0.039945,0,,0,0,2,85,85,0,85.0,0.0
1.4,30,100,8,0.0,0.0,17.125,68.594,0,0.6,0,1.3972,14.657,0.00099721,58606,61755.0,6.4841,298.14,315.64,0.107,5.0,,22,,-0.063206,0.20615,,,0.040696,0,,0,0,2,85,85,0,85.0,0.0
1.6,30,100,8,0.0,6.8807,84.518,6.8594,0,0.6,0,1.44,14.632,0.00099671,58605,61758.0,6.4748,298.04,289.4,0.10906,5.0,,22,,-0.051733,0.20593,,,0.041482,0,,0,0,2,85,85,0,85.0,0.0
1.8,30,100,8,0.0,17.461,54.507,0.68594,0,0.6,0,1.4811,14.605,0.00099618,58606,61763.0,6.4785,297.96,268.39,0.11122,5.0,,22,,-0.039128,0.20569,,,0.042304,0,,0,0,2,85,85,0,85.0,0.0
2.0,30,100,8,0.0,26.553,29.781,0.068594,0,0.6,0,1.5206,14.59,0.00099562,58608,61770.0,6.4927,297.92,256.35,0.11348,5.0,,22,,-0.031501,0.20554,,,0.043163,0,,0,0,2,85,85,0,85.0,0.0
2.2,30,100,8,0.0,29.951,8.9342,40.653,0,0.6,0,1.5586,14.572,0.00099506,58612,61778.0,6.5102,298.04,289.56,0.11583,5.0,,22,,-0.023896,0.2054,,,0.044056,0,,0,0,2,85,85,0,85.0,22401.0
2.4,30,100,8,0.0,26.366,48.583,4.0653,0,0.6,0,1.5946,14.549,0.0009945,58614,61785.0,6.5218,297.98,274.68,0.11826,5.0,,22,,-0.014617,0.20522,,,0.044982,0,,0,0,2,85,85,0,85.0,22230.0
2.6,30,100,8,0.0,18.176,30.067,0.40653,0,0.6,0,1.6291,14.523,0.00099397,58615,61790.0,6.5237,297.94,263.4,0.12078,5.0,,22,,-0.0035415,0.20501,,,0.045942,0,,0,0,2,85,85,0,85.0,21725.0
2.8,30,100,8,0.0,9.2328,9.02,40.529,0,0.6,0,1.6621,14.498,0.00099348,58614,61794.0,6.5133,298.07,298.03,0.1234,5.0,,22,,0.0075611,0.2048,,,0.046936,0,,0,0,2,85,85,0,85.0,21053.0
3.0,30,100,8,0.0,4.459,51.44,4.0529,0,0.6,0,1.6929,14.475,0.00099299,58612,61796.0,6.4965,298.01,282.37,0.12611,5.0,,22,,0.017201,0.20461,,,0.047968,0,,0,0,2,85,85,0,85.0,21382.0
3.2,30,100,15,0.0,6.4014,33.054,0.40529,0,0.6,0,1.7358,14.447,0.00099248,58612,61801.0,6.4824,297.97,271.7,0.12892,5.0,,22,,0.028997,0.20439,,,0.049037,0,,0,0,2,85,85,0,85.0,20710.0
3.4,30,100,15,0.0,13.953,20.291,0.040529,0,0.6,0,1.7763,14.442,0.00099194,58614,61808.0,6.4784,297.95,266.18,0.13183,5.0,,22,,0.031109,0.20434,,,0.050145,0,,0,0,2,85,85,0,85.0,22705.0
3.6,30,100,15,0.0,23.085,12.476,0.0040529,0,0.6,0,1.815,14.423,0.00099138,58617,61816.0,6.4861,297.94,264.26,0.13485,5.0,,22,,0.036298,0.20424,,,0.051292,0,,0,0,2,85,85,0,85.0,22367.0
3.8,30,100,15,0.0,29.143,3.7429,20.567,0,0.6,0,1.8518,14.407,0.00099079,58622,61825.0,6.5006,298.02,285.54,0.13796,5.0,,22,,0.041336,0.20414,,,0.052478,0,,0,0,2,85,85,0,85.0,21862.0
4.0,30,100,15,0.0,29.4,28.948,2.0567,0,0.6,0,1.8856,14.373,0.0009902,58626,61835.0,6.513,298.01,280.7,0.14119,5.0,,22,,0.053576,0.2039,,,0.053706,0,,0,0,2,85,85,0,85.0,21857.0
4.2,30,100,15,0.0,24.715,23.046,0.20567,0,0.6,0,1.9448,14.344,0.00098963,58630,61845.0,6.519,297.99,277.13,0.14453,5.0,,30,,0.061437,0.20375,,,0.054976,0,,0,0,2,85,85,0,85.0,22351.0
4.4,30,100,15,0.0,17.642,18.82,0.020567,0,0.6,0,2.0016,14.314,0.00098908,58632,61853.0,6.5156,297.99,276.0,0.14798,5.0,,30,,0.071936,0.20354,,,0.056288,0,,0,0,2,85,85,0,85.0,21846.0
4.6,30,100,15,0.0,11.967,17.182,0.0020567,0,0.6,0,2.0566,14.283,0.00098855,58633,61861.0,6.5044,297.99,276.26,0.15154,5.0,,30,,0.083769,0.20332,,,0.057644,0,,0,0,2,85,85,0,85.0,21175.0
4.8,30,100,15,0.0,10.762,17.102,0.00020567,0,0.6,0,2.1087,14.252,0.00098803,58634,61868.0,6.4915,297.99,277.34,0.15522,5.0,,30,,0.095404,0.20309,,,0.059046,0,,0,0,2,85,85,0,85.0,22669.0
5.0,30,100,15,0.0,14.679,18.079,0.0001,0,0.6,0,2.158,14.215,0.00098749,58635,61876.0,6.4829,298.0,279.22,0.15905,5.0,,30,,0.1093,0.20282,,,0.0605,0,,0,0,2,85,85,0,85.0,21331.0
5.2,30,100,15,0.0,22.033,20.183,0.0001,0,0.6,0,2.2052,14.168,0.00098695,58637,61884.0,6.4839,298.01,280.97,0.16299,0.0,,30,,0.12877,0.20245,,,0.062003,0,,0,0,2,85,85,0,85.0,21326.0
