time,aeration_rate,agitator,sugar_feed_rate,acid_flow_rate,base_flow_rate,heating/cooling_water_flow_rate,heating_water_flow_rate,water_for_injection/dilution,air_head_pressure,dumped_broth_flow,substrate_concentration,dissolved_oxygen_concentration,penicillin_concentration,vessel_volume,vessel_weight,pH,temperature,generated_heat,CO2_percent_in_off_gas,PAA_flow,PAA_concentration,oil_flow,NH3_concentration,oxygen_uptake_rate,oxygen_in_percent_in_off_gas,offline_penicillin_concentration,offline_biomass_concentration,carbon_evolution_rate,ammonia_shots,viscosity,Fault reference(Fault_ref:Fault ref),0 - Recipe driven 1 - Operator controlled(Control_ref:Control ref),1- No Raman spec, 1-Raman spec recorded,2-PAT control(PAT_ref:PAT ref),Batch reference(Batch_ref:Batch ref),experiment_ID,Fault flag
0.2,30,100,8,0.0,57.875,0.0001,316.27,0,0.6,0,1.0504,14.743,1.4361e-23,58373,61945.0,6.3996,297.54,300.06,0.086411,5.0,,22,,-0.56147,0.21534,,,0.032864,0,,0,1,1,54,54,0,54.0,0.0
0.4,30,100,8,0.0,98.021,0.0001,92.759,0,0.6,0,1.1003,14.737,0.001,58390,61966.0,6.4643,297.84,381.28,0.097715,5.0,,22,,-0.20171,0.20873,,,0.037165,0,,0,1,1,54,54,0,54.0,0.0
0.6,30,100,8,0.0,112.59,0.0001,0.0001,0,0.6,0,1.1493,14.729,0.00099915,58410,61991.0,6.53,297.81,374.7,0.10144,5.0,,22,,-0.114,0.2071,,,0.038583,0,,0,1,1,54,54,0,54.0,0.0
0.8,30,100,8,0.0,101.12,0.0001,120.12,0,0.6,0,1.197,14.717,0.00099834,58428,62013.0,6.592,298.21,481.4,0.10364,5.0,,22,,-0.088329,0.20662,,,0.039418,0,,0,1,1,54,54,0,54.0,0.0
1.0,30,100,8,0.5151,50.558,130.2,12.012,0,0.6,0,1.2439,14.704,0.0009977,58435,62025.0,6.6284,298.06,441.83,0.10557,5.0,1424.5,22,1765.8,-0.077909,0.20642,1.4361e-23,0.49755,0.040154,0,4.0814,0,1,1,54,54,0,54.0,0.0
1.2,30,100,8,1.0333,25.279,84.346,1.2012,0,0.6,0,1.2896,14.69,0.00099715,58438,62032.0,6.6349,297.94,407.84,0.10751,5.0,,22,,-0.070812,0.20629,,,0.04089,0,,0,1,1,54,54,0,54.0,0.0
1.4,30,100,8,1.5541,12.64,25.304,97.971,0,0.6,0,1.3337,14.668,0.00099664,58438,62036.0,6.6234,298.23,486.0,0.10951,5.0,,22,,-0.061111,0.2061,,,0.041651,0,,0,1,1,54,54,0,54.0,0.0
1.6,30,100,8,2.0758,6.3198,124.22,9.7971,0,0.6,0,1.376,14.645,0.00099615,58437,62040.0,6.602,298.08,445.04,0.1116,5.0,,22,,-0.050292,0.2059,,,0.042446,0,,0,1,1,54,54,0,54.0,0.0
1.8,30,100,8,2.5978,3.1599,78.03,0.97971,0,0.6,0,1.4167,14.627,0.00099567,58435,62043.0,6.5761,297.96,415.03,0.11378,5.0,,22,,-0.041765,0.20573,,,0.043278,0,,0,1,1,54,54,0,54.0,0.0
2.0,30,100,8,3.12,1.5799,43.509,0.097971,0,0.6,0,1.4555,14.604,0.00099519,58433,62045.0,6.5486,297.9,398.11,0.11608,5.0,,22,,-0.03169,0.20554,,,0.044151,0,,0,1,1,54,54,0,54.0,0.0
