time,aeration_rate,agitator,sugar_feed_rate,acid_flow_rate,base_flow_rate,heating/cooling_water_flow_rate,heating_water_flow_rate,water_for_injection/dilution,air_head_pressure,dumped_broth_flow,substrate_concentration,dissolved_oxygen_concentration,penicillin_concentration,vessel_volume,vessel_weight,pH,temperature,generated_heat,CO2_percent_in_off_gas,PAA_flow,PAA_concentration,oil_flow,NH3_concentration,oxygen_uptake_rate,oxygen_in_percent_in_off_gas,offline_penicillin_concentration,offline_biomass_concentration,carbon_evolution_rate,ammonia_shots,viscosity,Fault reference(Fault_ref:Fault ref),0 - Recipe driven 1 - Operator controlled(Control_ref:Control ref),1- No Raman spec, 1-Raman spec recorded,2-PAT control(PAT_ref:PAT ref),Batch reference(Batch_ref:Batch ref),experiment_ID,Fault flag
0.2,30,100,8,0.0,43.41,0.0001,197.14,0,0.6,0,1.2613,14.716,0.001,57731,62034.0,6.4278,297.71,184.44,0.095012,5.0,,22,,0.62854,0.19311,,,0.036136,0,,0,1,1,58,58,0,58.0,0.0
0.4,30,100,8,0.0,72.293,0.0001,58.234,0,0.6,0,1.3037,14.705,0.00099928,57742,62050.0,6.4862,297.9,235.1,0.10848,5.0,,22,,0.1085,0.20294,,,0.041262,0,,0,1,1,58,58,0,58.0,0.0
0.6,30,100,8,0.0,78.16,0.0001,0.0001,0,0.6,0,1.3446,14.688,0.00099855,57755,62068.0,6.5463,297.88,231.12,0.1129,5.0,,22,,-0.010648,0.20516,,,0.042943,0,,0,1,1,58,58,0,58.0,0.0
0.8,30,100,8,0.0,60.149,0.0001,75.262,0,0.6,0,1.3841,14.683,0.00099787,57765,62082.0,6.5979,298.14,298.41,0.11552,5.0,,22,,-0.037039,0.20564,,,0.043939,0,,0,1,1,58,58,0,58.0,0.0
1.0,30,100,8,0.51617,30.074,83.157,7.5262,0,0.6,0,1.4222,14.671,0.0009973,57768,62089.0,6.619,298.05,274.79,0.11784,5.0,1393.9,22,1784.9,-0.038817,0.20567,0.001,0.58647,0.044822,0,4.086,0,1,1,58,58,0,58.0,0.0
1.2,30,100,8,1.0359,15.037,55.752,0.75262,0,0.6,0,1.4587,14.654,0.00099679,57769,62094.0,6.6155,297.97,254.02,0.12018,5.0,,22,,-0.03259,0.20555,,,0.045712,0,,0,1,1,58,58,0,58.0,0.0
1.4,30,100,8,1.5572,7.5186,31.295,0.075262,0,0.6,0,1.4935,14.631,0.0009963,57768,62098.0,6.5966,297.93,242.05,0.12262,5.0,,22,,-0.021729,0.20534,,,0.046638,0,,0,1,1,58,58,0,58.0,0.0
1.6,30,100,8,2.0794,3.7593,9.3884,40.115,0,0.6,0,1.5259,14.607,0.00099581,57766,62101.0,6.5708,298.05,276.28,0.12516,5.0,,22,,-0.009369,0.20511,,,0.047606,0,,0,1,1,58,58,0,58.0,0.0
1.8,30,100,8,2.6017,1.8797,51.37,4.0115,0,0.6,0,1.5562,14.583,0.00099533,57765,62104.0,6.5422,298.0,262.72,0.12782,5.0,,22,,0.0029692,0.20487,,,0.04862,0,,0,1,1,58,58,0,58.0,0.0
2.0,30,100,8,0.0,0.0,34.841,0.40115,0,0.6,0,1.5847,14.567,0.00099487,57762,62106.0,6.5165,297.96,252.36,0.13061,5.0,,22,,0.012219,0.20469,,,0.04968,0,,0,1,1,58,58,0,58.0,0.0
2.2,30,100,8,0.0,0.0,21.912,0.040115,0,0.6,0,1.6112,14.539,0.0009944,57759,62108.0,6.492,297.95,247.35,0.13352,5.0,,22,,0.0256,0.20444,,,0.050788,0,,0,1,1,58,58,0,58.0,22406.0
2.4,30,100,8,0.0,3.7177,6.5736,28.687,0,0.6,0,1.6354,14.509,0.00099392,57757,62110.0,6.4744,298.05,275.27,0.13656,5.0,,22,,0.040527,0.20415,,,0.051943,0,,0,1,1,58,58,0,58.0,20901.0
2.6,30,100,8,0.0,14.469,40.919,2.8687,0,0.6,0,1.6571,14.491,0.0009934,57758,62115.0,6.473,298.02,267.01,0.13972,5.0,,22,,0.050759,0.20396,,,0.053145,0,,0,1,1,58,58,0,58.0,21230.0
2.8,30,100,8,0.0,25.746,31.316,0.28687,0,0.6,0,1.676,14.473,0.00099284,57760,62122.0,6.4879,297.99,260.21,0.143,5.0,,22,,0.059801,0.20378,,,0.054395,0,,0,1,1,58,58,0,58.0,21059.0
3.0,30,100,8,0.0,31.043,23.458,0.028687,0,0.6,0,1.6926,14.439,0.00099227,57764,62130.0,6.5094,297.98,257.5,0.14641,5.0,,22,,0.075168,0.20349,,,0.055692,0,,0,1,1,58,58,0,58.0,21721.0
3.2,30,100,15,0.0,27.776,19.915,0.0028687,0,0.6,0,1.7212,14.414,0.00099168,57768,62139.0,6.5245,297.98,257.0,0.14994,5.0,,22,,0.088255,0.20324,,,0.057037,0,,0,1,1,58,58,0,58.0,21716.0
3.4,30,100,15,0.0,18.504,18.729,0.00028687,0,0.6,0,1.747,14.397,0.00099113,57770,62147.0,6.5257,297.99,258.08,0.15361,5.0,,22,,0.096674,0.20307,,,0.05843,0,,0,1,1,58,58,0,58.0,21712.0
3.6,30,100,15,0.0,8.7985,19.478,0.0001,0,0.6,0,1.7692,14.373,0.00099061,57771,62152.0,6.5105,297.99,259.85,0.1574,5.0,,22,,0.10696,0.20287,,,0.059875,0,,0,1,1,58,58,0,58.0,21374.0
3.8,30,100,15,0.0,5.1604,21.219,0.0001,0,0.6,0,1.788,14.337,0.0009901,57771,62157.0,6.4898,298.0,262.42,0.16135,5.0,,22,,0.1226,0.20257,,,0.061376,0,,0,1,1,58,58,0,58.0,20869.0
4.0,30,100,15,0.0,9.7658,24.233,0.0001,0,0.6,0,1.8034,14.302,0.00098958,57771,62162.0,6.4765,298.01,265.05,0.16545,5.0,,22,,0.1394,0.20225,,,0.062936,0,,0,1,1,58,58,0,58.0,22364.0
4.2,30,100,15,0.0,19.67,27.655,0.0001,0,0.6,0,1.8431,14.256,0.00098902,57774,62171.0,6.4777,298.02,267.82,0.16971,5.0,,30,,0.15665,0.20191,,,0.064557,0,,0,1,1,58,58,0,58.0,21360.0
4.4,30,100,15,0.0,29.083,31.638,0.0001,0,0.6,0,1.8798,14.237,0.00098843,57779,62182.0,6.4919,298.03,270.13,0.17412,5.0,,30,,0.16686,0.20171,,,0.066238,0,,0,1,1,58,58,0,58.0,21522.0
4.6,30,100,15,0.0,32.813,35.414,0.0001,0,0.6,0,1.9134,14.208,0.00098783,57784,62194.0,6.5116,298.04,272.18,0.17869,5.0,,30,,0.17865,0.20148,,,0.067978,0,,0,1,1,58,58,0,58.0,21850.0
4.8,30,100,15,0.0,28.679,39.175,0.0001,0,0.6,0,1.9428,14.172,0.00098724,57788,62205.0,6.5264,298.04,273.65,0.18344,5.0,,30,,0.19361,0.20119,,,0.069783,0,,0,1,1,58,58,0,58.0,22012.0
5.0,30,100,15,0.0,18.672,42.489,0.0001,0,0.6,0,1.9691,14.131,0.00098669,57791,62213.0,6.5241,298.05,274.88,0.18834,5.0,,30,,0.2117,0.20084,,,0.071649,0,,0,1,1,58,58,0,58.0,21341.0
5.2,30,100,15,0.0,9.601,45.726,0.0001,0,0.6,0,1.9915,14.09,0.00098619,57791,62219.0,6.5058,298.06,276.98,0.19341,0.0,,30,,0.22993,0.20049,,,0.073577,0,,0,1,1,58,58,0,58.0,22169.0
5.4,30,100,15,0.0,7.8511,50.252,0.0001,0,0.6,0,2.0089,14.05,0.00098569,57790,62225.0,6.4844,298.07,280.13,0.19866,0.0,,30,,0.24794,0.20014,,,0.075578,0,,0,1,1,58,58,0,58.0,22498.0
