time,aeration_rate,agitator,sugar_feed_rate,acid_flow_rate,base_flow_rate,heating/cooling_water_flow_rate,heating_water_flow_rate,water_for_injection/dilution,air_head_pressure,dumped_broth_flow,substrate_concentration,dissolved_oxygen_concentration,penicillin_concentration,vessel_volume,vessel_weight,pH,temperature,generated_heat,CO2_percent_in_off_gas,PAA_flow,PAA_concentration,oil_flow,NH3_concentration,oxygen_uptake_rate,oxygen_in_percent_in_off_gas,offline_penicillin_concentration,offline_biomass_concentration,carbon_evolution_rate,ammonia_shots,viscosity,Fault reference(Fault_ref:Fault ref),0 - Recipe driven 1 - Operator controlled(Control_ref:Control ref),1- No Raman spec, 1-Raman spec recorded,2-PAT control(PAT_ref:PAT ref),Batch reference(Batch_ref:Batch ref),experiment_ID,Fault flag
0.2,30,100,8,0.0,0.0,0.0001,129.4,0,0.6,0,1.1851,14.666,0.001,57664,62448.0,6.5667,297.79,116.56,0.08305,5.0,,22,,-1.242,0.22751,,,0.031586,0,,0,0,2,65,65,0,65.0,0.0
0.4,30,100,8,0.0,0.0,0.0001,41.51,0,0.6,0,1.2355,14.656,0.00099954,57661,62450.0,6.5448,297.92,149.42,0.093391,5.0,,22,,-0.35315,0.21153,,,0.03552,0,,0,0,2,65,65,0,65.0,0.0
0.6,30,100,8,0.0,0.0,0.0001,0.0001,0,0.6,0,1.2842,14.634,0.00099907,57658,62452.0,6.5239,297.89,143.72,0.096945,5.0,,22,,-0.14706,0.20772,,,0.036872,0,,0,0,2,65,65,0,65.0,0.0
0.8,30,100,8,0.0,0.0,0.0001,58.446,0,0.6,0,1.3311,14.596,0.0009986,57656,62454.0,6.5038,298.08,193.73,0.099189,5.0,,22,,-0.084905,0.20657,,,0.037725,0,,0,0,2,65,65,0,65.0,0.0
1.0,30,100,8,0.0,0.0,61.263,5.8446,0,0.6,0,1.3759,14.572,0.00099813,57653,62455.0,6.4844,298.01,174.34,0.10125,5.0,1363.3,22,1764.4,-0.063154,0.20616,0.001,0.46829,0.038511,0,4.0798,0,0,2,65,65,0,65.0,0.0
1.2,30,100,8,0.0,6.7429,37.758,0.58446,0,0.6,0,1.4185,14.544,0.00099764,57652,62459.0,6.474,297.95,157.96,0.10338,5.0,,22,,-0.049347,0.2059,,,0.039318,0,,0,0,2,65,65,0,65.0,0.0
1.4,30,100,8,0.0,17.649,11.328,48.316,0,0.6,0,1.4594,14.514,0.00099711,57653,62464.0,6.4775,298.09,196.71,0.1056,5.0,,22,,-0.03568,0.20564,,,0.040163,0,,0,0,2,65,65,0,65.0,0.0
1.6,30,100,8,0.0,27.134,60.267,4.8316,0,0.6,0,1.4979,14.484,0.00099654,57655,62471.0,6.4911,298.02,176.93,0.10792,5.0,,22,,-0.023263,0.2054,,,0.041048,0,,0,0,2,65,65,0,65.0,0.0
1.8,30,100,8,0.0,31.186,36.999,0.48316,0,0.6,0,1.5343,14.455,0.00099596,57659,62479.0,6.5064,297.97,163.09,0.11036,5.0,,22,,-0.011114,0.20517,,,0.041976,0,,0,0,2,65,65,0,65.0,0.0
2.0,30,100,8,0.0,29.129,20.309,0.048316,0,0.6,0,1.5687,14.431,0.0009954,57662,62487.0,6.5202,297.94,156.21,0.11291,5.0,,22,,-0.0020903,0.205,,,0.042947,0,,0,0,2,65,65,0,65.0,0.0
