time,aeration_rate,agitator,sugar_feed_rate,acid_flow_rate,base_flow_rate,heating/cooling_water_flow_rate,heating_water_flow_rate,water_for_injection/dilution,air_head_pressure,dumped_broth_flow,substrate_concentration,dissolved_oxygen_concentration,penicillin_concentration,vessel_volume,vessel_weight,pH,temperature,generated_heat,CO2_percent_in_off_gas,PAA_flow,PAA_concentration,oil_flow,NH3_concentration,oxygen_uptake_rate,oxygen_in_percent_in_off_gas,offline_penicillin_concentration,offline_biomass_concentration,carbon_evolution_rate,ammonia_shots,viscosity,Fault reference(Fault_ref:Fault ref),0 - Recipe driven 1 - Operator controlled(Control_ref:Control ref),1- No Raman spec, 1-Raman spec recorded,2-PAT control(PAT_ref:PAT ref),Batch reference(Batch_ref:Batch ref),experiment_ID,Fault flag
0.2,30,100,8,0.0,0.0,0.0001,305.46,0,0.6,0,1.1774,14.75,0.001,57425,61800.0,6.5491,297.57,289.53,0.084231,5.0,,22,,0.89837,0.18791,,,0.032035,0,,0,1,1,36,36,0,36.0,0.0
0.4,30,100,8,0.0,0.0,0.0001,86.251,0,0.6,0,1.2283,14.726,0.00099954,57422,61802.0,6.5285,297.85,365.07,0.094966,5.0,,22,,0.15815,0.20204,,,0.036119,0,,0,1,1,36,36,0,36.0,0.0
0.6,30,100,8,0.0,0.0,0.0001,0.0001,0,0.6,0,1.2777,14.712,0.00099908,57420,61804.0,6.5087,297.83,359.26,0.098562,5.0,,22,,-0.017282,0.20531,,,0.037487,0,,0,1,1,36,36,0,36.0,0.0
0.8,30,100,8,0.0,0.0,0.0001,111.55,0,0.6,0,1.3254,14.698,0.00099861,57417,61806.0,6.4898,298.21,458.75,0.10077,5.0,,22,,-0.052632,0.20596,,,0.038328,0,,0,1,1,36,36,0,36.0,0.0
1.0,30,100,8,0.0,4.6051,123.85,11.155,0,0.6,0,1.3714,14.674,0.00099811,57416,61808.0,6.4778,298.06,418.57,0.10278,5.0,1421.1,22,1723.9,-0.05093,0.20593,0.001,0.48289,0.039091,0,4.0806,0,1,1,36,36,0,36.0,0.0
1.2,30,100,8,0.0,13.99,76.392,1.1155,0,0.6,0,1.416,14.65,0.00099759,57416,61813.0,6.4778,297.94,388.1,0.10482,5.0,,22,,-0.040304,0.20573,,,0.039867,0,,0,1,1,36,36,0,36.0,0.0
1.4,30,100,8,0.0,23.331,22.918,84.587,0,0.6,0,1.4587,14.627,0.00099704,57418,61819.0,6.4894,298.2,456.37,0.10694,5.0,,22,,-0.028016,0.20549,,,0.040673,0,,0,1,1,36,36,0,36.0,0.0
1.6,30,100,8,0.0,28.046,110.78,8.4587,0,0.6,0,1.4996,14.61,0.00099647,57421,61827.0,6.5067,298.07,422.28,0.10914,5.0,,22,,-0.018207,0.20531,,,0.041512,0,,0,1,1,36,36,0,36.0,0.0
1.8,30,100,8,0.0,25.847,71.833,0.84587,0,0.6,0,1.5382,14.586,0.00099591,57423,61834.0,6.5207,297.97,395.94,0.11144,5.0,,22,,-0.0059009,0.20507,,,0.042386,0,,0,1,1,36,36,0,36.0,0.0
2.0,30,100,8,0.0,18.092,41.07,0.084587,0,0.6,0,1.5748,14.576,0.00099538,57424,61839.0,6.5234,297.91,380.7,0.11384,5.0,,22,,0.00036829,0.20495,,,0.043298,0,,0,1,1,36,36,0,36.0,0.0
2.2,30,100,8,0.0,9.2837,12.321,50.652,0,0.6,0,1.6094,14.561,0.00099488,57423,61843.0,6.514,298.08,423.78,0.11634,5.0,,22,,0.0072798,0.20482,,,0.04425,0,,0,1,1,36,36,0,36.0,22407.0
2.4,30,100,8,0.0,4.2557,65.777,5.0652,0,0.6,0,1.6418,14.527,0.0009944,57422,61846.0,6.4972,298.01,406.79,0.11896,5.0,,22,,0.022953,0.20452,,,0.045246,0,,0,1,1,36,36,0,36.0,21736.0
2.6,30,100,8,0.0,5.9027,45.259,0.50652,0,0.6,0,1.6711,14.495,0.00099391,57420,61849.0,6.483,297.96,392.66,0.1217,5.0,,22,,0.039895,0.2042,,,0.046291,0,,0,1,1,36,36,0,36.0,21564.0
2.8,30,100,8,0.0,13.21,27.767,0.050652,0,0.6,0,1.6976,14.475,0.0009934,57420,61853.0,6.4784,297.93,385.01,0.12458,5.0,,22,,0.051288,0.20398,,,0.047387,0,,0,1,1,36,36,0,36.0,21727.0
3.0,30,100,8,0.0,22.321,8.3301,37.042,0,0.6,0,1.7214,14.455,0.00099285,57422,61859.0,6.4852,298.06,419.91,0.12759,5.0,,22,,0.061656,0.20378,,,0.048531,0,,0,1,1,36,36,0,36.0,21889.0
3.2,30,100,15,0.0,28.723,51.509,3.7042,0,0.6,0,1.7566,14.438,0.00099226,57427,61869.0,6.5,298.02,407.51,0.13072,5.0,,22,,0.069905,0.20362,,,0.04972,0,,0,1,1,36,36,0,36.0,21551.0
3.4,30,100,15,0.0,29.198,36.661,0.37042,0,0.6,0,1.7894,14.409,0.00099167,57431,61878.0,6.5149,297.98,398.9,0.13396,5.0,,22,,0.08293,0.20337,,,0.050955,0,,0,1,1,36,36,0,36.0,22213.0
3.6,30,100,15,0.0,23.747,26.346,0.037042,0,0.6,0,1.8194,14.384,0.00099109,57435,61887.0,6.521,297.97,395.02,0.13734,5.0,,22,,0.095366,0.20313,,,0.052239,0,,0,1,1,36,36,0,36.0,21875.0
3.8,30,100,15,0.0,15.882,20.886,0.0037042,0,0.6,0,1.8467,14.354,0.00099055,57437,61893.0,6.5163,297.96,394.18,0.14085,5.0,,22,,0.10933,0.20286,,,0.053578,0,,0,1,1,36,36,0,36.0,21370.0
4.0,30,100,15,0.0,9.9207,18.702,0.00037042,0,0.6,0,1.8714,14.326,0.00099003,57437,61899.0,6.5021,297.97,395.27,0.14452,5.0,,22,,0.12273,0.2026,,,0.054973,0,,0,1,1,36,36,0,36.0,21699.0
4.2,30,100,15,0.0,9.6412,18.834,0.0001,0,0.6,0,1.921,14.288,0.00098951,57438,61906.0,6.4872,297.98,397.71,0.14833,5.0,,30,,0.13662,0.20233,,,0.056422,0,,0,1,1,36,36,0,36.0,21861.0
4.4,30,100,15,0.0,15.29,20.827,0.0001,0,0.6,0,1.967,14.27,0.00098896,57440,61914.0,6.4797,297.99,400.85,0.15229,5.0,,30,,0.14483,0.20217,,,0.057929,0,,0,1,1,36,36,0,36.0,22523.0
4.6,30,100,15,0.0,23.909,24.044,0.0001,0,0.6,0,2.0099,14.235,0.00098839,57444,61924.0,6.4817,298.0,403.8,0.1564,5.0,,30,,0.15954,0.20189,,,0.059495,0,,0,1,1,36,36,0,36.0,20685.0
4.8,30,100,15,0.0,31.715,27.443,0.0001,0,0.6,0,2.0494,14.201,0.00098779,57449,61935.0,6.4929,298.01,406.59,0.16067,5.0,,30,,0.17524,0.20158,,,0.061118,0,,0,1,1,36,36,0,36.0,22014.0
5.0,30,100,15,0.0,35.039,31.051,0.0001,0,0.6,0,2.0856,14.169,0.00098718,57454,61947.0,6.5077,298.02,409.53,0.16509,5.0,,30,,0.19,0.2013,,,0.062801,0,,0,1,1,36,36,0,36.0,21176.0
5.2,30,100,15,0.0,32.485,35.249,0.0001,0,0.6,0,2.1181,14.119,0.0009866,57459,61958.0,6.5178,298.03,411.52,0.16969,0.0,,30,,0.21203,0.20087,,,0.064551,0,,0,1,1,36,36,0,36.0,21338.0
5.4,30,100,15,0.0,25.907,38.633,0.0001,0,0.6,0,2.1471,14.079,0.00098604,57462,61967.0,6.5192,298.04,412.93,0.17447,0.0,,30,,0.23141,0.2005,,,0.06637,0,,0,1,1,36,36,0,36.0,21333.0
5.6,30,100,15,0.0,18.769,41.562,0.0001,0,0.6,0,2.1725,14.042,0.0009855,57463,61975.0,6.5102,298.04,414.94,0.17943,0.0,,30,,0.24817,0.20017,,,0.068259,0,,0,1,1,36,36,0,36.0,21828.0
5.8,30,100,15,0.0,15.234,45.485,0.0001,0,0.6,0,2.1941,14.001,0.00098498,57464,61982.0,6.4955,298.05,416.15,0.18459,0.0,,30,,0.2659,0.19983,,,0.070221,0,,0,1,1,36,36,0,36.0,21990.0
6.0,30,100,15,0.0,17.593,48.638,0.0001,0,0.6,0,2.211,13.961,0.00098444,57465,61990.0,6.4833,298.05,417.16,0.18995,0.0,,30,,0.28326,0.19949,,,0.07226,0,,0,1,1,36,36,0,36.0,20985.0
6.2,30,100,15,0.0,24.801,51.72,0.0001,0,0.6,0,2.2231,13.922,0.00098389,57468,61999.0,6.4792,298.05,417.46,0.19552,0.0,,30,,0.29963,0.19917,,,0.074381,0,,0,1,1,36,36,0,36.0,21314.0
6.4,30,100,15,0.0,33.595,54.028,0.0001,0,0.6,0,2.2308,13.88,0.0009833,57472,62009.0,6.4833,298.06,418.63,0.2013,0.0,,30,,0.31705,0.19883,,,0.076583,0,,0,1,1,36,36,0,36.0,22309.0
6.6,30,100,15,0.0,40.762,57.537,0.0001,0,0.6,0,2.2336,13.833,0.00098268,57478,62021.0,6.4953,298.06,420.13,0.2073,0.0,,30,,0.33712,0.19844,,,0.078866,0,,0,1,1,36,36,0,36.0,21471.0
6.8,30,100,15,0.0,43.14,61.611,0.0001,0,0.6,0,2.2318,13.792,0.00098207,57485,62034.0,6.5088,298.07,420.99,0.21352,0.0,,30,,0.35446,0.1981,,,0.081232,0,,0,1,1,36,36,0,36.0,21299.0
7.0,30,100,15,0.0,40.154,65.061,0.0001,0,0.6,0,2.2242,13.726,0.00098146,57491,62046.0,6.516,298.07,421.33,0.21997,0.0,,30,,0.38143,0.19758,,,0.083688,0,,0,1,1,36,36,0,36.0,22628.0
7.2,30,100,15,0.0,34.295,67.96,0.0001,0,0.6,0,2.2108,13.662,0.00098087,57495,62057.0,6.5155,298.07,421.8,0.22666,0.0,,30,,0.40986,0.19702,,,0.086235,0,,0,1,1,36,36,0,36.0,20956.0
7.4,30,100,15,0.0,28.639,71.099,0.0001,0,0.6,0,2.192,13.602,0.0009803,57499,62067.0,6.5083,298.08,423.85,0.23359,0.0,,30,,0.43653,0.1965,,,0.088873,0,,0,1,1,36,36,0,36.0,21451.0
7.6,30,100,15,0.0,25.853,76.371,0.0001,0,0.6,0,2.1677,13.53,0.00097975,57502,62076.0,6.4962,298.08,425.58,0.24078,0.0,,30,,0.46719,0.19591,,,0.091611,0,,0,1,1,36,36,0,36.0,20780.0
7.8,30,100,15,0.0,27.923,81.45,0.0001,0,0.6,0,2.1379,13.469,0.00097918,57505,62085.0,6.4854,298.09,427.85,0.24823,0.0,,30,,0.49449,0.19537,,,0.094448,0,,0,1,1,36,36,0,36.0,22108.0
8.0,30,100,15,0.0,34.292,87.497,0.0001,0,0.6,0,2.1039,13.414,0.00097859,57509,62096.0,6.4829,298.1,430.57,0.25594,0.0,,30,,0.51802,0.19491,,,0.097381,0,,0,1,1,36,36,0,36.0,21603.0
8.2,42,100,15,0.0,41.611,94.444,0.0001,0,0.6,0,2.064,13.518,0.00097798,57515,62108.0,6.4862,298.1,430.88,0.2058,0.0,,30,,0.49101,0.19818,,,0.10961,0,,0,1,1,36,36,0,36.0,20765.0
8.4,42,100,15,0.0,47.629,98.615,0.0001,0,0.6,0,2.018,13.449,0.00097734,57523,62122.0,6.4947,298.11,432.64,0.20565,0.0,,30,,0.48663,0.19824,,,0.10953,0,,0,1,1,36,36,0,36.0,21260.0
8.6,42,100,15,0.0,50.234,104.79,0.0001,0,0.6,0,1.9656,13.39,0.0009767,57531,62136.0,6.5053,298.12,434.07,0.21107,0.0,,30,,0.50775,0.19795,,,0.11242,0,,0,1,1,36,36,0,36.0,21755.0
8.8,42,100,15,0.0,48.645,110.74,0.0001,0,0.6,0,1.9063,13.316,0.00097607,57538,62149.0,6.5122,298.12,436.1,0.21732,0.0,,30,,0.54221,0.19747,,,0.11575,0,,0,1,1,36,36,0,36.0,21416.0
9.0,42,100,15,0.0,44.306,117.68,0.0001,0,0.6,0,1.8415,13.264,0.00097545,57545,62162.0,6.5143,298.13,439.09,0.22384,0.0,,30,,0.56439,0.19716,,,0.11923,0,,0,1,1,36,36,0,36.0,21578.0
9.2,42,100,15,0.0,39.129,126.14,0.0001,0,0.6,0,1.7701,13.175,0.00097485,57550,62174.0,6.5098,298.15,442.84,0.23058,0.0,,30,,0.60686,0.19657,,,0.12282,0,,0,1,1,36,36,0,36.0,21072.0
9.4,42,100,15,0.0,35.744,135.98,0.0001,0,0.6,0,1.6915,13.103,0.00097426,57555,62185.0,6.4994,298.16,446.88,0.23756,0.0,,30,,0.63925,0.19611,,,0.12654,0,,0,1,1,36,36,0,36.0,21567.0
9.6,42,100,15,0.0,36.517,146.72,0.0001,0,0.6,0,1.6052,13.021,0.00097366,57560,62196.0,6.489,298.19,452.61,0.24479,0.0,,30,,0.67615,0.1956,,,0.13039,0,,0,1,1,36,36,0,36.0,21062.0
9.8,42,100,15,0.0,41.442,160.21,0.0001,0,0.6,0,1.5118,12.959,0.00097305,57566,62209.0,6.4827,298.19,454.63,0.25227,0.0,,30,,0.7,0.19526,,,0.13438,0,,0,1,1,36,36,0,36.0,21724.0
10.0,42,100,15,0.0,48.872,169.65,0.0001,0,0.6,0,1.4094,12.859,0.00097241,57574,62222.0,6.4823,298.2,455.55,0.26002,0.0,,30,,0.74632,0.19461,,,0.13851,0,,0,1,1,36,36,0,36.0,20552.0
10.2,42,100,15,0.0,56.436,178.02,0.0001,0,0.6,0,1.2988,12.765,0.00097175,57582,62237.0,6.4874,298.19,453.92,0.26805,0.0,,30,,0.79166,0.19398,,,0.14279,0,,0,1,1,36,36,0,36.0,21880.0
10.4,42,100,15,0.0,61.978,183.27,0.0001,0,0.6,0,1.1796,12.686,0.00097107,57593,62254.0,6.4933,298.19,453.75,0.27636,0.0,,30,,0.82429,0.19352,,,0.14722,0,,0,1,1,36,36,0,36.0,21041.0
10.6,42,100,15,0.0,65.179,190.24,0.0001,0,0.6,0,1.0515,12.586,0.00097038,57603,62271.0,6.4987,298.19,454.0,0.28498,0.0,,30,,0.86675,0.19292,,,0.15182,0,,0,1,1,36,36,0,36.0,20869.0
10.8,42,100,15,0.0,66.231,197.69,0.0001,0,0.6,0,0.91569,12.493,0.00096969,57614,62288.0,6.5033,298.19,453.04,0.29387,0.0,,30,,0.91053,0.1923,,,0.15656,0,,0,1,1,36,36,0,36.0,21697.0
11.0,42,100,15,0.0,65.446,203.6,0.0001,0,0.6,0,0.77038,12.391,0.000969,57625,62305.0,6.5052,298.19,453.01,0.30306,0.0,,30,,0.95416,0.19169,,,0.16146,0,,0,1,1,36,36,0,36.0,21858.0
11.2,42,100,15,0.0,63.893,210.61,0.0001,0,0.6,0,0.61522,12.287,0.00096832,57636,62321.0,6.5042,298.19,453.13,0.31258,0.0,,30,,0.9978,0.19107,,,0.16653,0,,0,1,1,36,36,0,36.0,21853.0
11.4,42,100,15,0.0,62.746,217.78,0.0001,0,0.6,0,0.45292,12.204,0.00096764,57646,62338.0,6.5027,298.21,459.31,0.3224,0.0,,30,,1.0319,0.19058,,,0.17177,0,,0,1,1,36,36,0,36.0,21848.0
11.6,42,100,15,0.0,62.207,232.84,0.0001,0,0.6,0,0.2854,12.123,0.00096696,57656,62354.0,6.5002,298.22,461.83,0.3325,0.0,,30,,1.0671,0.19008,,,0.17715,0,,0,1,1,36,36,0,36.0,21342.0
11.8,42,100,15,0.0,62.651,243.84,0.0001,0,0.6,0,0.12116,12.118,0.00096628,57666,62371.0,6.4995,298.23,465.12,0.34276,0.0,,30,,1.0841,0.18982,,,0.18263,0,,0,1,1,36,36,0,36.0,20837.0
12.0,42,100,15,0.0,63.353,256.3,0.0001,0,0.6,0,0.012094,12.959,0.0009656,57677,62387.0,6.5131,298.2,455.69,0.35254,0.0,1525.3,30,1847.0,0.9146,0.19213,0.00096832,3.0041,0.18784,0,10.731,0,1,1,36,36,0,36.0,21665.0
12.2,42,100,30,0.0,58.587,252.72,0.0001,0,0.6,0,0.011734,13.009,0.00096489,57689,62407.0,6.5419,298.06,419.33,0.35977,0.0,,30,,0.67175,0.19543,,,0.19169,0,,0,1,1,36,36,0,36.0,20992.0
12.4,42,100,30,0.0,42.302,213.22,0.0001,0,0.6,0,0.011465,12.999,0.00096425,57698,62423.0,6.5579,297.96,393.23,0.36621,0.0,,30,,0.63422,0.19593,,,0.19513,0,,0,1,1,36,36,0,36.0,20487.0
