time,aeration_rate,agitator,sugar_feed_rate,acid_flow_rate,base_flow_rate,heating/cooling_water_flow_rate,heating_water_flow_rate,water_for_injection/dilution,air_head_pressure,dumped_broth_flow,substrate_concentration,dissolved_oxygen_concentration,penicillin_concentration,vessel_volume,vessel_weight,pH,temperature,generated_heat,CO2_percent_in_off_gas,PAA_flow,PAA_concentration,oil_flow,NH3_concentration,oxygen_uptake_rate,oxygen_in_percent_in_off_gas,offline_penicillin_concentration,offline_biomass_concentration,carbon_evolution_rate,ammonia_shots,viscosity,Fault reference(Fault_ref:Fault ref),0 - Recipe driven 1 - Operator controlled(Control_ref:Control ref),1- No Raman spec, 1-Raman spec recorded,2-PAT control(PAT_ref:PAT ref),Batch reference(Batch_ref:Batch ref),experiment_ID,Fault flag
0.2,30,100,8,0.0,12.604,0.0001,178.72,0,0.6,0,1.1058,14.673,0.001,58186,62376.0,6.4695,297.72,163.83,0.087051,5.0,,22,,0.18602,0.20153,,,0.033108,0,,0,1,1,60,60,0,60.0,0.0
0.4,30,100,8,0.0,24.798,0.0001,56.311,0,0.6,0,1.1574,14.65,0.00099945,58188,62383.0,6.4858,297.89,209.94,0.098539,5.0,,22,,-0.031802,0.20558,,,0.037478,0,,0,1,1,60,60,0,60.0,0.0
0.6,30,100,8,0.0,30.936,0.0001,0.0001,0,0.6,0,1.2077,14.633,0.00099888,58192,62391.0,6.5102,297.87,203.18,0.10226,5.0,,22,,-0.07975,0.20646,,,0.038894,0,,0,1,1,60,60,0,60.0,0.0
0.8,30,100,8,0.0,27.345,0.0001,77.541,0,0.6,0,1.2571,14.618,0.00099831,58195,62398.0,6.5324,298.11,269.86,0.10443,5.0,,22,,-0.088212,0.20662,,,0.039718,0,,0,1,1,60,60,0,60.0,0.0
1.0,30,100,8,0.0,14.91,81.068,7.7541,0,0.6,0,1.3054,14.6,0.00099779,58195,62403.0,6.5353,298.02,243.95,0.10633,5.0,1447.3,22,1723.3,-0.085725,0.20657,0.001,0.50572,0.040441,0,4.0819,0,1,1,60,60,0,60.0,0.0
1.2,30,100,8,0.0,1.3857,50.105,0.77541,0,0.6,0,1.3521,14.564,0.00099732,58193,62405.0,6.5168,297.94,222.09,0.10824,5.0,,22,,-0.073805,0.20634,,,0.04117,0,,0,1,1,60,60,0,60.0,0.0
1.4,30,100,8,0.0,0.0,15.032,63.172,0,0.6,0,1.3969,14.54,0.00099685,58190,62406.0,6.497,298.12,271.79,0.11023,5.0,,22,,-0.064338,0.20616,,,0.041928,0,,0,1,1,60,60,0,60.0,0.0
1.6,30,100,8,0.0,1.7432,77.294,6.3172,0,0.6,0,1.4403,14.509,0.00099638,58188,62409.0,6.4805,298.03,247.56,0.11231,5.0,,22,,-0.052815,0.20594,,,0.042717,0,,0,1,1,60,60,0,60.0,0.0
1.8,30,100,8,0.0,10.05,49.246,0.63172,0,0.6,0,1.4823,14.482,0.00099587,58187,62412.0,6.4764,297.96,227.33,0.11446,5.0,,22,,-0.041747,0.20573,,,0.043536,0,,0,1,1,60,60,0,60.0,0.0
2.0,30,100,8,0.0,19.982,25.024,0.063172,0,0.6,0,1.5226,14.447,0.00099534,58188,62418.0,6.4863,297.91,215.43,0.11669,5.0,,22,,-0.027862,0.20547,,,0.044385,0,,0,1,1,60,60,0,60.0,0.0
2.2,30,100,8,0.0,25.926,7.5071,37.221,0,0.6,0,1.5614,14.42,0.00099478,58191,62425.0,6.5039,298.02,245.78,0.11902,5.0,,22,,-0.01737,0.20527,,,0.045269,0,,0,1,1,60,60,0,60.0,22073.0
2.4,30,100,8,0.0,24.84,43.626,3.7221,0,0.6,0,1.5986,14.392,0.00099423,58193,62432.0,6.5194,297.98,233.23,0.12143,5.0,,22,,-0.0072623,0.20508,,,0.046187,0,,0,1,1,60,60,0,60.0,21569.0
2.6,30,100,8,0.0,17.604,27.523,0.37221,0,0.6,0,1.6342,14.361,0.0009937,58194,62437.0,6.5237,297.94,224.28,0.12394,5.0,,22,,0.0035559,0.20487,,,0.047141,0,,0,1,1,60,60,0,60.0,22564.0
2.8,30,100,8,0.0,8.6978,8.2568,36.975,0,0.6,0,1.668,14.324,0.00099321,58193,62441.0,6.5135,298.06,256.46,0.12655,5.0,,22,,0.016043,0.20463,,,0.048134,0,,0,1,1,60,60,0,60.0,22226.0
3.0,30,100,8,0.0,3.853,47.891,3.6975,0,0.6,0,1.6997,14.295,0.00099273,58191,62443.0,6.4965,298.02,245.87,0.12926,5.0,,22,,0.025837,0.20444,,,0.049168,0,,0,1,1,60,60,0,60.0,21555.0
3.2,30,100,15,0.0,5.8087,35.758,0.36975,0,0.6,0,1.7446,14.275,0.00099222,58191,62448.0,6.4828,297.99,236.33,0.13209,5.0,,22,,0.031128,0.20434,,,0.050242,0,,0,1,1,60,60,0,60.0,21384.0
3.4,30,100,15,0.0,13.21,24.7,0.036975,0,0.6,0,1.788,14.256,0.00099168,58192,62455.0,6.4797,297.97,230.67,0.13501,5.0,,22,,0.035022,0.20426,,,0.051353,0,,0,1,1,60,60,0,60.0,21546.0
3.6,30,100,15,0.0,21.82,17.267,0.0036975,0,0.6,0,1.8287,14.206,0.00099111,58195,62463.0,6.4892,297.96,228.6,0.13804,5.0,,22,,0.051039,0.20395,,,0.052506,0,,0,1,1,60,60,0,60.0,22042.0
3.8,30,100,15,0.0,26.638,13.569,0.00036975,0,0.6,0,1.8679,14.182,0.00099053,58199,62472.0,6.5044,297.96,228.19,0.14118,5.0,,22,,0.059346,0.20379,,,0.053701,0,,0,1,1,60,60,0,60.0,21037.0
4.0,30,100,15,0.0,25.384,11.615,0.0001,0,0.6,0,1.9043,14.152,0.00098996,58203,62480.0,6.5175,297.96,229.05,0.14443,5.0,,22,,0.066836,0.20365,,,0.05494,0,,0,1,1,60,60,0,60.0,22366.0
4.2,30,100,15,0.0,18.91,11.188,0.0001,0,0.6,0,1.9661,14.103,0.00098941,58206,62489.0,6.5205,297.97,230.86,0.1478,5.0,,30,,0.078017,0.20343,,,0.056219,0,,0,1,1,60,60,0,60.0,21361.0
4.4,30,100,15,0.0,11.253,12.072,0.0001,0,0.6,0,2.026,14.077,0.00098888,58207,62497.0,6.5111,297.98,233.21,0.15126,5.0,,30,,0.085052,0.20329,,,0.057536,0,,0,1,1,60,60,0,60.0,22357.0
4.6,30,100,15,0.0,7.3808,13.883,0.0001,0,0.6,0,2.0835,14.028,0.00098837,58207,62503.0,6.495,297.99,235.93,0.15483,5.0,,30,,0.099817,0.20301,,,0.058894,0,,0,1,1,60,60,0,60.0,22019.0
4.8,30,100,15,0.0,9.914,16.482,0.0001,0,0.6,0,2.1386,13.986,0.00098785,58207,62510.0,6.4823,298.0,238.78,0.15852,5.0,,30,,0.11333,0.20275,,,0.0603,0,,0,1,1,60,60,0,60.0,22181.0
5.0,30,100,15,0.0,17.494,19.617,0.0001,0,0.6,0,2.1913,13.95,0.0009873,58210,62519.0,6.4799,298.01,241.3,0.16235,5.0,,30,,0.12307,0.20256,,,0.061756,0,,0,1,1,60,60,0,60.0,21176.0
5.2,30,100,15,0.0,26.002,22.721,0.0001,0,0.6,0,2.2421,13.892,0.00098674,58212,62528.0,6.4889,298.02,243.38,0.1663,0.0,,30,,0.14262,0.20218,,,0.063262,0,,0,1,1,60,60,0,60.0,22671.0
5.4,30,100,15,0.0,30.929,25.623,0.0001,0,0.6,0,2.2908,13.855,0.00098616,58216,62539.0,6.503,298.02,245.58,0.17039,0.0,,30,,0.15352,0.20197,,,0.06482,0,,0,1,1,60,60,0,60.0,22000.0
