time,aeration_rate,agitator,sugar_feed_rate,acid_flow_rate,base_flow_rate,heating/cooling_water_flow_rate,heating_water_flow_rate,water_for_injection/dilution,air_head_pressure,dumped_broth_flow,substrate_concentration,dissolved_oxygen_concentration,penicillin_concentration,vessel_volume,vessel_weight,pH,temperature,generated_heat,CO2_percent_in_off_gas,PAA_flow,PAA_concentration,oil_flow,NH3_concentration,oxygen_uptake_rate,oxygen_in_percent_in_off_gas,offline_penicillin_concentration,offline_biomass_concentration,carbon_evolution_rate,ammonia_shots,viscosity,Fault reference(Fault_ref:Fault ref),0 - Recipe driven 1 - Operator controlled(Control_ref:Control ref),1- No Raman spec, 1-Raman spec recorded,2-PAT control(PAT_ref:PAT ref),Batch reference(Batch_ref:Batch ref),experiment_ID,Fault flag
0.2,30,100,8,0.0,0.0,0.0001,236.65,0,0.6,0,0.99485,14.728,0.001,58729,61244.0,6.7105,297.64,221.24,0.083723,5.0,,22,,-0.25139,0.20968,,,0.031842,0,,0,0,1,21,21,0,21.0,0.0
0.4,30,100,8,0.0,0.0,0.0001,72.864,0,0.6,0,1.0445,14.713,0.00099955,58727,61246.0,6.677,297.87,283.84,0.094529,5.0,,22,,-0.12268,0.20728,,,0.035953,0,,0,0,1,21,21,0,21.0,0.0
0.6,30,100,8,0.52413,0.0,0.0001,0.0001,0,0.6,0,1.0921,14.686,0.0009991,58724,61248.0,6.645,297.85,278.04,0.098236,5.0,,22,,-0.08126,0.2065,,,0.037363,0,,0,0,1,21,21,0,21.0,0.0
0.8,30,100,8,1.0464,0.0,0.0001,95.192,0,0.6,0,1.1381,14.665,0.00099863,58721,61250.0,6.6144,298.16,362.38,0.10053,5.0,,22,,-0.063865,0.20617,,,0.038234,0,,0,0,1,21,21,0,21.0,0.0
1.0,30,100,8,1.5687,0.0,102.1,9.5192,0,0.6,0,1.182,14.633,0.00099816,58719,61252.0,6.585,298.05,332.67,0.10261,5.0,1326.3,22,1724.0,-0.047566,0.20586,0.001,0.46992,0.039025,0,4.0799,0,0,1,21,21,0,21.0,0.0
1.2,30,100,8,2.0908,0.0,67.748,0.95192,0,0.6,0,1.2241,14.611,0.00099769,58717,61254.0,6.5566,297.96,307.66,0.10473,5.0,,22,,-0.035679,0.20564,,,0.039835,0,,0,0,1,21,21,0,21.0,0.0
1.4,30,100,8,2.613,0.0,38.431,0.095192,0,0.6,0,1.2636,14.578,0.00099722,58715,61256.0,6.5289,297.9,292.52,0.10697,5.0,,22,,-0.020757,0.20536,,,0.040687,0,,0,0,1,21,21,0,21.0,0.0
1.6,30,100,8,0.0,0.0,11.529,52.197,0,0.6,0,1.3009,14.546,0.00099675,58712,61258.0,6.5066,298.06,336.17,0.10933,5.0,,22,,-0.0055138,0.20507,,,0.041585,0,,0,0,1,21,21,0,21.0,0.0
1.8,30,100,8,0.0,0.0,63.933,5.2197,0,0.6,0,1.3355,14.517,0.00099628,58709,61260.0,6.485,298.0,319.42,0.11182,5.0,,22,,0.0081077,0.20481,,,0.042532,0,,0,0,1,21,21,0,21.0,0.0
2.0,30,100,8,0.0,6.5051,43.626,0.52197,0,0.6,0,1.368,14.492,0.00099579,58708,61263.0,6.4728,297.95,306.83,0.11444,5.0,,22,,0.019671,0.20459,,,0.043527,0,,0,0,1,21,21,0,21.0,0.0
2.2,30,100,8,0.0,17.864,27.974,0.052197,0,0.6,0,1.3985,14.479,0.00099526,58708,61268.0,6.4754,297.93,299.53,0.11717,5.0,,22,,0.025772,0.20447,,,0.044567,0,,0,0,1,21,21,0,21.0,22740.0
2.4,30,100,8,0.0,28.174,8.3923,39.346,0,0.6,0,1.4261,14.453,0.0009947,58711,61275.0,6.4899,298.06,335.79,0.12003,5.0,,22,,0.035559,0.20428,,,0.045654,0,,0,0,1,21,21,0,21.0,20902.0
