time,aeration_rate,agitator,sugar_feed_rate,acid_flow_rate,base_flow_rate,heating/cooling_water_flow_rate,heating_water_flow_rate,water_for_injection/dilution,air_head_pressure,dumped_broth_flow,substrate_concentration,dissolved_oxygen_concentration,penicillin_concentration,vessel_volume,vessel_weight,pH,temperature,generated_heat,CO2_percent_in_off_gas,PAA_flow,PAA_concentration,oil_flow,NH3_concentration,oxygen_uptake_rate,oxygen_in_percent_in_off_gas,offline_penicillin_concentration,offline_biomass_concentration,carbon_evolution_rate,ammonia_shots,viscosity,Fault reference(Fault_ref:Fault ref),0 - Recipe driven 1 - Operator controlled(Control_ref:Control ref),1- No Raman spec, 1-Raman spec recorded,2-PAT control(PAT_ref:PAT ref),Batch reference(Batch_ref:Batch ref),experiment_ID,Fault flag
0.2,30,100,8,0.0,35.543,0.0001,280.23,0,0.6,0,1.1022,14.743,0.001,56942,61785.0,6.4401,297.61,264.04,0.078863,5.0,,22,,0.14711,0.20228,,,0.029993,0,,0,0,2,83,83,0,83.0,0.0
0.4,30,100,8,0.0,59.512,0.0001,78.602,0,0.6,0,1.1551,14.737,0.00099933,56952,61799.0,6.4925,297.87,331.81,0.08865,5.0,,22,,-0.047885,0.2059,,,0.033716,0,,0,0,2,83,83,0,83.0,0.0
0.6,30,100,8,0.0,62.879,0.0001,0.0001,0,0.6,0,1.2062,14.724,0.00099864,56962,61814.0,6.5474,297.84,325.59,0.091984,5.0,,22,,-0.087886,0.20664,,,0.034984,0,,0,0,2,83,83,0,83.0,0.0
0.8,30,100,8,0.0,44.407,0.0001,103.42,0,0.6,0,1.2557,14.713,0.00099802,56968,61825.0,6.5876,298.19,417.09,0.094091,5.0,,22,,-0.093255,0.20673,,,0.035786,0,,0,0,2,83,83,0,83.0,0.0
1.0,30,100,8,0.51742,22.204,114.72,10.342,0,0.6,0,1.304,14.7,0.00099747,56970,61831.0,6.5984,298.04,377.8,0.096022,5.0,1412.6,22,1706.5,-0.089682,0.20666,0.001,0.43678,0.036521,0,4.078,0,0,2,83,83,0,83.0,0.0
1.2,30,100,8,1.0379,11.102,67.55,1.0342,0,0.6,0,1.3503,14.664,0.00099697,56970,61835.0,6.5902,297.93,348.74,0.097996,5.0,,22,,-0.073859,0.20636,,,0.037272,0,,0,0,2,83,83,0,83.0,0.0
1.4,30,100,8,1.5594,5.5509,20.265,77.264,0,0.6,0,1.3947,14.642,0.00099648,56969,61839.0,6.5716,298.16,409.47,0.10006,5.0,,22,,-0.061606,0.20613,,,0.038056,0,,0,0,2,83,83,0,83.0,0.0
1.6,30,100,8,2.0813,2.7755,98.425,7.7264,0,0.6,0,1.4373,14.612,0.00099599,56967,61842.0,6.5482,298.03,375.09,0.10222,5.0,,22,,-0.046544,0.20585,,,0.038877,0,,0,0,2,83,83,0,83.0,0.0
1.8,30,100,8,0.0,0.0,57.513,0.77264,0,0.6,0,1.4779,14.584,0.00099553,56964,61843.0,6.5249,297.94,351.22,0.10448,5.0,,22,,-0.031972,0.20557,,,0.03974,0,,0,0,2,83,83,0,83.0,0.0
2.0,30,100,8,0.0,0.0,17.254,64.099,0,0.6,0,1.5159,14.558,0.00099506,56962,61845.0,6.5026,298.14,403.3,0.10686,5.0,,22,,-0.018416,0.20531,,,0.040644,0,,0,0,2,83,83,0,83.0,0.0
2.2,30,100,8,0.0,0.0,84.249,6.4099,0,0.6,0,1.5517,14.52,0.00099459,56959,61847.0,6.4811,298.03,375.49,0.10935,5.0,,22,,-0.0001683,0.20497,,,0.041593,0,,0,0,2,83,83,0,83.0,21909.0
2.4,30,100,8,0.0,8.0672,51.345,0.64099,0,0.6,0,1.5855,14.486,0.00099409,56958,61851.0,6.4717,297.96,355.65,0.11197,5.0,,22,,0.017608,0.20463,,,0.042587,0,,0,0,2,83,83,0,83.0,22071.0
2.6,30,100,8,0.0,19.854,27.238,0.064099,0,0.6,0,1.6167,14.474,0.00099355,56960,61857.0,6.4785,297.92,345.54,0.11469,5.0,,22,,0.025043,0.20449,,,0.043624,0,,0,0,2,83,83,0,83.0,21567.0
2.8,30,100,8,0.0,28.915,8.1713,36.259,0,0.6,0,1.646,14.46,0.00099298,56963,61864.0,6.4952,298.04,378.0,0.11753,5.0,,22,,0.031276,0.20437,,,0.044703,0,,0,0,2,83,83,0,83.0,21229.0
3.0,30,100,8,0.0,31.314,48.116,3.6259,0,0.6,0,1.6729,14.442,0.0009924,56966,61872.0,6.5153,297.99,363.23,0.12048,5.0,,22,,0.038373,0.20423,,,0.045825,0,,0,0,2,83,83,0,83.0,21725.0
3.2,30,100,15,0.0,25.717,29.317,0.36259,0,0.6,0,1.712,14.429,0.00099182,56970,61881.0,6.5271,297.95,353.75,0.12355,5.0,,22,,0.043149,0.20413,,,0.046995,0,,0,0,2,83,83,0,83.0,22554.0
3.4,30,100,15,0.0,15.428,8.795,36.178,0,0.6,0,1.7484,14.405,0.00099128,56972,61888.0,6.5243,298.08,388.01,0.12675,5.0,,22,,0.05251,0.20395,,,0.04821,0,,0,0,2,83,83,0,83.0,22216.0
3.6,30,100,15,0.0,6.2928,52.257,3.6178,0,0.6,0,1.7827,14.387,0.00099077,56972,61893.0,6.5073,298.02,372.37,0.13006,5.0,,22,,0.059335,0.20382,,,0.049472,0,,0,0,2,83,83,0,83.0,21712.0
3.8,30,100,15,0.0,3.9219,33.706,0.36178,0,0.6,0,1.8139,14.356,0.00099026,56972,61898.0,6.487,297.99,363.38,0.13351,5.0,,22,,0.071903,0.20357,,,0.050783,0,,0,0,2,83,83,0,83.0,21207.0
4.0,30,100,15,0.0,9.6708,23.092,0.036178,0,0.6,0,1.8416,14.319,0.00098974,56973,61903.0,6.476,297.97,359.9,0.1371,5.0,,22,,0.088314,0.20326,,,0.052149,0,,0,0,2,83,83,0,83.0,21869.0
4.2,30,100,15,0.0,19.777,18.253,0.0036178,0,0.6,0,1.8935,14.277,0.00098918,56976,61912.0,6.478,297.97,359.79,0.14085,5.0,,30,,0.10288,0.20298,,,0.053576,0,,0,0,2,83,83,0,83.0,22032.0
4.4,30,100,15,0.0,29.048,17.184,0.00036178,0,0.6,0,1.9418,14.25,0.00098858,56980,61923.0,6.4934,297.98,361.26,0.14476,5.0,,30,,0.11478,0.20275,,,0.055063,0,,0,0,2,83,83,0,83.0,21694.0
4.6,30,100,15,0.0,32.165,18.097,0.0001,0,0.6,0,1.9875,14.216,0.00098798,56985,61935.0,6.5114,297.99,363.4,0.14882,5.0,,30,,0.12868,0.20248,,,0.056608,0,,0,0,2,83,83,0,83.0,22356.0
4.8,30,100,15,0.0,28.105,20.05,0.0001,0,0.6,0,2.0301,14.192,0.0009874,56990,61946.0,6.524,297.99,364.98,0.15304,5.0,,30,,0.13821,0.20229,,,0.058216,0,,0,0,2,83,83,0,83.0,21185.0
5.0,30,100,15,0.0,19.058,21.55,0.0001,0,0.6,0,2.0699,14.149,0.00098684,56992,61955.0,6.5222,298.0,367.11,0.15743,5.0,,30,,0.15509,0.20197,,,0.059886,0,,0,0,2,83,83,0,83.0,21514.0
5.2,30,100,15,0.0,10.728,24.012,0.0001,0,0.6,0,2.1062,14.108,0.00098634,56992,61961.0,6.5065,298.01,369.39,0.16199,0.0,,30,,0.17225,0.20164,,,0.06162,0,,0,0,2,83,83,0,83.0,21676.0
5.4,30,100,15,0.0,8.6748,26.967,0.0001,0,0.6,0,2.138,14.052,0.00098583,56992,61967.0,6.4879,298.02,371.83,0.16674,0.0,,30,,0.19564,0.20119,,,0.063428,0,,0,0,2,83,83,0,83.0,21338.0
5.6,30,100,15,0.0,14.03,30.456,0.0001,0,0.6,0,2.1667,14.017,0.00098531,56993,61974.0,6.4774,298.03,373.85,0.17168,0.0,,30,,0.21169,0.20088,,,0.065307,0,,0,0,2,83,83,0,83.0,21833.0
5.8,30,100,15,0.0,23.556,33.738,0.0001,0,0.6,0,2.1912,13.971,0.00098476,56995,61983.0,6.4788,298.03,374.65,0.1768,0.0,,30,,0.23012,0.20052,,,0.067255,0,,0,0,2,83,83,0,83.0,21662.0
6.0,30,100,15,0.0,32.519,35.708,0.0001,0,0.6,0,2.2111,13.917,0.00098417,56999,61993.0,6.4904,298.04,376.28,0.18212,0.0,,30,,0.25262,0.20008,,,0.06928,0,,0,0,2,83,83,0,83.0,22157.0
6.2,30,100,15,0.0,36.843,38.922,0.0001,0,0.6,0,2.2279,13.871,0.00098357,57005,62005.0,6.5075,298.04,376.72,0.18764,0.0,,30,,0.27239,0.1997,,,0.071382,0,,0,0,2,83,83,0,83.0,21319.0
6.4,30,100,15,0.0,34.338,40.775,0.0001,0,0.6,0,2.24,13.816,0.00098298,57009,62016.0,6.5199,298.04,377.93,0.19336,0.0,,30,,0.29488,0.19927,,,0.07356,0,,0,0,2,83,83,0,83.0,21981.0
6.6,30,100,15,0.0,26.901,43.744,0.0001,0,0.6,0,2.2478,13.748,0.00098242,57012,62025.0,6.522,298.05,379.17,0.1993,0.0,,30,,0.32288,0.19872,,,0.07582,0,,0,0,2,83,83,0,83.0,21143.0
6.8,30,100,15,0.0,18.654,46.907,0.0001,0,0.6,0,2.2505,13.682,0.00098189,57014,62033.0,6.5105,298.05,379.11,0.20547,0.0,,30,,0.35078,0.19818,,,0.078169,0,,0,0,2,83,83,0,83.0,20972.0
7.0,30,100,15,0.0,15.024,48.536,0.0001,0,0.6,0,2.2476,13.621,0.00098136,57015,62040.0,6.4923,298.05,379.56,0.21189,0.0,,30,,0.37598,0.19769,,,0.080614,0,,0,0,2,83,83,0,83.0,21967.0
7.2,30,100,15,0.0,18.66,50.855,0.0001,0,0.6,0,2.239,13.562,0.00098083,57016,62048.0,6.4789,298.05,381.12,0.21858,0.0,,30,,0.39972,0.19723,,,0.083159,0,,0,0,2,83,83,0,83.0,22296.0
7.4,30,100,15,0.0,27.619,54.686,0.0001,0,0.6,0,2.2245,13.487,0.00098026,57020,62058.0,6.477,298.06,381.54,0.22552,0.0,,30,,0.43002,0.19664,,,0.085802,0,,0,0,2,83,83,0,83.0,22291.0
7.6,30,100,15,0.0,37.311,57.207,0.0001,0,0.6,0,2.2042,13.426,0.00097966,57025,62070.0,6.485,298.06,381.71,0.23272,0.0,,30,,0.4553,0.19615,,,0.088544,0,,0,0,2,83,83,0,83.0,21786.0
7.8,30,100,15,0.0,43.8,59.507,0.0001,0,0.6,0,2.1778,13.353,0.00097904,57031,62082.0,6.4988,298.05,381.28,0.24018,0.0,,30,,0.48478,0.19557,,,0.091382,0,,0,0,2,83,83,0,83.0,21448.0
8.0,30,100,15,0.0,44.776,61.035,0.0001,0,0.6,0,2.1452,13.283,0.00097842,57038,62096.0,6.5107,298.06,382.92,0.24791,0.0,,30,,0.51202,0.19504,,,0.094325,0,,0,0,2,83,83,0,83.0,22443.0
8.2,42,100,15,0.0,41.032,65.245,0.0001,0,0.6,0,2.1072,13.397,0.00097781,57044,62108.0,6.5198,298.07,384.77,0.19973,0.0,,30,,0.48236,0.19831,,,0.10638,0,,0,0,2,83,83,0,83.0,21772.0
8.4,42,100,15,0.0,33.641,69.895,0.0001,0,0.6,0,2.063,13.33,0.00097722,57049,62119.0,6.5197,298.07,384.95,0.19988,0.0,,30,,0.47259,0.19845,,,0.10646,0,,0,0,2,83,83,0,83.0,20767.0
8.6,42,100,15,0.0,26.33,72.62,0.0001,0,0.6,0,2.0119,13.255,0.00097667,57052,62128.0,6.5092,298.07,385.81,0.2054,0.0,,30,,0.49948,0.19807,,,0.1094,0,,0,0,2,83,83,0,83.0,21095.0
8.8,42,100,15,0.0,23.21,76.311,0.0001,0,0.6,0,1.9537,13.179,0.00097612,57054,62137.0,6.4941,298.08,387.72,0.2117,0.0,,30,,0.53041,0.19764,,,0.11276,0,,0,0,2,83,83,0,83.0,21757.0
9.0,42,100,15,0.0,26.086,81.482,0.0001,0,0.6,0,1.8879,13.104,0.00097556,57057,62146.0,6.4825,298.09,389.67,0.21832,0.0,,30,,0.55916,0.19724,,,0.11629,0,,0,0,2,83,83,0,83.0,21919.0
9.2,42,100,15,0.0,33.578,86.952,0.0001,0,0.6,0,1.8158,13.04,0.00097497,57062,62157.0,6.4797,298.09,389.79,0.22518,0.0,,30,,0.58349,0.19689,,,0.11994,0,,0,0,2,83,83,0,83.0,21414.0
9.4,42,100,15,0.0,42.176,90.288,0.0001,0,0.6,0,1.7366,12.963,0.00097436,57068,62169.0,6.4848,298.09,390.16,0.23227,0.0,,30,,0.61277,0.19648,,,0.12372,0,,0,0,2,83,83,0,83.0,20742.0
