time,aeration_rate,agitator,sugar_feed_rate,acid_flow_rate,base_flow_rate,heating/cooling_water_flow_rate,heating_water_flow_rate,water_for_injection/dilution,air_head_pressure,dumped_broth_flow,substrate_concentration,dissolved_oxygen_concentration,penicillin_concentration,vessel_volume,vessel_weight,pH,temperature,generated_heat,CO2_percent_in_off_gas,PAA_flow,PAA_concentration,oil_flow,NH3_concentration,oxygen_uptake_rate,oxygen_in_percent_in_off_gas,offline_penicillin_concentration,offline_biomass_concentration,carbon_evolution_rate,ammonia_shots,viscosity,Fault reference(Fault_ref:Fault ref),0 - Recipe driven 1 - Operator controlled(Control_ref:Control ref),1- No Raman spec, 1-Raman spec recorded,2-PAT control(PAT_ref:PAT ref),Batch reference(Batch_ref:Batch ref),experiment_ID,Fault flag
0.2,30,100,8,0.0,3.6836,0.0001,90.025,0,0.6,0,1.0233,14.641,0.001,58176,61320.0,6.4778,297.85,80.121,0.090193,5.0,,22,,-0.88236,0.22112,,,0.034303,0,,0,0,1,28,28,0,28.0,0.0
0.4,30,100,8,0.0,12.573,0.0001,30.149,0,0.6,0,1.0664,14.62,0.00099949,58175,61325.0,6.4769,297.94,103.78,0.10304,5.0,,22,,-0.25152,0.20964,,,0.039191,0,,0,0,1,28,28,0,28.0,0.0
0.6,30,100,8,0.0,22.334,0.0001,0.0001,0,0.6,0,1.1074,14.605,0.00099894,58177,61331.0,6.4875,297.92,99.726,0.10735,5.0,,22,,-0.1018,0.20686,,,0.040829,0,,0,0,1,28,28,0,28.0,0.0
0.8,30,100,8,0.0,27.826,0.0001,42.143,0,0.6,0,1.1467,14.581,0.00099838,58180,61338.0,6.5026,298.06,135.93,0.10995,5.0,,22,,-0.058082,0.20605,,,0.041819,0,,0,0,1,28,28,0,28.0,0.0
1.0,30,100,8,0.0,27.279,43.875,4.2143,0,0.6,0,1.184,14.556,0.00099781,58183,61346.0,6.5146,298.0,119.94,0.11228,5.0,1378.2,22,1668.2,-0.03992,0.2057,0.001,0.54059,0.042705,0,4.0837,0,0,1,28,28,0,28.0,0.0
1.2,30,100,8,0.0,21.982,24.417,0.42143,0,0.6,0,1.2193,14.519,0.00099727,58185,61352.0,6.5196,297.96,109.32,0.11464,5.0,,22,,-0.022522,0.20537,,,0.043603,0,,0,0,1,28,28,0,28.0,0.0
1.4,30,100,8,0.0,14.698,11.107,0.042143,0,0.6,0,1.2531,14.498,0.00099675,58185,61356.0,6.5153,297.94,104.02,0.1171,5.0,,22,,-0.01276,0.20519,,,0.044539,0,,0,0,1,28,28,0,28.0,0.0
1.6,30,100,8,0.0,9.1474,3.3322,19.419,0,0.6,0,1.2843,14.475,0.00099626,58184,61360.0,6.5038,298.0,120.9,0.11967,5.0,,22,,-0.0042843,0.20502,,,0.045519,0,,0,0,1,28,28,0,28.0,0.0
1.8,30,100,8,0.0,8.176,22.928,1.9419,0,0.6,0,1.3128,14.444,0.00099576,58183,61363.0,6.491,297.98,114.46,0.12238,5.0,,22,,0.0068814,0.20481,,,0.046549,0,,0,0,1,28,28,0,28.0,0.0
2.0,30,100,8,0.0,12.31,14.216,0.19419,0,0.6,0,1.3392,14.414,0.00099525,58183,61368.0,6.4831,297.96,110.95,0.12522,5.0,,22,,0.018926,0.20458,,,0.04763,0,,0,0,1,28,28,0,28.0,0.0
2.2,30,100,8,0.0,19.556,9.0304,0.019419,0,0.6,0,1.3634,14.395,0.00099471,58184,61373.0,6.4831,297.96,110.22,0.12819,5.0,,22,,0.025553,0.20445,,,0.04876,0,,0,0,1,28,28,0,28.0,22073.0
2.4,30,100,8,0.0,26.795,6.8578,0.0019419,0,0.6,0,1.3852,14.36,0.00099416,58187,61381.0,6.4889,297.96,111.08,0.13128,5.0,,22,,0.038248,0.20421,,,0.049936,0,,0,0,1,28,28,0,28.0,22068.0
2.6,30,100,8,0.0,31.727,6.5472,0.00019419,0,0.6,0,1.404,14.33,0.00099358,58190,61389.0,6.5002,297.97,112.96,0.13451,5.0,,22,,0.049646,0.20399,,,0.051163,0,,0,0,1,28,28,0,28.0,22064.0
2.8,30,100,8,0.0,32.166,7.6285,0.0001,0,0.6,0,1.4207,14.291,0.000993,58194,61397.0,6.5099,297.98,115.33,0.13787,5.0,,22,,0.064525,0.2037,,,0.052442,0,,0,0,1,28,28,0,28.0,21559.0
3.0,30,100,8,0.0,28.724,9.5823,0.0001,0,0.6,0,1.4352,14.252,0.00099244,58197,61404.0,6.5166,297.99,117.88,0.14137,5.0,,22,,0.079678,0.20341,,,0.053773,0,,0,0,1,28,28,0,28.0,22055.0
3.2,30,100,15,0.0,22.633,12.081,0.0001,0,0.6,0,1.4613,14.218,0.00099187,58200,61413.0,6.5156,298.0,120.11,0.14501,5.0,,22,,0.092382,0.20317,,,0.055158,0,,0,0,1,28,28,0,28.0,22050.0
3.4,30,100,15,0.0,16.938,14.521,0.0001,0,0.6,0,1.4843,14.184,0.00099133,58202,61420.0,6.5072,298.01,122.32,0.14879,5.0,,22,,0.10387,0.20295,,,0.056599,0,,0,0,1,28,28,0,28.0,22212.0
3.6,30,100,15,0.0,14.621,17.26,0.0001,0,0.6,0,1.5048,14.142,0.00099079,58204,61426.0,6.4968,298.02,124.96,0.15274,5.0,,22,,0.1185,0.20266,,,0.0581,0,,0,0,1,28,28,0,28.0,21041.0
