time,aeration_rate,agitator,sugar_feed_rate,acid_flow_rate,base_flow_rate,heating/cooling_water_flow_rate,heating_water_flow_rate,water_for_injection/dilution,air_head_pressure,dumped_broth_flow,substrate_concentration,dissolved_oxygen_concentration,penicillin_concentration,vessel_volume,vessel_weight,pH,temperature,generated_heat,CO2_percent_in_off_gas,PAA_flow,PAA_concentration,oil_flow,NH3_concentration,oxygen_uptake_rate,oxygen_in_percent_in_off_gas,offline_penicillin_concentration,offline_biomass_concentration,carbon_evolution_rate,ammonia_shots,viscosity,Fault reference(Fault_ref:Fault ref),0 - Recipe driven 1 - Operator controlled(Control_ref:Control ref),1- No Raman spec, 1-Raman spec recorded,2-PAT control(PAT_ref:PAT ref),Batch reference(Batch_ref:Batch ref),experiment_ID,Fault flag
0.2,30,100,8,0.0,0.0,0.0001,336.52,0,0.6,0,1.1035,14.691,0.001,57917,62687.0,6.5031,297.52,321.52,0.086948,5.0,,22,,0.26347,0.20007,,,0.033069,0,,0,0,2,70,70,0,70.0,0.0
0.4,30,100,8,0.0,0.0,0.0001,95.163,0,0.6,0,1.15,14.666,0.00099954,57914,62689.0,6.4844,297.84,406.64,0.098773,5.0,,22,,0.010787,0.20479,,,0.037567,0,,0,0,2,70,70,0,70.0,0.0
0.6,30,100,8,0.0,6.8147,0.0001,0.0001,0,0.6,0,1.1945,14.655,0.00099905,57913,62692.0,6.476,297.83,401.97,0.10275,5.0,,22,,-0.046498,0.20584,,,0.039082,0,,0,0,2,70,70,0,70.0,0.0
0.8,30,100,8,0.0,16.898,0.0001,119.9,0,0.6,0,1.2375,14.642,0.00099852,57914,62697.0,6.4808,298.23,510.46,0.10519,5.0,,22,,-0.056205,0.20602,,,0.04001,0,,0,0,2,70,70,0,70.0,0.0
1.0,30,100,8,0.0,25.047,134.1,11.99,0,0.6,0,1.2787,14.625,0.00099796,57916,62704.0,6.4964,298.09,471.55,0.1074,5.0,1356.0,22,1760.8,-0.053272,0.20596,0.001,0.5092,0.04085,0,4.0821,0,0,2,70,70,0,70.0,0.0
1.2,30,100,8,0.0,26.968,89.413,1.199,0,0.6,0,1.3182,14.608,0.00099739,57919,62711.0,6.5149,297.97,439.09,0.10965,5.0,,22,,-0.047361,0.20585,,,0.041704,0,,0,0,2,70,70,0,70.0,0.0
1.4,30,100,8,0.0,21.513,51.757,0.1199,0,0.6,0,1.356,14.594,0.00099685,57920,62717.0,6.5275,297.89,420.22,0.11199,5.0,,22,,-0.042026,0.20574,,,0.042594,0,,0,0,2,70,70,0,70.0,0.0
1.6,30,100,8,0.0,11.05,15.527,63.61,0,0.6,0,1.3923,14.564,0.00099635,57920,62721.0,6.5229,298.1,473.87,0.11443,5.0,,22,,-0.030101,0.20552,,,0.043524,0,,0,0,2,70,70,0,70.0,0.0
1.8,30,100,8,0.0,2.4546,81.567,6.361,0,0.6,0,1.4267,14.539,0.00099587,57918,62724.0,6.5036,298.02,452.6,0.11699,5.0,,22,,-0.019316,0.20531,,,0.044497,0,,0,0,2,70,70,0,70.0,0.0
2.0,30,100,8,0.0,1.5876,56.119,0.6361,0,0.6,0,1.4587,14.512,0.0009954,57915,62726.0,6.4836,297.95,435.32,0.11967,5.0,,22,,-0.0077277,0.20509,,,0.045516,0,,0,0,2,70,70,0,70.0,0.0
2.2,30,100,8,0.0,8.6558,34.956,0.06361,0,0.6,0,1.4876,14.497,0.0009949,57915,62729.0,6.4742,297.91,425.63,0.12247,5.0,,22,,-0.0015866,0.20497,,,0.046584,0,,0,0,2,70,70,0,70.0,21073.0
2.4,30,100,8,0.0,19.444,10.487,46.675,0,0.6,0,1.5142,14.46,0.00099436,57916,62735.0,6.4797,298.08,468.37,0.12541,5.0,,22,,0.013436,0.20468,,,0.047701,0,,0,0,2,70,70,0,70.0,21569.0
2.6,30,100,8,0.0,28.036,62.912,4.6675,0,0.6,0,1.5386,14.438,0.0009938,57919,62743.0,6.4968,298.03,454.98,0.12847,5.0,,22,,0.023116,0.2045,,,0.048867,0,,0,0,2,70,70,0,70.0,22231.0
2.8,30,100,8,0.0,29.803,47.199,0.46675,0,0.6,0,1.5607,14.403,0.00099323,57922,62750.0,6.517,297.98,443.34,0.13166,5.0,,22,,0.037656,0.20422,,,0.050081,0,,0,0,2,70,70,0,70.0,22393.0
3.0,30,100,8,0.0,23.515,33.449,0.046675,0,0.6,0,1.5806,14.363,0.00099268,57924,62757.0,6.5264,297.96,437.77,0.13498,5.0,,22,,0.054618,0.20389,,,0.051344,0,,0,0,2,70,70,0,70.0,21555.0
3.2,30,100,15,0.0,13.501,25.87,0.0046675,0,0.6,0,1.6134,14.332,0.00099215,57925,62763.0,6.5194,297.95,435.83,0.13844,5.0,,22,,0.068103,0.20364,,,0.052661,0,,0,0,2,70,70,0,70.0,20717.0
3.4,30,100,15,0.0,6.313,22.037,0.00046675,0,0.6,0,1.6437,14.29,0.00099164,57925,62768.0,6.5009,297.95,435.92,0.14205,5.0,,22,,0.085472,0.2033,,,0.054032,0,,0,0,2,70,70,0,70.0,21546.0
3.6,30,100,15,0.0,6.5199,20.458,0.0001,0,0.6,0,1.6708,14.257,0.00099113,57925,62773.0,6.4828,297.96,438.11,0.1458,5.0,,22,,0.099419,0.20303,,,0.05546,0,,0,0,2,70,70,0,70.0,22208.0
3.8,30,100,15,0.0,13.923,21.553,0.0001,0,0.6,0,1.6947,14.213,0.00099059,57927,62780.0,6.4749,297.97,440.71,0.14971,5.0,,22,,0.11744,0.20269,,,0.056946,0,,0,0,2,70,70,0,70.0,22537.0
4.0,30,100,15,0.0,24.447,23.419,0.0001,0,0.6,0,1.7151,14.167,0.00099001,57931,62789.0,6.48,297.98,443.6,0.15377,5.0,,22,,0.1373,0.20231,,,0.058492,0,,0,0,2,70,70,0,70.0,22699.0
4.2,30,100,15,0.0,32.937,26.016,0.0001,0,0.6,0,1.7607,14.117,0.00098941,57936,62800.0,6.491,297.99,446.73,0.15799,5.0,,30,,0.15386,0.20199,,,0.060098,0,,0,0,2,70,70,0,70.0,21694.0
4.4,30,100,15,0.0,37.047,29.329,0.0001,0,0.6,0,1.8032,14.079,0.00098879,57942,62813.0,6.5067,298.01,449.9,0.16236,5.0,,30,,0.16895,0.2017,,,0.061763,0,,0,0,2,70,70,0,70.0,21856.0
4.6,30,100,15,0.0,34.888,33.124,0.0001,0,0.6,0,1.8422,14.046,0.00098819,57948,62825.0,6.5172,298.02,454.01,0.1669,5.0,,30,,0.18081,0.20147,,,0.06349,0,,0,0,2,70,70,0,70.0,22185.0
4.8,30,100,15,0.0,28.564,38.574,0.0001,0,0.6,0,1.8775,14.003,0.0009876,57952,62836.0,6.5212,298.04,458.4,0.17162,5.0,,30,,0.19537,0.20118,,,0.065285,0,,0,0,2,70,70,0,70.0,22347.0
5.0,30,100,15,0.0,20.638,44.947,0.0001,0,0.6,0,1.9096,13.964,0.00098704,57955,62845.0,6.5149,298.05,462.84,0.17651,5.0,,30,,0.20937,0.20091,,,0.067147,0,,0,0,2,70,70,0,70.0,22342.0
5.2,30,100,15,0.0,15.234,51.987,0.0001,0,0.6,0,1.9374,13.917,0.00098652,57956,62852.0,6.5011,298.07,467.0,0.18158,0.0,,30,,0.22581,0.20059,,,0.069077,0,,0,0,2,70,70,0,70.0,21337.0
5.4,30,100,15,0.0,15.34,59.292,0.0001,0,0.6,0,1.9601,13.853,0.00098599,57957,62860.0,6.4877,298.09,471.2,0.18686,0.0,,30,,0.2497,0.20013,,,0.071085,0,,0,0,2,70,70,0,70.0,20999.0
5.6,30,100,15,0.0,20.778,67.239,0.0001,0,0.6,0,1.9795,13.802,0.00098545,57958,62868.0,6.4817,298.1,474.64,0.19234,0.0,,30,,0.27018,0.19973,,,0.07317,0,,0,0,2,70,70,0,70.0,21827.0
5.8,30,100,15,0.0,28.585,74.787,0.0001,0,0.6,0,1.9951,13.749,0.00098487,57962,62878.0,6.4862,298.11,477.48,0.19802,0.0,,30,,0.28987,0.19935,,,0.075332,0,,0,0,2,70,70,0,70.0,21323.0
6.0,30,100,15,0.0,34.586,82.062,0.0001,0,0.6,0,2.0058,13.683,0.00098428,57966,62889.0,6.498,298.11,477.24,0.20391,0.0,,30,,0.31499,0.19886,,,0.077577,0,,0,0,2,70,70,0,70.0,21151.0
6.2,30,100,15,0.0,35.871,85.779,0.0001,0,0.6,0,2.0121,13.625,0.00098369,57971,62900.0,6.5098,298.11,478.09,0.21002,0.0,,30,,0.33737,0.19843,,,0.079903,0,,0,0,2,70,70,0,70.0,21646.0
6.4,30,100,15,0.0,32.481,90.955,0.0001,0,0.6,0,2.0134,13.569,0.00098311,57976,62911.0,6.5149,298.11,477.66,0.21636,0.0,,30,,0.35723,0.19804,,,0.082316,0,,0,0,2,70,70,0,70.0,21475.0
6.6,30,100,15,0.0,27.068,94.569,0.0001,0,0.6,0,2.0095,13.5,0.00098254,57979,62920.0,6.5119,298.12,479.32,0.22294,0.0,,30,,0.38123,0.19757,,,0.084818,0,,0,0,2,70,70,0,70.0,21470.0
6.8,30,100,15,0.0,22.835,100.85,0.0001,0,0.6,0,2.0004,13.433,0.00098199,57981,62929.0,6.5012,298.12,479.35,0.22976,0.0,,30,,0.40489,0.19711,,,0.087417,0,,0,0,2,70,70,0,70.0,20965.0
7.0,30,100,15,0.0,22.892,105.21,0.0001,0,0.6,0,1.9858,13.359,0.00098144,57983,62938.0,6.4909,298.13,482.22,0.23686,0.0,,30,,0.43099,0.1966,,,0.090118,0,,0,0,2,70,70,0,70.0,20960.0
7.2,30,100,15,0.0,27.065,113.28,0.0001,0,0.6,0,1.964,13.278,0.00098088,57986,62947.0,6.4852,298.13,483.04,0.24425,0.0,,30,,0.45939,0.19605,,,0.092933,0,,0,0,2,70,70,0,70.0,22288.0
7.4,30,100,15,0.0,33.472,119.02,0.0001,0,0.6,0,1.9358,13.204,0.00098029,57991,62958.0,6.4865,298.13,482.24,0.25195,0.0,,30,,0.48533,0.19554,,,0.095864,0,,0,0,2,70,70,0,70.0,22117.0
7.6,30,100,15,0.0,39.365,122.86,0.0001,0,0.6,0,1.9016,13.12,0.00097969,57996,62970.0,6.4946,298.13,481.68,0.25995,0.0,,30,,0.51538,0.19495,,,0.098908,0,,0,0,2,70,70,0,70.0,21778.0
7.8,30,100,15,0.0,42.021,126.93,0.0001,0,0.6,0,1.8603,13.038,0.00097907,58002,62982.0,6.5051,298.13,482.16,0.26825,0.0,,30,,0.54376,0.19439,,,0.10207,0,,0,0,2,70,70,0,70.0,20607.0
8.0,30,100,15,0.0,40.508,132.26,0.0001,0,0.6,0,1.8119,12.956,0.00097847,58008,62995.0,6.5095,298.13,482.26,0.27687,0.0,,30,,0.57093,0.19386,,,0.10535,0,,0,0,2,70,70,0,70.0,21768.0
