time,aeration_rate,agitator,sugar_feed_rate,acid_flow_rate,base_flow_rate,heating/cooling_water_flow_rate,heating_water_flow_rate,water_for_injection/dilution,air_head_pressure,dumped_broth_flow,substrate_concentration,dissolved_oxygen_concentration,penicillin_concentration,vessel_volume,vessel_weight,pH,temperature,generated_heat,CO2_percent_in_off_gas,PAA_flow,PAA_concentration,oil_flow,NH3_concentration,oxygen_uptake_rate,oxygen_in_percent_in_off_gas,offline_penicillin_concentration,offline_biomass_concentration,carbon_evolution_rate,ammonia_shots,viscosity,Fault reference(Fault_ref:Fault ref),0 - Recipe driven 1 - Operator controlled(Control_ref:Control ref),1- No Raman spec, 1-Raman spec recorded,2-PAT control(PAT_ref:PAT ref),Batch reference(Batch_ref:Batch ref),experiment_ID,Fault flag
0.2,30,100,8,0.0,6.1553,0.0001,38.474,0,0.6,0,1.1557,14.668,0.001,57160,61807.0,6.4766,297.92,28.966,0.084908,5.0,,22,,0.58923,0.19388,,,0.032293,0,,0,0,1,5,5,0,5.0,0.0
0.4,30,100,8,0.0,15.498,0.0001,16.442,0,0.6,0,1.2076,14.648,0.00099948,57160,61812.0,6.4813,297.95,37.566,0.095882,5.0,,22,,0.075905,0.20358,,,0.036467,0,,0,0,1,5,5,0,5.0,0.0
0.6,30,100,8,0.0,23.468,8.2011,1.6442,0,0.6,0,1.2582,14.617,0.00099892,57162,61819.0,6.4968,297.92,29.716,0.099472,5.0,,22,,-0.035216,0.20564,,,0.037833,0,,0,0,1,5,5,0,5.0,0.0
0.8,30,100,8,0.0,25.226,2.4603,41.205,0,0.6,0,1.3068,14.603,0.00099837,57165,61826.0,6.5129,298.04,61.778,0.10163,5.0,,22,,-0.057169,0.20605,,,0.038653,0,,0,0,1,5,5,0,5.0,0.0
1.0,30,100,8,0.0,20.602,41.773,4.1205,0,0.6,0,1.3535,14.578,0.00099782,57166,61831.0,6.5234,297.98,44.498,0.10356,5.0,1424.3,22,1678.1,-0.053858,0.20598,0.001,0.49258,0.039388,0,4.0812,0,0,1,5,5,0,5.0,0.0
1.2,30,100,8,0.0,11.778,19.785,0.41205,0,0.6,0,1.3984,14.551,0.00099732,57166,61836.0,6.5204,297.93,32.718,0.10552,5.0,,22,,-0.043712,0.20579,,,0.040132,0,,0,0,1,5,5,0,5.0,0.0
1.4,30,100,8,0.0,4.191,5.9354,30.381,0,0.6,0,1.442,14.537,0.00099683,57164,61838.0,6.5059,298.02,55.074,0.10755,5.0,,22,,-0.037623,0.20567,,,0.040905,0,,0,0,1,5,5,0,5.0,0.0
1.6,30,100,8,0.0,2.3819,33.052,3.0381,0,0.6,0,1.4845,14.511,0.00099636,57162,61841.0,6.4893,297.97,41.753,0.10966,5.0,,22,,-0.027775,0.20548,,,0.04171,0,,0,0,1,5,5,0,5.0,0.0
1.8,30,100,8,0.0,7.1826,15.578,0.30381,0,0.6,0,1.5248,14.489,0.00099586,57161,61844.0,6.4799,297.93,33.331,0.11187,5.0,,22,,-0.018732,0.20531,,,0.04255,0,,0,0,1,5,5,0,5.0,0.0
2.0,30,100,8,0.0,15.733,4.6735,25.643,0,0.6,0,1.5629,14.459,0.00099534,57162,61849.0,6.4818,298.01,53.694,0.11418,5.0,,22,,-0.00666,0.20508,,,0.043429,0,,0,0,1,5,5,0,5.0,0.0
2.2,30,100,8,0.0,23.514,29.168,2.5643,0,0.6,0,1.5996,14.434,0.00099479,57164,61856.0,6.4926,297.97,43.464,0.11659,5.0,,22,,0.0040508,0.20488,,,0.044347,0,,0,0,1,5,5,0,5.0,21230.0
2.4,30,100,8,0.0,26.975,15.61,0.25643,0,0.6,0,1.6346,14.414,0.00099423,57166,61863.0,6.5084,297.95,37.008,0.1191,5.0,,22,,0.012068,0.20472,,,0.0453,0,,0,0,1,5,5,0,5.0,21224.0
2.6,30,100,8,0.0,24.128,4.6831,23.573,0,0.6,0,1.668,14.398,0.00099367,57169,61870.0,6.5179,298.03,57.577,0.1217,5.0,,22,,0.017162,0.20462,,,0.04629,0,,0,0,1,5,5,0,5.0,21886.0
2.8,30,100,8,0.0,17.502,29.911,2.3573,0,0.6,0,1.6996,14.374,0.00099315,57170,61875.0,6.5174,298.0,49.461,0.1244,5.0,,22,,0.025169,0.20447,,,0.047318,0,,0,0,1,5,5,0,5.0,21880.0
