time,aeration_rate,agitator,sugar_feed_rate,acid_flow_rate,base_flow_rate,heating/cooling_water_flow_rate,heating_water_flow_rate,water_for_injection/dilution,air_head_pressure,dumped_broth_flow,substrate_concentration,dissolved_oxygen_concentration,penicillin_concentration,vessel_volume,vessel_weight,pH,temperature,generated_heat,CO2_percent_in_off_gas,PAA_flow,PAA_concentration,oil_flow,NH3_concentration,oxygen_uptake_rate,oxygen_in_percent_in_off_gas,offline_penicillin_concentration,offline_biomass_concentration,carbon_evolution_rate,ammonia_shots,viscosity,Fault reference(Fault_ref:Fault ref),0 - Recipe driven 1 - Operator controlled(Control_ref:Control ref),1- No Raman spec, 1-Raman spec recorded,2-PAT control(PAT_ref:PAT ref),Batch reference(Batch_ref:Batch ref),experiment_ID,Fault flag
0.2,30,100,8,0.0,0.0,0.0001,275.79,0,0.6,0,1.1681,14.614,0.001,58730,62698.0,6.557,297.59,262.07,0.090806,5.0,,22,,0.26466,0.20004,,,0.034536,0,,0,0,1,8,8,0,8.0,0.0
0.4,30,100,8,0.0,0.0,0.0001,81.787,0,0.6,0,1.2089,14.583,0.00099954,58727,62700.0,6.5339,297.86,335.53,0.10359,5.0,,22,,0.026995,0.20447,,,0.0394,0,,0,0,1,8,8,0,8.0,0.0
0.6,30,100,8,0.0,0.0,0.0001,0.0001,0,0.6,0,1.2483,14.561,0.00099908,58724,62702.0,6.512,297.85,332.01,0.10797,5.0,,22,,-0.024998,0.20543,,,0.041067,0,,0,0,1,8,8,0,8.0,0.0
0.8,30,100,8,0.0,0.0,0.0001,101.9,0,0.6,0,1.2859,14.532,0.00099861,58722,62703.0,6.491,298.19,424.94,0.11067,5.0,,22,,-0.029122,0.20551,,,0.042092,0,,0,0,1,8,8,0,8.0,0.0
1.0,30,100,8,0.0,4.1317,113.16,10.19,0,0.6,0,1.3211,14.494,0.00099812,58720,62706.0,6.4766,298.06,388.5,0.1131,5.0,1373.8,22,1719.6,-0.017541,0.20528,0.001,0.53957,0.043017,0,4.0837,0,0,1,8,8,0,8.0,0.0
1.2,30,100,8,0.0,13.997,71.311,1.019,0,0.6,0,1.3545,14.45,0.0009976,58720,62710.0,6.4762,297.96,361.87,0.11557,5.0,,22,,0.00071308,0.20494,,,0.043957,0,,0,0,1,8,8,0,8.0,0.0
1.4,30,100,8,0.0,23.977,40.526,0.1019,0,0.6,0,1.3858,14.42,0.00099705,58722,62717.0,6.4879,297.91,347.09,0.11814,5.0,,22,,0.014005,0.20469,,,0.044934,0,,0,0,1,8,8,0,8.0,0.0
1.6,30,100,8,0.0,29.308,12.158,51.135,0,0.6,0,1.4148,14.388,0.00099648,58725,62725.0,6.5065,298.07,391.27,0.12082,5.0,,22,,0.02633,0.20445,,,0.045957,0,,0,0,1,8,8,0,8.0,0.0
1.8,30,100,8,0.0,27.195,65.444,5.1135,0,0.6,0,1.442,14.352,0.00099592,58728,62732.0,6.5234,298.01,374.33,0.12363,5.0,,22,,0.040521,0.20418,,,0.047024,0,,0,0,1,8,8,0,8.0,0.0
2.0,30,100,8,0.0,18.355,45.192,0.51135,0,0.6,0,1.4672,14.309,0.0009954,58728,62737.0,6.5258,297.96,361.18,0.12656,5.0,,22,,0.057648,0.20385,,,0.048137,0,,0,0,1,8,8,0,8.0,0.0
