time,aeration_rate,agitator,sugar_feed_rate,acid_flow_rate,base_flow_rate,heating/cooling_water_flow_rate,heating_water_flow_rate,water_for_injection/dilution,air_head_pressure,dumped_broth_flow,substrate_concentration,dissolved_oxygen_concentration,penicillin_concentration,vessel_volume,vessel_weight,pH,temperature,generated_heat,CO2_percent_in_off_gas,PAA_flow,PAA_concentration,oil_flow,NH3_concentration,oxygen_uptake_rate,oxygen_in_percent_in_off_gas,offline_penicillin_concentration,offline_biomass_concentration,carbon_evolution_rate,ammonia_shots,viscosity,Fault reference(Fault_ref:Fault ref),0 - Recipe driven 1 - Operator controlled(Control_ref:Control ref),1- No Raman spec, 1-Raman spec recorded,2-PAT control(PAT_ref:PAT ref),Batch reference(Batch_ref:Batch ref),experiment_ID,Fault flag
0.2,30,100,8,0.0,28.89,0.0001,292.89,0,0.6,0,1.0516,14.749,0.001,57699,61651.0,6.4516,297.57,274.53,0.079949,5.0,,22,,-0.065468,0.20624,,,0.030406,0,,0,0,2,71,71,0,71.0,0.0
0.4,30,100,8,0.0,48.232,0.0001,86.015,0,0.6,0,1.1118,14.726,0.00099937,57707,61663.0,6.4966,297.84,347.1,0.089741,5.0,,22,,-0.10123,0.20689,,,0.034131,0,,0,0,2,71,71,0,71.0,0.0
0.6,30,100,8,0.0,49.97,0.0001,0.0001,0,0.6,0,1.1705,14.708,0.00099873,57714,61675.0,6.5414,297.81,338.23,0.09284,5.0,,22,,-0.10277,0.20691,,,0.03531,0,,0,0,2,71,71,0,71.0,0.0
0.8,30,100,8,0.0,33.931,0.0001,116.4,0,0.6,0,1.2287,14.708,0.00099815,57718,61684.0,6.5689,298.19,439.05,0.0946,5.0,,22,,-0.10419,0.20693,,,0.03598,0,,0,0,2,71,71,0,71.0,0.0
1.0,30,100,8,0.51857,16.965,124.13,11.64,0,0.6,0,1.2863,14.688,0.00099762,57719,61689.0,6.5733,298.04,399.01,0.096125,5.0,1410.7,22,1623.3,-0.097632,0.20681,0.001,0.44125,0.03656,0,4.0782,0,0,2,71,71,0,71.0,0.0
1.2,30,100,8,1.0393,8.4827,76.376,1.164,0,0.6,0,1.3426,14.678,0.00099713,57718,61693.0,6.5641,297.93,368.97,0.097647,5.0,,22,,-0.0937,0.20673,,,0.037139,0,,0,0,2,71,71,0,71.0,0.0
1.4,30,100,8,1.5606,4.2414,22.913,87.482,0,0.6,0,1.3972,14.668,0.00099664,57717,61696.0,6.548,298.18,436.83,0.099226,5.0,,22,,-0.09056,0.20667,,,0.03774,0,,0,0,2,71,71,0,71.0,0.0
1.6,30,100,8,0.0,0.0,109.15,8.7482,0,0.6,0,1.4507,14.644,0.00099617,57714,61697.0,6.5282,298.06,404.8,0.10088,5.0,,22,,-0.081387,0.2065,,,0.038367,0,,0,0,2,71,71,0,71.0,0.0
1.8,30,100,8,0.0,0.0,72.413,0.87482,0,0.6,0,1.5027,14.619,0.0009957,57711,61699.0,6.5092,297.96,377.3,0.1026,5.0,,22,,-0.070344,0.20629,,,0.039023,0,,0,0,2,71,71,0,71.0,0.0
2.0,30,100,8,0.0,0.0,39.854,0.087482,0,0.6,0,1.5535,14.618,0.00099524,57709,61701.0,6.491,297.89,358.41,0.1044,5.0,,22,,-0.069633,0.20627,,,0.039706,0,,0,0,2,71,71,0,71.0,0.0
