time,aeration_rate,agitator,sugar_feed_rate,acid_flow_rate,base_flow_rate,heating/cooling_water_flow_rate,heating_water_flow_rate,water_for_injection/dilution,air_head_pressure,dumped_broth_flow,substrate_concentration,dissolved_oxygen_concentration,penicillin_concentration,vessel_volume,vessel_weight,pH,temperature,generated_heat,CO2_percent_in_off_gas,PAA_flow,PAA_concentration,oil_flow,NH3_concentration,oxygen_uptake_rate,oxygen_in_percent_in_off_gas,offline_penicillin_concentration,offline_biomass_concentration,carbon_evolution_rate,ammonia_shots,viscosity,Fault reference(Fault_ref:Fault ref),0 - Recipe driven 1 - Operator controlled(Control_ref:Control ref),1- No Raman spec, 1-Raman spec recorded,2-PAT control(PAT_ref:PAT ref),Batch reference(Batch_ref:Batch ref),experiment_ID,Fault flag
0.2,30,100,8,0.0,0.0,0.0001,225.76,0,0.6,0,1.0334,14.689,0.001,58017,62108.0,6.6197,297.66,210.43,0.086544,5.0,,22,,-0.46202,0.21353,,,0.032915,0,,0,0,1,97,97,1,97.0,0.0
0.4,30,100,8,0.0,0.0,0.0001,68.071,0,0.6,0,1.0839,14.67,0.00099954,58015,62110.0,6.5943,297.88,268.36,0.09792,5.0,,22,,-0.17335,0.20821,,,0.037243,0,,0,0,1,97,97,1,97.0,0.0
0.6,30,100,8,0.52318,0.0,0.0001,0.0001,0,0.6,0,1.1328,14.645,0.00099908,58012,62112.0,6.5694,297.85,262.39,0.10168,5.0,,22,,-0.09716,0.20679,,,0.038672,0,,0,0,1,97,97,1,97.0,0.0
0.8,30,100,8,1.0451,0.0,0.0001,90.106,0,0.6,0,1.1796,14.616,0.00099861,58010,62114.0,6.5451,298.15,341.75,0.10393,5.0,,22,,-0.068482,0.20625,,,0.039531,0,,0,0,1,97,97,1,97.0,0.0
1.0,30,100,8,0.0,0.0,97.304,9.0106,0,0.6,0,1.2247,14.589,0.00099814,58007,62115.0,6.5235,298.0,302.33,0.10596,5.0,1295.1,22,1757.4,-0.052819,0.20596,0.001,0.50187,0.040303,0,4.0817,0,0,1,97,97,1,97.0,0.0
1.2,30,100,8,0.0,0.0,49.793,0.90106,0,0.6,0,1.2676,14.56,0.00099768,58004,62117.0,6.5027,297.91,276.9,0.10803,5.0,,22,,-0.039224,0.2057,,,0.041089,0,,0,0,1,97,97,1,97.0,0.0
1.4,30,100,8,0.0,0.0,14.938,59.694,0,0.6,0,1.3084,14.541,0.00099721,58002,62119.0,6.4827,298.08,323.59,0.1102,5.0,,22,,-0.030713,0.20554,,,0.041913,0,,0,0,1,97,97,1,97.0,0.0
1.6,30,100,8,0.0,7.4306,72.584,5.9694,0,0.6,0,1.3475,14.521,0.00099671,58000,62122.0,6.4737,297.97,293.99,0.11247,5.0,,22,,-0.022866,0.20539,,,0.042778,0,,0,0,1,97,97,1,97.0,0.0
1.8,30,100,8,0.0,18.437,36.14,0.59694,0,0.6,0,1.3845,14.49,0.00099618,58002,62128.0,6.4795,297.91,277.18,0.11485,5.0,,22,,-0.010517,0.20515,,,0.043685,0,,0,0,1,97,97,1,97.0,0.0
2.0,30,100,8,0.0,27.118,10.842,45.345,0,0.6,0,1.4195,14.47,0.00099562,58004,62135.0,6.4964,298.05,314.4,0.11734,5.0,,22,,-0.0021918,0.20499,,,0.044632,0,,0,0,1,97,97,1,97.0,0.0
2.2,30,100,8,0.0,29.05,56.045,4.5345,0,0.6,0,1.4526,14.448,0.00099505,58007,62143.0,6.5125,297.97,293.97,0.11994,5.0,,22,,0.0055394,0.20484,,,0.04562,0,,0,0,1,97,97,1,97.0,21572.0
2.4,30,100,8,0.0,24.575,30.441,0.45345,0,0.6,0,1.4837,14.41,0.0009945,58010,62149.0,6.5214,297.93,282.06,0.12265,5.0,,22,,0.020223,0.20456,,,0.046651,0,,0,0,1,97,97,1,97.0,22068.0
2.6,30,100,8,0.0,16.541,9.1323,39.097,0,0.6,0,1.5128,14.375,0.00099398,58010,62155.0,6.5196,298.06,316.69,0.12548,5.0,,22,,0.034961,0.20428,,,0.04773,0,,0,0,1,97,97,1,97.0,21563.0
2.8,30,100,8,0.0,9.2377,51.542,3.9097,0,0.6,0,1.539,14.343,0.00099348,58009,62158.0,6.5076,298.0,302.52,0.12845,5.0,,22,,0.04769,0.20404,,,0.048858,0,,0,0,1,97,97,1,97.0,21559.0
3.0,30,100,8,0.0,6.749,34.422,0.39097,0,0.6,0,1.5632,14.296,0.00099299,58008,62161.0,6.4925,297.97,292.52,0.13154,5.0,,22,,0.066819,0.20367,,,0.050036,0,,0,0,1,97,97,1,97.0,21887.0
3.2,30,100,15,0.0,10.282,22.061,0.039097,0,0.6,0,1.5998,14.266,0.00099246,58009,62167.0,6.4825,297.95,288.26,0.13477,5.0,,22,,0.079318,0.20343,,,0.051265,0,,0,0,1,97,97,1,97.0,21383.0
3.4,30,100,15,0.0,17.795,15.61,0.0039097,0,0.6,0,1.6341,14.247,0.00099191,58011,62174.0,6.4834,297.95,287.69,0.13814,5.0,,22,,0.085748,0.20331,,,0.052543,0,,0,0,1,97,97,1,97.0,22545.0
3.6,30,100,15,0.0,24.93,4.683,22.42,0,0.6,0,1.6652,14.207,0.00099133,58015,62183.0,6.4948,298.04,313.24,0.14163,5.0,,22,,0.10007,0.20303,,,0.053871,0,,0,0,1,97,97,1,97.0,21707.0
3.8,30,100,15,0.0,27.496,35.806,2.242,0,0.6,0,1.6941,14.192,0.00099075,58019,62192.0,6.5096,298.03,309.01,0.14525,5.0,,22,,0.10427,0.20295,,,0.055249,0,,0,0,1,97,97,1,97.0,22036.0
4.0,30,100,15,0.0,24.159,31.303,0.2242,0,0.6,0,1.7201,14.15,0.00099018,58023,62201.0,6.5175,298.02,305.52,0.149,5.0,,22,,0.11789,0.20268,,,0.056678,0,,0,0,1,97,97,1,97.0,21698.0
4.2,30,100,15,0.0,17.719,27.998,0.02242,0,0.6,0,1.7712,14.106,0.00098963,58025,62210.0,6.5144,298.01,304.4,0.15289,5.0,,30,,0.12857,0.20247,,,0.05816,0,,0,0,1,97,97,1,97.0,21859.0
4.4,30,100,15,0.0,12.496,27.252,0.002242,0,0.6,0,1.8192,14.073,0.0009891,58026,62217.0,6.5021,298.01,304.38,0.15694,5.0,,30,,0.13842,0.20228,,,0.059698,0,,0,0,1,97,97,1,97.0,22188.0
4.6,30,100,15,0.0,12.187,27.698,0.0002242,0,0.6,0,1.8644,14.048,0.00098856,58027,62225.0,6.4896,298.01,304.9,0.16113,5.0,,30,,0.14507,0.20215,,,0.061293,0,,0,0,1,97,97,1,97.0,22517.0
4.8,30,100,15,0.0,16.865,28.803,0.0001,0,0.6,0,1.9067,14.004,0.00098802,58029,62233.0,6.483,298.02,306.74,0.16548,5.0,,30,,0.15784,0.2019,,,0.062949,0,,0,0,1,97,97,1,97.0,21012.0
5.0,30,100,15,0.0,24.173,31.685,0.0001,0,0.6,0,1.9467,13.953,0.00098744,58033,62243.0,6.4852,298.02,307.66,0.17,5.0,,30,,0.17595,0.20155,,,0.064668,0,,0,0,1,97,97,1,97.0,21674.0
5.2,30,100,15,0.0,30.568,33.585,0.0001,0,0.6,0,1.9827,13.904,0.00098687,58037,62254.0,6.4955,298.03,309.0,0.17469,0.0,,30,,0.1932,0.20122,,,0.066455,0,,0,0,1,97,97,1,97.0,21502.0
5.4,30,100,15,0.0,32.86,36.194,0.0001,0,0.6,0,2.0148,13.853,0.00098628,58041,62264.0,6.5051,298.03,310.4,0.17956,0.0,,30,,0.21133,0.20087,,,0.068309,0,,0,0,1,97,97,1,97.0,21498.0
5.6,30,100,15,0.0,31.356,39.048,0.0001,0,0.6,0,2.0427,13.797,0.00098571,58045,62275.0,6.5106,298.04,311.37,0.18462,0.0,,30,,0.23061,0.20049,,,0.070234,0,,0,0,1,97,97,1,97.0,21993.0
5.8,30,100,15,0.0,27.648,41.546,0.0001,0,0.6,0,2.0667,13.751,0.00098514,58048,62284.0,6.5109,298.04,312.54,0.18987,0.0,,30,,0.24564,0.2002,,,0.072232,0,,0,0,1,97,97,1,97.0,22321.0
6.0,30,100,15,0.0,23.813,44.455,0.0001,0,0.6,0,2.0853,13.682,0.00098459,58051,62293.0,6.5052,298.04,313.04,0.19533,0.0,,30,,0.26843,0.19976,,,0.07431,0,,0,0,1,97,97,1,97.0,22650.0
6.2,30,100,15,0.0,22.26,46.65,0.0001,0,0.6,0,2.0991,13.619,0.00098404,58053,62302.0,6.4969,298.05,314.06,0.20101,0.0,,30,,0.28987,0.19934,,,0.076472,0,,0,0,1,97,97,1,97.0,21478.0
6.4,30,100,15,0.0,24.037,49.609,0.0001,0,0.6,0,2.1084,13.561,0.00098349,58055,62311.0,6.4885,298.05,315.01,0.2069,0.0,,30,,0.30959,0.19896,,,0.078715,0,,0,0,1,97,97,1,97.0,21640.0
6.6,30,100,15,0.0,29.144,52.596,0.0001,0,0.6,0,2.1133,13.493,0.00098292,58059,62321.0,6.4854,298.06,316.79,0.213,0.0,,30,,0.33312,0.1985,,,0.081037,0,,0,0,1,97,97,1,97.0,21468.0
