time,aeration_rate,agitator,sugar_feed_rate,acid_flow_rate,base_flow_rate,heating/cooling_water_flow_rate,heating_water_flow_rate,water_for_injection/dilution,air_head_pressure,dumped_broth_flow,substrate_concentration,dissolved_oxygen_concentration,penicillin_concentration,vessel_volume,vessel_weight,pH,temperature,generated_heat,CO2_percent_in_off_gas,PAA_flow,PAA_concentration,oil_flow,NH3_concentration,oxygen_uptake_rate,oxygen_in_percent_in_off_gas,offline_penicillin_concentration,offline_biomass_concentration,carbon_evolution_rate,ammonia_shots,viscosity,Fault reference(Fault_ref:Fault ref),0 - Recipe driven 1 - Operator controlled(Control_ref:Control ref),1- No Raman spec, 1-Raman spec recorded,2-PAT control(PAT_ref:PAT ref),Batch reference(Batch_ref:Batch ref),experiment_ID,Fault flag
0.2,30,100,8,0.0,0.0,0.0001,154.47,0,0.6,0,1.2177,14.708,0.001,57739,61798.0,6.5125,297.75,139.68,0.08337,5.0,,22,,0.84266,0.189,,,0.031708,0,,0,0,1,96,96,1,96.0,0.0
0.4,30,100,8,0.0,0.0,0.0001,49.283,0,0.6,0,1.2728,14.687,0.00099954,57736,61800.0,6.4951,297.9,178.54,0.093909,5.0,,22,,0.13283,0.20251,,,0.035717,0,,0,0,1,96,96,1,96.0,0.0
0.6,30,100,8,0.0,2.5287,0.0001,0.0001,0,0.6,0,1.3263,14.675,0.00099906,57734,61802.0,6.4819,297.87,171.21,0.097333,5.0,,22,,-0.038168,0.2057,,,0.037019,0,,0,0,1,96,96,1,96.0,0.0
0.8,30,100,8,0.0,10.262,0.0001,70.399,0,0.6,0,1.3784,14.667,0.00099855,57734,61806.0,6.4802,298.1,230.57,0.09935,5.0,,22,,-0.077539,0.20643,,,0.037787,0,,0,0,1,96,96,1,96.0,0.0
1.0,30,100,8,0.0,18.671,72.531,7.0399,0,0.6,0,1.4291,14.655,0.00099801,57735,61812.0,6.4903,298.0,206.17,0.10114,5.0,1438.1,22,1713.2,-0.084026,0.20655,0.001,0.47295,0.038467,0,4.0801,0,0,1,96,96,1,96.0,0.0
1.2,30,100,8,0.0,23.016,42.756,0.70399,0,0.6,0,1.478,14.646,0.00099747,57737,61818.0,6.5058,297.93,186.54,0.10294,5.0,,22,,-0.083817,0.20654,,,0.039152,0,,0,0,1,96,96,1,96.0,0.0
1.4,30,100,8,0.0,21.195,12.827,55.974,0,0.6,0,1.526,14.633,0.00099692,57738,61824.0,6.518,298.09,229.66,0.1048,5.0,,22,,-0.080466,0.20647,,,0.03986,0,,0,0,1,96,96,1,96.0,0.0
1.6,30,100,8,0.0,14.543,66.766,5.5974,0,0.6,0,1.5728,14.61,0.00099641,57739,61829.0,6.52,298.01,208.49,0.10673,5.0,,22,,-0.071887,0.20631,,,0.040596,0,,0,0,1,96,96,1,96.0,0.0
1.8,30,100,8,0.0,7.0787,41.517,0.55974,0,0.6,0,1.6184,14.587,0.00099591,57737,61832.0,6.5108,297.95,192.07,0.10875,5.0,,22,,-0.062692,0.20613,,,0.041361,0,,0,0,1,96,96,1,96.0,0.0
2.0,30,100,8,0.0,3.3073,21.264,0.055974,0,0.6,0,1.6626,14.564,0.00099544,57735,61835.0,6.496,297.91,182.16,0.11084,5.0,,22,,-0.05312,0.20595,,,0.042157,0,,0,0,1,96,96,1,96.0,0.0
