time,aeration_rate,agitator,sugar_feed_rate,acid_flow_rate,base_flow_rate,heating/cooling_water_flow_rate,heating_water_flow_rate,water_for_injection/dilution,air_head_pressure,dumped_broth_flow,substrate_concentration,dissolved_oxygen_concentration,penicillin_concentration,vessel_volume,vessel_weight,pH,temperature,generated_heat,CO2_percent_in_off_gas,PAA_flow,PAA_concentration,oil_flow,NH3_concentration,oxygen_uptake_rate,oxygen_in_percent_in_off_gas,offline_penicillin_concentration,offline_biomass_concentration,carbon_evolution_rate,ammonia_shots,viscosity,Fault reference(Fault_ref:Fault ref),0 - Recipe driven 1 - Operator controlled(Control_ref:Control ref),1- No Raman spec, 1-Raman spec recorded,2-PAT control(PAT_ref:PAT ref),Batch reference(Batch_ref:Batch ref),experiment_ID,Fault flag
0.2,30,100,8,0.0,0.0,0.0001,116.51,0,0.6,0,0.92554,14.671,0.001,57583,62695.0,6.5468,297.82,105.55,0.094088,5.0,,22,,0.16684,0.20188,,,0.035785,0,,0,0,2,74,74,0,74.0,0.0
0.4,30,100,8,0.0,0.0,0.0001,36.823,0,0.6,0,0.97023,14.661,0.00099954,57581,62697.0,6.5249,297.93,135.45,0.10681,5.0,,22,,-0.0052339,0.20507,,,0.040626,0,,0,0,2,74,74,0,74.0,0.0
0.6,30,100,8,0.0,0.0,0.0001,0.0001,0,0.6,0,1.0132,14.628,0.00099907,57578,62699.0,6.504,297.91,131.25,0.11102,5.0,,22,,-0.03271,0.20557,,,0.042227,0,,0,0,2,74,74,0,74.0,0.0
0.8,30,100,8,0.0,0.0,0.0001,50.404,0,0.6,0,1.0539,14.615,0.0009986,57576,62700.0,6.4838,298.08,175.18,0.11357,5.0,,22,,-0.034597,0.2056,,,0.043195,0,,0,0,2,74,74,0,74.0,0.0
1.0,30,100,8,0.0,6.9809,54.068,5.0404,0,0.6,0,1.0927,14.584,0.0009981,57574,62704.0,6.4727,298.02,158.51,0.11586,5.0,1435.1,22,1701.4,-0.02293,0.20538,0.001,0.57406,0.044066,0,4.0854,0,0,2,74,74,0,74.0,0.0
1.2,30,100,8,0.0,18.409,34.064,0.50404,0,0.6,0,1.1299,14.569,0.00099757,57575,62709.0,6.476,297.97,145.12,0.11818,5.0,,22,,-0.015054,0.20523,,,0.044951,0,,0,0,2,74,74,0,74.0,0.0
1.4,30,100,8,0.0,28.465,17.687,0.050404,0,0.6,0,1.1652,14.551,0.000997,57578,62717.0,6.4906,297.94,138.0,0.12061,5.0,,22,,-0.0071831,0.20508,,,0.045873,0,,0,0,2,74,74,0,74.0,0.0
1.6,30,100,8,0.0,32.725,5.306,25.433,0,0.6,0,1.1986,14.517,0.00099642,57582,62725.0,6.51,298.02,159.64,0.12313,5.0,,22,,0.0083106,0.20478,,,0.046835,0,,0,0,2,74,74,0,74.0,0.0
1.8,30,100,8,0.0,29.246,31.373,2.5433,0,0.6,0,1.2299,14.504,0.00099585,57586,62733.0,6.5242,297.99,150.95,0.12577,5.0,,22,,0.015291,0.20465,,,0.047839,0,,0,0,2,74,74,0,74.0,0.0
2.0,30,100,8,0.0,20.111,20.205,0.25433,0,0.6,0,1.2589,14.473,0.00099531,57587,62739.0,6.5257,297.97,145.29,0.12852,5.0,,22,,0.028223,0.2044,,,0.048886,0,,0,0,2,74,74,0,74.0,0.0
2.2,30,100,8,0.0,10.399,12.601,0.025433,0,0.6,0,1.2855,14.439,0.00099481,57586,62743.0,6.5141,297.96,142.66,0.13139,5.0,,22,,0.044131,0.2041,,,0.049978,0,,0,0,2,74,74,0,74.0,22239.0
2.4,30,100,8,0.0,5.3247,8.0559,0.0025433,0,0.6,0,1.3101,14.406,0.00099433,57585,62746.0,6.4964,297.95,142.37,0.13438,5.0,,22,,0.059915,0.2038,,,0.051116,0,,0,0,2,74,74,0,74.0,21901.0
2.6,30,100,8,0.0,7.3189,6.1052,0.00025433,0,0.6,0,1.3323,14.385,0.00099383,57584,62749.0,6.4819,297.96,143.62,0.1375,5.0,,22,,0.069913,0.2036,,,0.052301,0,,0,0,2,74,74,0,74.0,21063.0
2.8,30,100,8,0.0,15.086,6.0508,0.0001,0,0.6,0,1.3519,14.359,0.00099331,57584,62754.0,6.4779,297.97,145.99,0.14075,5.0,,22,,0.080846,0.20339,,,0.053537,0,,0,0,2,74,74,0,74.0,21392.0
3.0,30,100,8,0.0,24.427,7.5847,0.0001,0,0.6,0,1.369,14.333,0.00099276,57586,62760.0,6.4866,297.98,148.55,0.14413,5.0,,22,,0.092069,0.20318,,,0.054823,0,,0,0,2,74,74,0,74.0,22388.0
3.2,30,100,15,0.0,30.263,9.6733,0.0001,0,0.6,0,1.3983,14.298,0.00099216,57591,62770.0,6.5007,297.99,150.8,0.14762,5.0,,22,,0.10717,0.20289,,,0.056154,0,,0,0,2,74,74,0,74.0,22550.0
3.4,30,100,15,0.0,30.484,11.707,0.0001,0,0.6,0,1.4252,14.259,0.00099157,57596,62780.0,6.516,298.0,153.09,0.15124,5.0,,22,,0.1251,0.20254,,,0.05753,0,,0,0,2,74,74,0,74.0,21712.0
3.6,30,100,15,0.0,24.61,14.128,0.0001,0,0.6,0,1.449,14.219,0.00099099,57600,62789.0,6.5234,298.0,155.21,0.15498,5.0,,22,,0.14327,0.20219,,,0.058955,0,,0,0,2,74,74,0,74.0,21707.0
3.8,30,100,15,0.0,15.79,16.645,0.0001,0,0.6,0,1.4701,14.181,0.00099045,57602,62795.0,6.516,298.01,157.04,0.15887,5.0,,22,,0.16066,0.20186,,,0.060432,0,,0,0,2,74,74,0,74.0,21869.0
4.0,30,100,15,0.0,9.9528,19.09,0.0001,0,0.6,0,1.4879,14.161,0.00098993,57602,62801.0,6.5001,298.02,158.68,0.1629,5.0,,22,,0.16904,0.2017,,,0.061967,0,,0,0,2,74,74,0,74.0,22364.0
4.2,30,100,15,0.0,10.478,21.556,0.0001,0,0.6,0,1.5299,14.115,0.0009894,57603,62808.0,6.4845,298.02,160.5,0.1671,5.0,,30,,0.18125,0.20146,,,0.063566,0,,0,0,2,74,74,0,74.0,22026.0
4.4,30,100,15,0.0,17.214,24.488,0.0001,0,0.6,0,1.5687,14.072,0.00098885,57605,62817.0,6.4786,298.03,162.68,0.17148,5.0,,30,,0.19816,0.20113,,,0.065233,0,,0,0,2,74,74,0,74.0,21188.0
4.6,30,100,15,0.0,26.262,28.155,0.0001,0,0.6,0,1.6037,14.041,0.00098827,57609,62827.0,6.4858,298.04,164.56,0.17603,5.0,,30,,0.21078,0.20088,,,0.066966,0,,0,0,2,74,74,0,74.0,21017.0
4.8,30,100,15,0.0,32.403,31.721,0.0001,0,0.6,0,1.635,14.006,0.00098766,57615,62839.0,6.5,298.04,165.99,0.18075,5.0,,30,,0.22424,0.20062,,,0.068762,0,,0,0,2,74,74,0,74.0,21512.0
5.0,30,100,15,0.0,32.891,34.979,0.0001,0,0.6,0,1.6632,13.972,0.00098706,57620,62851.0,6.5136,298.04,166.23,0.18564,5.0,,30,,0.23682,0.20038,,,0.070621,0,,0,0,2,74,74,0,74.0,22508.0
5.2,30,100,15,0.0,27.979,36.892,0.0001,0,0.6,0,1.689,13.929,0.00098649,57623,62860.0,6.519,298.05,166.74,0.19069,0.0,,30,,0.2526,0.20007,,,0.072544,0,,0,0,2,74,74,0,74.0,22503.0
5.4,30,100,15,0.0,20.908,39.24,0.0001,0,0.6,0,1.7117,13.894,0.00098595,57625,62869.0,6.5139,298.05,167.5,0.1959,0.0,,30,,0.26606,0.1998,,,0.074526,0,,0,0,2,74,74,0,74.0,21165.0
5.6,30,100,15,0.0,15.892,41.963,0.0001,0,0.6,0,1.7304,13.828,0.00098543,57626,62876.0,6.5012,298.06,169.21,0.20128,0.0,,30,,0.29094,0.19932,,,0.076575,0,,0,0,2,74,74,0,74.0,22660.0
5.8,30,100,15,0.0,15.942,46.033,0.0001,0,0.6,0,1.745,13.783,0.0009849,57627,62883.0,6.4877,298.06,170.86,0.20687,0.0,,30,,0.30982,0.19896,,,0.078701,0,,0,0,2,74,74,0,74.0,22322.0
6.0,30,100,15,0.0,21.377,50.231,0.0001,0,0.6,0,1.7541,13.718,0.00098435,57629,62892.0,6.4814,298.07,171.87,0.21267,0.0,,30,,0.33517,0.19847,,,0.080912,0,,0,0,2,74,74,0,74.0,22650.0
6.2,30,100,15,0.0,29.294,53.832,0.0001,0,0.6,0,1.7586,13.664,0.00098378,57633,62902.0,6.4846,298.07,173.4,0.21871,0.0,,30,,0.35728,0.19804,,,0.083211,0,,0,0,2,74,74,0,74.0,22645.0
