time,aeration_rate,agitator,sugar_feed_rate,acid_flow_rate,base_flow_rate,heating/cooling_water_flow_rate,heating_water_flow_rate,water_for_injection/dilution,air_head_pressure,dumped_broth_flow,substrate_concentration,dissolved_oxygen_concentration,penicillin_concentration,vessel_volume,vessel_weight,pH,temperature,generated_heat,CO2_percent_in_off_gas,PAA_flow,PAA_concentration,oil_flow,NH3_concentration,oxygen_uptake_rate,oxygen_in_percent_in_off_gas,offline_penicillin_concentration,offline_biomass_concentration,carbon_evolution_rate,ammonia_shots,viscosity,Fault reference(Fault_ref:Fault ref),0 - Recipe driven 1 - Operator controlled(Control_ref:Control ref),1- No Raman spec, 1-Raman spec recorded,2-PAT control(PAT_ref:PAT ref),Batch reference(Batch_ref:Batch ref),experiment_ID,Fault flag
0.2,30,100,8,0.0,26.474,0.0001,229.84,0,0.6,0,1.0861,14.703,0.001,57862,61188.0,6.4517,297.66,215.45,0.095362,5.0,,22,,-0.12433,0.2073,,,0.03627,0,,0,0,1,13,13,0,13.0,0.0
0.4,30,100,8,0.0,45.81,0.0001,67.958,0,0.6,0,1.1331,14.7,0.00099938,57869,61199.0,6.491,297.88,274.23,0.10858,5.0,,22,,-0.088177,0.20661,,,0.0413,0,,0,0,1,13,13,0,13.0,0.0
0.6,30,100,8,0.0,49.805,0.0001,0.0001,0,0.6,0,1.1788,14.687,0.00099874,57876,61210.0,6.5377,297.86,269.05,0.11282,5.0,,22,,-0.074606,0.20635,,,0.042911,0,,0,0,1,13,13,0,13.0,0.0
0.8,30,100,8,0.0,35.234,0.0001,88.715,0,0.6,0,1.2233,14.658,0.00099815,57881,61219.0,6.5682,298.16,347.75,0.11526,5.0,,22,,-0.059723,0.20606,,,0.04384,0,,0,0,1,13,13,0,13.0,0.0
1.0,30,100,8,0.51828,17.617,96.926,8.8715,0,0.6,0,1.2664,14.64,0.00099762,57881,61225.0,6.5737,298.06,322.59,0.1174,5.0,1455.8,22,1741.5,-0.049867,0.20588,0.001,0.58631,0.044653,0,4.086,0,0,1,13,13,0,13.0,0.0
1.2,30,100,8,1.039,8.8085,68.005,0.88715,0,0.6,0,1.308,14.616,0.00099712,57881,61229.0,6.5632,297.98,300.27,0.11954,5.0,,22,,-0.03855,0.20566,,,0.045467,0,,0,0,1,13,13,0,13.0,0.0
1.4,30,100,8,1.5606,4.4042,42.137,0.088715,0,0.6,0,1.3481,14.601,0.00099664,57879,61232.0,6.5442,297.92,285.2,0.12174,5.0,,22,,-0.030809,0.20551,,,0.046306,0,,0,0,1,13,13,0,13.0,0.0
1.6,30,100,8,0.0,0.0,12.641,53.708,0,0.6,0,1.3867,14.571,0.00099617,57877,61233.0,6.5209,298.09,330.0,0.12403,5.0,,22,,-0.01751,0.20526,,,0.047177,0,,0,0,1,13,13,0,13.0,0.0
1.8,30,100,8,0.0,0.0,68.197,5.3708,0,0.6,0,1.4235,14.551,0.0009957,57874,61235.0,6.4987,298.04,316.45,0.12642,5.0,,22,,-0.0076112,0.20507,,,0.048084,0,,0,0,1,13,13,0,13.0,0.0
2.0,30,100,8,0.0,1.019,52.772,0.53708,0,0.6,0,1.4584,14.53,0.00099523,57871,61237.0,6.4793,297.99,303.23,0.12889,5.0,,22,,0.0023096,0.20488,,,0.049027,0,,0,0,1,13,13,0,13.0,0.0
