time,aeration_rate,agitator,sugar_feed_rate,acid_flow_rate,base_flow_rate,heating/cooling_water_flow_rate,heating_water_flow_rate,water_for_injection/dilution,air_head_pressure,dumped_broth_flow,substrate_concentration,dissolved_oxygen_concentration,penicillin_concentration,vessel_volume,vessel_weight,pH,temperature,generated_heat,CO2_percent_in_off_gas,PAA_flow,PAA_concentration,oil_flow,NH3_concentration,oxygen_uptake_rate,oxygen_in_percent_in_off_gas,offline_penicillin_concentration,offline_biomass_concentration,carbon_evolution_rate,ammonia_shots,viscosity,Fault reference(Fault_ref:Fault ref),0 - Recipe driven 1 - Operator controlled(Control_ref:Control ref),1- No Raman spec, 1-Raman spec recorded,2-PAT control(PAT_ref:PAT ref),Batch reference(Batch_ref:Batch ref),experiment_ID,Fault flag
0.2,30,100,8,0.0,0.0,0.0001,273.88,0,0.6,0,1.0476,14.655,0.001,58416,61597.0,6.5533,297.6,259.9,0.09077,5.0,,22,,-0.61998,0.21639,,,0.034523,0,,0,0,2,89,89,0,89.0,0.0
0.4,30,100,8,0.0,0.0,0.0001,80.46,0,0.6,0,1.0903,14.635,0.00099954,58414,61599.0,6.5309,297.87,331.73,0.10327,5.0,,22,,-0.19211,0.20854,,,0.03928,0,,0,0,2,89,89,0,89.0,0.0
0.6,30,100,8,0.0,0.0,0.0001,0.0001,0,0.6,0,1.1312,14.608,0.00099908,58411,61601.0,6.5094,297.85,327.91,0.10753,5.0,,22,,-0.081996,0.20649,,,0.0409,0,,0,0,2,89,89,0,89.0,0.0
0.8,30,100,8,0.0,0.0,0.0001,100.94,0,0.6,0,1.1705,14.579,0.00099861,58408,61602.0,6.4887,298.19,419.63,0.11016,5.0,,22,,-0.045804,0.20582,,,0.041898,0,,0,0,2,89,89,0,89.0,0.0
1.0,30,100,8,0.0,5.0368,112.28,10.094,0,0.6,0,1.2079,14.542,0.00099812,58406,61605.0,6.4758,298.07,386.99,0.11253,5.0,1395.1,22,1806.6,-0.023793,0.2054,0.001,0.53954,0.042802,0,4.0837,0,0,2,89,89,0,89.0,0.0
1.2,30,100,8,0.0,15.208,75.015,1.0094,0,0.6,0,1.2433,14.505,0.00099759,58407,61610.0,6.4766,297.97,360.4,0.11496,5.0,,22,,-0.0052141,0.20505,,,0.043725,0,,0,0,2,89,89,0,89.0,0.0
1.4,30,100,8,0.0,25.027,44.44,0.10094,0,0.6,0,1.2765,14.487,0.00099704,58409,61617.0,6.4891,297.91,345.12,0.11749,5.0,,22,,0.0042917,0.20487,,,0.044687,0,,0,0,2,89,89,0,89.0,0.0
1.6,30,100,8,0.0,29.879,13.332,53.807,0,0.6,0,1.308,14.459,0.00099647,58412,61625.0,6.5065,298.09,391.35,0.12013,5.0,,22,,0.015237,0.20466,,,0.045693,0,,0,0,2,89,89,0,89.0,0.0
1.8,30,100,8,0.0,27.775,69.92,5.3807,0,0.6,0,1.3379,14.448,0.0009959,58415,61632.0,6.5195,298.02,373.65,0.12289,5.0,,22,,0.018983,0.20458,,,0.046742,0,,0,0,2,89,89,0,89.0,0.0
2.0,30,100,8,0.0,20.493,49.172,0.53807,0,0.6,0,1.3652,14.414,0.00099537,58417,61638.0,6.5227,297.97,360.42,0.12576,5.0,,22,,0.030909,0.20436,,,0.047836,0,,0,0,2,89,89,0,89.0,0.0
2.2,30,100,8,0.0,11.963,33.462,0.053807,0,0.6,0,1.3901,14.384,0.00099486,58416,61642.0,6.5136,297.95,353.28,0.12877,5.0,,22,,0.042678,0.20413,,,0.048979,0,,0,0,2,89,89,0,89.0,22406.0
2.4,30,100,8,0.0,7.0747,10.039,40.064,0,0.6,0,1.4122,14.337,0.00099437,58415,61645.0,6.4983,298.09,392.05,0.13191,5.0,,22,,0.061372,0.20377,,,0.050176,0,,0,0,2,89,89,0,89.0,22402.0
2.6,30,100,8,0.0,8.2874,57.94,4.0064,0,0.6,0,1.4314,14.299,0.00099387,58414,61649.0,6.4849,298.06,383.4,0.13521,5.0,,22,,0.077952,0.20346,,,0.051429,0,,0,0,2,89,89,0,89.0,21897.0
