time,aeration_rate,agitator,sugar_feed_rate,acid_flow_rate,base_flow_rate,heating/cooling_water_flow_rate,heating_water_flow_rate,water_for_injection/dilution,air_head_pressure,dumped_broth_flow,substrate_concentration,dissolved_oxygen_concentration,penicillin_concentration,vessel_volume,vessel_weight,pH,temperature,generated_heat,CO2_percent_in_off_gas,PAA_flow,PAA_concentration,oil_flow,NH3_concentration,oxygen_uptake_rate,oxygen_in_percent_in_off_gas,offline_penicillin_concentration,offline_biomass_concentration,carbon_evolution_rate,ammonia_shots,viscosity,Fault reference(Fault_ref:Fault ref),0 - Recipe driven 1 - Operator controlled(Control_ref:Control ref),1- No Raman spec, 1-Raman spec recorded,2-PAT control(PAT_ref:PAT ref),Batch reference(Batch_ref:Batch ref),experiment_ID,Fault flag
0.2,30,100,8,0.0,0.0,0.0001,250.79,0,0.6,0,1.2081,14.673,0.001,58493,61916.0,6.5004,297.62,235.8,0.088818,5.0,,22,,0.51834,0.19523,,,0.03378,0,,0,0,1,17,17,0,17.0,0.0
0.4,30,100,8,0.0,0.0,0.0001,75.527,0,0.6,0,1.2559,14.651,0.00099954,58491,61918.0,6.4823,297.87,301.51,0.10073,5.0,,22,,0.072875,0.20362,,,0.038311,0,,0,0,1,17,17,0,17.0,0.0
0.6,30,100,8,0.0,7.6535,0.0001,0.0001,0,0.6,0,1.3025,14.63,0.00099904,58489,61922.0,6.4744,297.85,296.09,0.1047,5.0,,22,,-0.030482,0.20554,,,0.039822,0,,0,0,1,17,17,0,17.0,0.0
0.8,30,100,8,0.0,18.388,0.0001,97.806,0,0.6,0,1.3472,14.615,0.00099851,58490,61927.0,6.4796,298.17,383.14,0.10708,5.0,,22,,-0.051239,0.20592,,,0.040726,0,,0,0,1,17,17,0,17.0,0.0
1.0,30,100,8,0.0,27.019,106.01,9.7806,0,0.6,0,1.3901,14.589,0.00099794,58493,61934.0,6.496,298.04,347.07,0.1092,5.0,1264.0,22,1605.7,-0.047914,0.20586,0.001,0.51964,0.041533,0,4.0826,0,0,1,17,17,0,17.0,0.0
1.2,30,100,8,0.0,29.118,63.705,0.97806,0,0.6,0,1.4313,14.572,0.00099738,58496,61942.0,6.5143,297.93,319.27,0.11134,5.0,,22,,-0.042802,0.20576,,,0.04235,0,,0,0,1,17,17,0,17.0,0.0
1.4,30,100,8,0.0,23.893,19.111,74.654,0,0.6,0,1.471,14.554,0.00099683,58498,61948.0,6.5258,298.15,378.62,0.11357,5.0,,22,,-0.036702,0.20564,,,0.043198,0,,0,0,1,17,17,0,17.0,0.0
1.6,30,100,8,0.0,14.099,93.44,7.4654,0,0.6,0,1.5094,14.525,0.00099631,58498,61953.0,6.5242,298.03,344.61,0.11589,5.0,,22,,-0.026074,0.20544,,,0.044081,0,,0,0,1,17,17,0,17.0,0.0
1.8,30,100,8,0.0,4.9812,53.93,0.74654,0,0.6,0,1.5459,14.491,0.00099583,58497,61956.0,6.5092,297.94,321.83,0.11832,5.0,,22,,-0.012401,0.20518,,,0.045003,0,,0,0,1,17,17,0,17.0,0.0
2.0,30,100,8,0.0,1.8833,16.179,59.312,0,0.6,0,1.5803,14.469,0.00099535,58494,61958.0,6.4899,298.12,370.4,0.12086,5.0,,22,,-0.0035289,0.20501,,,0.04597,0,,0,0,1,17,17,0,17.0,0.0
2.2,30,100,8,0.0,6.4461,76.914,5.9312,0,0.6,0,1.6124,14.43,0.00099486,58493,61961.0,6.4777,298.03,344.55,0.12352,5.0,,22,,0.011552,0.20472,,,0.046982,0,,0,0,1,17,17,0,17.0,21232.0
2.4,30,100,8,0.0,15.876,47.011,0.59312,0,0.6,0,1.6424,14.404,0.00099433,58493,61966.0,6.4784,297.96,326.3,0.12629,5.0,,22,,0.022834,0.20451,,,0.048037,0,,0,0,1,17,17,0,17.0,21227.0
2.6,30,100,8,0.0,24.994,25.334,0.059312,0,0.6,0,1.6705,14.381,0.00099378,58495,61973.0,6.4906,297.93,317.75,0.12918,5.0,,22,,0.031451,0.20434,,,0.049135,0,,0,0,1,17,17,0,17.0,21721.0
2.8,30,100,8,0.0,29.241,7.6003,32.526,0,0.6,0,1.6961,14.338,0.00099322,58499,61980.0,6.5064,298.04,347.95,0.13218,5.0,,22,,0.047724,0.20403,,,0.050277,0,,0,0,1,17,17,0,17.0,21549.0
3.0,30,100,8,0.0,27.199,43.811,3.2526,0,0.6,0,1.7194,14.304,0.00099266,58501,61988.0,6.5184,298.0,336.42,0.1353,5.0,,22,,0.061775,0.20376,,,0.051466,0,,0,0,1,17,17,0,17.0,21211.0
3.2,30,100,15,0.0,20.379,29.665,0.32526,0,0.6,0,1.756,14.266,0.0009921,58504,61995.0,6.5214,297.97,328.66,0.13855,5.0,,22,,0.076337,0.20348,,,0.052702,0,,0,0,1,17,17,0,17.0,21872.0
3.4,30,100,15,0.0,12.352,19.896,0.032526,0,0.6,0,1.79,14.244,0.00099157,58505,62002.0,6.5125,297.96,325.94,0.14194,5.0,,22,,0.083674,0.20334,,,0.05399,0,,0,0,1,17,17,0,17.0,22200.0
3.6,30,100,15,0.0,7.9129,15.415,0.0032526,0,0.6,0,1.8216,14.209,0.00099106,58505,62007.0,6.4972,297.96,325.99,0.14545,5.0,,22,,0.095067,0.20312,,,0.055326,0,,0,0,1,17,17,0,17.0,22028.0
3.8,30,100,15,0.0,9.5594,13.952,0.00032526,0,0.6,0,1.8498,14.17,0.00099053,58506,62012.0,6.4843,297.96,327.83,0.14909,5.0,,22,,0.10887,0.20285,,,0.056714,0,,0,0,1,17,17,0,17.0,21523.0
4.0,30,100,15,0.0,16.36,14.727,0.0001,0,0.6,0,1.8756,14.134,0.00098999,58508,62019.0,6.4811,297.97,330.17,0.15288,5.0,,22,,0.12202,0.2026,,,0.058153,0,,0,0,1,17,17,0,17.0,21518.0
4.2,30,100,15,0.0,24.427,16.332,0.0001,0,0.6,0,1.9254,14.082,0.00098942,58512,62029.0,6.487,297.98,332.79,0.15681,5.0,,30,,0.13587,0.20233,,,0.059648,0,,0,0,1,17,17,0,17.0,21679.0
4.4,30,100,15,0.0,30.11,18.616,0.0001,0,0.6,0,1.9724,14.04,0.00098883,58516,62040.0,6.5001,297.99,335.65,0.16089,5.0,,30,,0.15022,0.20205,,,0.061202,0,,0,0,1,17,17,0,17.0,21507.0
4.6,30,100,15,0.0,30.585,21.561,0.0001,0,0.6,0,2.0172,14.0,0.00098824,58521,62052.0,6.5107,298.0,338.21,0.16512,5.0,,30,,0.16424,0.20178,,,0.062812,0,,0,0,1,17,17,0,17.0,20835.0
4.8,30,100,15,0.0,26.815,24.513,0.0001,0,0.6,0,2.0586,13.96,0.00098766,58525,62062.0,6.5155,298.01,340.59,0.16951,5.0,,30,,0.17667,0.20154,,,0.064482,0,,0,0,1,17,17,0,17.0,20829.0
5.0,30,100,15,0.0,21.164,27.604,0.0001,0,0.6,0,2.0968,13.908,0.0009871,58528,62072.0,6.5118,298.02,342.81,0.17407,5.0,,30,,0.19342,0.20121,,,0.066218,0,,0,0,1,17,17,0,17.0,22491.0
5.2,30,100,15,0.0,17.008,30.823,0.0001,0,0.6,0,2.1321,13.857,0.00098657,58529,62079.0,6.5023,298.03,345.12,0.1788,0.0,,30,,0.21066,0.20088,,,0.06802,0,,0,0,1,17,17,0,17.0,21318.0
5.4,30,100,15,0.0,16.647,34.481,0.0001,0,0.6,0,2.1643,13.821,0.00098604,58530,62087.0,6.4918,298.04,347.69,0.18371,0.0,,30,,0.22235,0.20065,,,0.069886,0,,0,0,1,17,17,0,17.0,20980.0
