time,aeration_rate,agitator,sugar_feed_rate,acid_flow_rate,base_flow_rate,heating/cooling_water_flow_rate,heating_water_flow_rate,water_for_injection/dilution,air_head_pressure,dumped_broth_flow,substrate_concentration,dissolved_oxygen_concentration,penicillin_concentration,vessel_volume,vessel_weight,pH,temperature,generated_heat,CO2_percent_in_off_gas,PAA_flow,PAA_concentration,oil_flow,NH3_concentration,oxygen_uptake_rate,oxygen_in_percent_in_off_gas,offline_penicillin_concentration,offline_biomass_concentration,carbon_evolution_rate,ammonia_shots,viscosity,Fault reference(Fault_ref:Fault ref),0 - Recipe driven 1 - Operator controlled(Control_ref:Control ref),1- No Raman spec, 1-Raman spec recorded,2-PAT control(PAT_ref:PAT ref),Batch reference(Batch_ref:Batch ref),experiment_ID,Fault flag
0.2,30,100,8,0.0,58.467,0.0001,100.86,0,0.6,0,1.0393,14.701,0.001,58005,62462.0,6.4001,297.83,89.11,0.082778,5.0,,22,,-0.072072,0.20636,,,0.031482,0,,0,1,1,35,35,0,35.0,0.0
0.4,30,100,8,0.0,98.429,0.0001,34.057,0,0.6,0,1.0884,14.677,0.00099919,58022,62483.0,6.468,297.93,114.81,0.093111,5.0,,22,,-0.072669,0.20635,,,0.035413,0,,0,1,1,35,35,0,35.0,0.0
0.6,30,100,8,0.0,111.51,0.0001,0.0001,0,0.6,0,1.1362,14.664,0.00099834,58042,62507.0,6.5359,297.9,108.89,0.09669,5.0,,22,,-0.068003,0.20626,,,0.036775,0,,0,1,1,35,35,0,35.0,0.0
0.8,30,100,8,0.0,97.648,0.0001,49.974,0,0.6,0,1.1826,14.646,0.00099754,58058,62529.0,6.5996,298.06,150.56,0.098936,5.0,,22,,-0.060043,0.2061,,,0.037629,0,,0,1,1,35,35,0,35.0,0.0
1.0,30,100,8,0.51499,48.824,50.403,4.9974,0,0.6,0,1.2278,14.631,0.00099691,58066,62540.0,6.641,297.99,131.36,0.10097,5.0,1452.0,22,1664.9,-0.053171,0.20597,0.001,0.46355,0.038403,0,4.0795,0,1,1,35,35,0,35.0,0.0
1.2,30,100,8,1.0326,24.412,26.676,0.49974,0,0.6,0,1.2714,14.614,0.00099636,58068,62547.0,6.6535,297.94,117.54,0.10303,5.0,,22,,-0.046308,0.20584,,,0.039187,0,,0,1,1,35,35,0,35.0,0.0
1.4,30,100,8,1.5529,12.206,8.0027,36.963,0,0.6,0,1.3137,14.593,0.00099586,58068,62552.0,6.6434,298.04,145.82,0.10517,5.0,,22,,-0.037606,0.20567,,,0.04,0,,0,1,1,35,35,0,35.0,0.0
1.6,30,100,8,2.0746,6.103,42.521,3.6963,0,0.6,0,1.3537,14.564,0.00099537,58067,62555.0,6.6205,297.98,130.22,0.1074,5.0,,22,,-0.025471,0.20544,,,0.040851,0,,0,1,1,35,35,0,35.0,0.0
1.8,30,100,8,2.5969,3.0515,23.16,0.36963,0,0.6,0,1.3916,14.539,0.00099489,58066,62558.0,6.5922,297.95,120.26,0.10975,5.0,,22,,-0.013828,0.20522,,,0.041742,0,,0,1,1,35,35,0,35.0,0.0
2.0,30,100,8,3.1193,1.5258,6.9481,30.457,0,0.6,0,1.4271,14.504,0.00099442,58064,62561.0,6.5617,298.04,145.47,0.11221,5.0,,22,,0.0015098,0.20493,,,0.042678,0,,0,1,1,35,35,0,35.0,0.0
2.2,30,100,8,3.6418,0.76288,37.78,3.0457,0,0.6,0,1.4606,14.49,0.00099394,58062,62564.0,6.5308,298.0,134.0,0.11479,5.0,,22,,0.0080518,0.2048,,,0.04366,0,,0,1,1,35,35,0,35.0,21401.0
2.4,30,100,8,0.0,0.0,23.788,0.30457,0,0.6,0,1.4917,14.454,0.00099347,58059,62565.0,6.5066,297.97,126.19,0.11751,5.0,,22,,0.022308,0.20453,,,0.044695,0,,0,1,1,35,35,0,35.0,22562.0
2.6,30,100,8,0.0,0.0,13.941,0.030457,0,0.6,0,1.521,14.433,0.000993,58057,62567.0,6.4835,297.96,122.98,0.12036,5.0,,22,,0.031861,0.20435,,,0.045779,0,,0,1,1,35,35,0,35.0,21224.0
2.8,30,100,8,0.0,7.1186,8.8416,0.0030457,0,0.6,0,1.548,14.404,0.00099251,58055,62571.0,6.4717,297.95,122.37,0.12333,5.0,,22,,0.043564,0.20412,,,0.046911,0,,0,1,1,35,35,0,35.0,21552.0
3.0,30,100,8,0.0,18.905,6.5187,0.00030457,0,0.6,0,1.5725,14.364,0.00099198,58056,62576.0,6.4775,297.96,123.6,0.12644,5.0,,22,,0.060441,0.2038,,,0.048094,0,,0,1,1,35,35,0,35.0,22380.0
3.2,30,100,15,0.0,28.382,6.4137,0.0001,0,0.6,0,1.61,14.328,0.00099139,58061,62586.0,6.4961,297.97,125.66,0.12969,5.0,,22,,0.076656,0.20349,,,0.049328,0,,0,1,1,35,35,0,35.0,21875.0
3.4,30,100,15,0.0,30.437,7.5016,0.0001,0,0.6,0,1.6444,14.309,0.0009908,58066,62595.0,6.5164,297.98,128.27,0.13306,5.0,,22,,0.085151,0.20333,,,0.050613,0,,0,1,1,35,35,0,35.0,20704.0
