time,aeration_rate,agitator,sugar_feed_rate,acid_flow_rate,base_flow_rate,heating/cooling_water_flow_rate,heating_water_flow_rate,water_for_injection/dilution,air_head_pressure,dumped_broth_flow,substrate_concentration,dissolved_oxygen_concentration,penicillin_concentration,vessel_volume,vessel_weight,pH,temperature,generated_heat,CO2_percent_in_off_gas,PAA_flow,PAA_concentration,oil_flow,NH3_concentration,oxygen_uptake_rate,oxygen_in_percent_in_off_gas,offline_penicillin_concentration,offline_biomass_concentration,carbon_evolution_rate,ammonia_shots,viscosity,Fault reference(Fault_ref:Fault ref),0 - Recipe driven 1 - Operator controlled(Control_ref:Control ref),1- No Raman spec, 1-Raman spec recorded,2-PAT control(PAT_ref:PAT ref),Batch reference(Batch_ref:Batch ref),experiment_ID,Fault flag
0.2,30,100,8,0.0,0.0,0.0001,191.87,0,0.6,0,1.0572,14.677,0.001,58834,61810.0,6.615,297.7,179.04,0.090389,5.0,,22,,0.68582,0.19201,,,0.034378,0,,0,1,1,52,52,0,52.0,0.0
0.4,30,100,8,0.0,0.0,0.0001,59.561,0,0.6,0,1.0993,14.663,0.00099954,58831,61811.0,6.5879,297.89,230.88,0.10271,5.0,,22,,0.12762,0.20259,,,0.039065,0,,0,1,1,52,52,0,52.0,0.0
0.6,30,100,8,0.5234,0.0,0.0001,0.0001,0,0.6,0,1.1393,14.626,0.00099908,58828,61813.0,6.5616,297.88,227.04,0.10697,5.0,,22,,0.0016665,0.20494,,,0.040685,0,,0,1,1,52,52,0,52.0,0.0
0.8,30,100,8,1.0454,0.0,0.0001,76.229,0,0.6,0,1.1775,14.597,0.00099861,58826,61815.0,6.5359,298.13,295.63,0.10961,5.0,,22,,-0.018625,0.20531,,,0.04169,0,,0,1,1,52,52,0,52.0,0.0
1.0,30,100,8,0.0,0.0,83.029,7.6229,0,0.6,0,1.2134,14.562,0.00099814,58823,61817.0,6.513,298.05,274.33,0.11201,5.0,1387.3,22,1710.8,-0.010782,0.20516,0.001,0.53145,0.042603,0,4.0832,0,1,1,52,52,0,52.0,0.0
1.2,30,100,8,0.0,0.0,58.953,0.76229,0,0.6,0,1.247,14.532,0.00099767,58820,61818.0,6.4911,297.98,254.97,0.11446,5.0,,22,,0.0015774,0.20493,,,0.043534,0,,0,1,1,52,52,0,52.0,0.0
1.4,30,100,8,0.0,4.0976,36.9,0.076229,0,0.6,0,1.2786,14.517,0.00099719,58818,61821.0,6.4755,297.94,243.24,0.11701,5.0,,22,,0.0085081,0.20479,,,0.044506,0,,0,1,1,52,52,0,52.0,0.0
1.6,30,100,8,0.0,14.407,11.07,44.138,0,0.6,0,1.3079,14.484,0.00099667,58818,61826.0,6.4741,298.08,281.75,0.11968,5.0,,22,,0.021765,0.20454,,,0.045523,0,,0,1,1,52,52,0,52.0,0.0
1.8,30,100,8,0.0,25.245,58.214,4.4138,0,0.6,0,1.3344,14.458,0.00099611,58821,61832.0,6.4851,298.03,268.87,0.12248,5.0,,22,,0.033275,0.20432,,,0.046588,0,,0,1,1,52,52,0,52.0,0.0
2.0,30,100,8,0.0,31.664,43.794,0.44138,0,0.6,0,1.3586,14.427,0.00099554,58824,61840.0,6.5026,297.99,258.03,0.12541,5.0,,22,,0.046444,0.20407,,,0.047702,0,,0,1,1,52,52,0,52.0,0.0
