time,aeration_rate,agitator,sugar_feed_rate,acid_flow_rate,base_flow_rate,heating/cooling_water_flow_rate,heating_water_flow_rate,water_for_injection/dilution,air_head_pressure,dumped_broth_flow,substrate_concentration,dissolved_oxygen_concentration,penicillin_concentration,vessel_volume,vessel_weight,pH,temperature,generated_heat,CO2_percent_in_off_gas,PAA_flow,PAA_concentration,oil_flow,NH3_concentration,oxygen_uptake_rate,oxygen_in_percent_in_off_gas,offline_penicillin_concentration,offline_biomass_concentration,carbon_evolution_rate,ammonia_shots,viscosity,Fault reference(Fault_ref:Fault ref),0 - Recipe driven 1 - Operator controlled(Control_ref:Control ref),1- No Raman spec, 1-Raman spec recorded,2-PAT control(PAT_ref:PAT ref),Batch reference(Batch_ref:Batch ref),experiment_ID,Fault flag
0.2,30,100,8,0.0,0.0,0.0001,336.42,0,0.6,0,1.1214,14.739,0.001,57840,61891.0,6.5164,297.52,320.15,0.089227,5.0,,22,,0.5104,0.19538,,,0.033936,0,,0,1,1,39,39,0,39.0,0.0
0.4,30,100,8,0.0,0.0,0.0001,95.781,0,0.6,0,1.1729,14.716,0.00099954,57837,61893.0,6.4981,297.84,404.37,0.10105,5.0,,22,,0.062328,0.20382,,,0.038432,0,,0,1,1,39,39,0,39.0,0.0
0.6,30,100,8,0.0,1.3209,0.0001,0.0001,0,0.6,0,1.2229,14.703,0.00099907,57835,61895.0,6.4823,297.81,397.92,0.10483,5.0,,22,,-0.041464,0.20575,,,0.039872,0,,0,1,1,39,39,0,39.0,0.0
0.8,30,100,8,0.0,8.9235,0.0001,123.73,0,0.6,0,1.2713,14.706,0.00099857,57834,61899.0,6.4761,298.23,508.15,0.10702,5.0,,22,,-0.068616,0.20625,,,0.040703,0,,0,1,1,39,39,0,39.0,0.0
1.0,30,100,8,0.0,18.954,136.12,12.373,0,0.6,0,1.318,14.704,0.00099802,57835,61905.0,6.4824,298.07,465.09,0.10894,5.0,1481.6,22,1699.3,-0.0755,0.20637,0.001,0.52791,0.041435,0,4.083,0,1,1,39,39,0,39.0,0.0
1.2,30,100,8,0.0,26.471,85.716,1.2373,0,0.6,0,1.3632,14.694,0.00099746,57837,61912.0,6.4957,297.94,431.46,0.11087,5.0,,22,,-0.073607,0.20633,,,0.042171,0,,0,1,1,39,39,0,39.0,0.0
1.4,30,100,8,0.0,28.69,25.715,95.266,0,0.6,0,1.4073,14.676,0.00099689,57841,61919.0,6.5119,298.23,507.49,0.11287,5.0,,22,,-0.066585,0.2062,,,0.042931,0,,0,1,1,39,39,0,39.0,0.0
1.6,30,100,8,0.0,24.457,122.97,9.5266,0,0.6,0,1.4498,14.652,0.00099634,57843,61926.0,6.5209,298.08,469.82,0.11495,5.0,,22,,-0.055461,0.20599,,,0.04372,0,,0,1,1,39,39,0,39.0,0.0
1.8,30,100,8,0.0,16.649,80.431,0.95266,0,0.6,0,1.4909,14.642,0.00099581,57843,61931.0,6.521,297.97,438.78,0.11711,5.0,,22,,-0.049951,0.20588,,,0.044542,0,,0,1,1,39,39,0,39.0,0.0
2.0,30,100,8,0.0,8.7865,44.392,0.095266,0,0.6,0,1.5301,14.617,0.00099532,57842,61935.0,6.5107,297.9,420.23,0.11935,5.0,,22,,-0.039285,0.20568,,,0.045397,0,,0,1,1,39,39,0,39.0,0.0
