time,aeration_rate,agitator,sugar_feed_rate,acid_flow_rate,base_flow_rate,heating/cooling_water_flow_rate,heating_water_flow_rate,water_for_injection/dilution,air_head_pressure,dumped_broth_flow,substrate_concentration,dissolved_oxygen_concentration,penicillin_concentration,vessel_volume,vessel_weight,pH,temperature,generated_heat,CO2_percent_in_off_gas,PAA_flow,PAA_concentration,oil_flow,NH3_concentration,oxygen_uptake_rate,oxygen_in_percent_in_off_gas,offline_penicillin_concentration,offline_biomass_concentration,carbon_evolution_rate,ammonia_shots,viscosity,Fault reference(Fault_ref:Fault ref),0 - Recipe driven 1 - Operator controlled(Control_ref:Control ref),1- No Raman spec, 1-Raman spec recorded,2-PAT control(PAT_ref:PAT ref),Batch reference(Batch_ref:Batch ref),experiment_ID,Fault flag
0.2,30,100,8,0.0,12.728,0.0001,231.51,0,0.6,0,0.89401,14.696,0.001,58111,62191.0,6.4682,297.65,217.04,0.090327,5.0,,22,,-0.043792,0.20582,,,0.034354,0,,0,0,1,27,27,0,27.0,0.0
0.4,30,100,8,0.0,25.43,0.0001,69.133,0,0.6,0,0.94102,14.684,0.00099945,58114,62198.0,6.4843,297.88,276.82,0.1025,5.0,,22,,-0.065041,0.20619,,,0.038984,0,,0,0,1,27,27,0,27.0,0.0
0.6,30,100,8,0.0,32.185,0.0001,0.0001,0,0.6,0,0.98641,14.681,0.00099887,58117,62206.0,6.5086,297.86,271.59,0.10652,5.0,,22,,-0.069974,0.20627,,,0.040514,0,,0,0,1,27,27,0,27.0,0.0
0.8,30,100,8,0.0,29.218,0.0001,90.106,0,0.6,0,1.0303,14.652,0.0009983,58121,62214.0,6.5289,298.16,351.57,0.10892,5.0,,22,,-0.060151,0.20609,,,0.041426,0,,0,0,1,27,27,0,27.0,0.0
1.0,30,100,8,0.0,18.198,98.041,9.0106,0,0.6,0,1.0726,14.632,0.00099777,58121,62219.0,6.5336,298.06,326.14,0.11105,5.0,1337.9,22,1742.8,-0.050701,0.20591,0.001,0.5364,0.042237,0,4.0835,0,0,1,27,27,0,27.0,0.0
1.2,30,100,8,0.0,5.3215,68.895,0.90106,0,0.6,0,1.1131,14.613,0.00099728,58120,62222.0,6.5192,297.97,302.27,0.1132,5.0,,22,,-0.042191,0.20574,,,0.043054,0,,0,0,1,27,27,0,27.0,0.0
1.4,30,100,8,0.0,0.0,41.148,0.090106,0,0.6,0,1.1516,14.599,0.00099682,58117,62224.0,6.4979,297.92,287.52,0.11543,5.0,,22,,-0.036299,0.20563,,,0.043905,0,,0,0,1,27,27,0,27.0,0.0
1.6,30,100,8,0.0,1.3743,12.344,51.77,0,0.6,0,1.1883,14.579,0.00099634,58115,62226.0,6.4794,298.08,330.17,0.11776,5.0,,22,,-0.027811,0.20547,,,0.044791,0,,0,0,1,27,27,0,27.0,0.0
1.8,30,100,8,0.0,10.143,64.714,5.177,0,0.6,0,1.2227,14.552,0.00099584,58114,62229.0,6.4721,298.0,310.44,0.12019,5.0,,22,,-0.016714,0.20525,,,0.045716,0,,0,0,1,27,27,0,27.0,0.0
2.0,30,100,8,0.0,21.778,40.963,0.5177,0,0.6,0,1.2551,14.528,0.00099529,58116,62235.0,6.4782,297.95,295.52,0.12273,5.0,,22,,-0.0056991,0.20504,,,0.046682,0,,0,0,1,27,27,0,27.0,0.0
2.2,30,100,8,0.0,30.965,12.289,49.661,0,0.6,0,1.2848,14.507,0.00099472,58119,62243.0,6.4961,298.11,337.94,0.12538,5.0,,22,,0.0038203,0.20486,,,0.047689,0,,0,0,1,27,27,0,27.0,22736.0
2.4,30,100,8,0.0,33.023,65.479,4.9661,0,0.6,0,1.3123,14.481,0.00099413,58123,62252.0,6.5146,298.04,319.42,0.12813,5.0,,22,,0.014932,0.20465,,,0.048738,0,,0,0,1,27,27,0,27.0,20898.0
2.6,30,100,8,0.0,27.701,44.399,0.49661,0,0.6,0,1.3379,14.457,0.00099357,58126,62259.0,6.5254,297.99,305.77,0.131,5.0,,22,,0.025241,0.20445,,,0.049828,0,,0,0,1,27,27,0,27.0,22060.0
2.8,30,100,8,0.0,18.101,28.709,0.049661,0,0.6,0,1.3611,14.414,0.00099305,58127,62264.0,6.5243,297.96,298.12,0.13398,5.0,,22,,0.043487,0.2041,,,0.050964,0,,0,0,1,27,27,0,27.0,21055.0
3.0,30,100,8,0.0,8.9261,18.708,0.0049661,0,0.6,0,1.3818,14.391,0.00099255,58126,62268.0,6.5102,297.95,294.95,0.13709,5.0,,22,,0.054236,0.2039,,,0.052145,0,,0,0,1,27,27,0,27.0,20717.0
3.2,30,100,15,0.0,5.4021,5.6125,25.96,0,0.6,0,1.4134,14.352,0.00099204,58126,62273.0,6.4917,298.05,321.71,0.14031,5.0,,22,,0.070543,0.20359,,,0.053372,0,,0,0,1,27,27,0,27.0,21046.0
3.4,30,100,15,0.0,9.2679,38.191,2.596,0,0.6,0,1.4418,14.322,0.00099152,58126,62278.0,6.479,298.02,315.49,0.14367,5.0,,22,,0.08386,0.20333,,,0.054649,0,,0,0,1,27,27,0,27.0,20874.0
3.6,30,100,15,0.0,18.156,31.133,0.2596,0,0.6,0,1.4682,14.295,0.00099096,58129,62285.0,6.4774,298.0,310.12,0.14716,5.0,,22,,0.095205,0.20311,,,0.055976,0,,0,0,1,27,27,0,27.0,21536.0
3.8,30,100,15,0.0,27.695,25.234,0.02596,0,0.6,0,1.4916,14.264,0.00099038,58133,62294.0,6.4853,297.99,307.38,0.15077,5.0,,22,,0.10774,0.20287,,,0.057353,0,,0,0,1,27,27,0,27.0,21031.0
4.0,30,100,15,0.0,34.061,21.949,0.002596,0,0.6,0,1.5127,14.234,0.00098977,58139,62305.0,6.4975,297.99,306.84,0.15452,5.0,,22,,0.11979,0.20264,,,0.058779,0,,0,0,1,27,27,0,27.0,20693.0
4.2,30,100,15,0.0,35.579,21.038,0.0002596,0,0.6,0,1.5585,14.192,0.00098916,58144,62317.0,6.5095,298.0,308.15,0.1584,5.0,,30,,0.13186,0.2024,,,0.060256,0,,0,0,1,27,27,0,27.0,21854.0
4.4,30,100,15,0.0,32.283,22.369,0.0001,0,0.6,0,1.6011,14.136,0.00098856,58149,62328.0,6.5193,298.0,309.85,0.16244,5.0,,30,,0.15418,0.20197,,,0.061791,0,,0,0,1,27,27,0,27.0,21183.0
4.6,30,100,15,0.0,25.096,24.342,0.0001,0,0.6,0,1.6401,14.099,0.00098799,58153,62338.0,6.5183,298.01,312.33,0.16663,5.0,,30,,0.17016,0.20167,,,0.063386,0,,0,0,1,27,27,0,27.0,20844.0
4.8,30,100,15,0.0,18.322,27.557,0.0001,0,0.6,0,1.6757,14.071,0.00098744,58156,62347.0,6.5094,298.02,315.54,0.17099,5.0,,30,,0.18032,0.20147,,,0.065047,0,,0,0,1,27,27,0,27.0,21506.0
5.0,30,100,15,0.0,15.111,32.032,0.0001,0,0.6,0,1.709,14.019,0.0009869,58157,62355.0,6.4951,298.03,318.29,0.17552,5.0,,30,,0.19936,0.2011,,,0.066769,0,,0,0,1,27,27,0,27.0,21334.0
5.2,30,100,15,0.0,17.603,36.335,0.0001,0,0.6,0,1.7392,13.975,0.00098637,58159,62363.0,6.4827,298.04,320.27,0.1802,0.0,,30,,0.21746,0.20075,,,0.068553,0,,0,0,1,27,27,0,27.0,20996.0
5.4,30,100,15,0.0,25.041,40.055,0.0001,0,0.6,0,1.765,13.929,0.00098581,58161,62372.0,6.4766,298.05,322.67,0.18508,0.0,,30,,0.23484,0.20041,,,0.070407,0,,0,0,1,27,27,0,27.0,22324.0
5.6,30,100,15,0.0,34.896,44.603,0.0001,0,0.6,0,1.7876,13.884,0.00098522,58166,62383.0,6.4812,298.06,324.2,0.19014,0.0,,30,,0.25218,0.20008,,,0.072333,0,,0,0,1,27,27,0,27.0,21319.0
5.8,30,100,15,0.0,42.882,48.357,0.0001,0,0.6,0,1.8057,13.83,0.0009846,58172,62395.0,6.4886,298.06,325.22,0.19539,0.0,,30,,0.27273,0.19968,,,0.074333,0,,0,0,1,27,27,0,27.0,22314.0
6.0,30,100,15,0.0,47.949,51.703,0.0001,0,0.6,0,1.8206,13.79,0.00098397,58179,62409.0,6.4982,298.06,326.29,0.20082,0.0,,30,,0.28851,0.19937,,,0.076399,0,,0,0,1,27,27,0,27.0,22476.0
6.2,30,100,15,0.0,49.165,55.264,0.0001,0,0.6,0,1.8314,13.745,0.00098333,58187,62423.0,6.5087,298.07,327.37,0.20643,0.0,,30,,0.30383,0.19907,,,0.078535,0,,0,0,1,27,27,0,27.0,22304.0
6.4,30,100,15,0.0,46.187,58.979,0.0001,0,0.6,0,1.8393,13.704,0.0009827,58194,62436.0,6.5149,298.07,327.9,0.21223,0.0,,30,,0.31776,0.1988,,,0.080743,0,,0,0,1,27,27,0,27.0,22465.0
6.6,30,100,15,0.0,40.75,62.146,0.0001,0,0.6,0,1.842,13.647,0.0009821,58200,62448.0,6.5142,298.07,328.46,0.21824,0.0,,30,,0.33642,0.19843,,,0.08303,0,,0,0,1,27,27,0,27.0,21460.0
6.8,30,100,15,0.0,35.604,65.44,0.0001,0,0.6,0,1.8403,13.588,0.00098151,58205,62460.0,6.5063,298.07,327.89,0.22447,0.0,,30,,0.35713,0.19803,,,0.0854,0,,0,0,1,27,27,0,27.0,21955.0
7.0,30,100,15,0.0,33.609,67.348,0.0001,0,0.6,0,1.8342,13.534,0.00098092,58209,62470.0,6.4952,298.07,329.01,0.23091,0.0,,30,,0.37656,0.19765,,,0.087853,0,,0,0,1,27,27,0,27.0,21450.0
7.2,30,100,15,0.0,36.048,71.393,0.0001,0,0.6,0,1.8239,13.474,0.00098033,58214,62482.0,6.4837,298.08,330.55,0.23758,0.0,,30,,0.39677,0.19725,,,0.090391,0,,0,0,1,27,27,0,27.0,21111.0
7.4,30,100,15,0.0,43.097,76.088,0.0001,0,0.6,0,1.8088,13.413,0.00097971,58220,62494.0,6.4775,298.08,331.27,0.24448,0.0,,30,,0.41853,0.19682,,,0.093019,0,,0,0,1,27,27,0,27.0,21106.0
7.6,30,100,15,0.0,52.597,79.922,0.0001,0,0.6,0,1.7887,13.354,0.00097906,58228,62509.0,6.4772,298.09,332.97,0.25162,0.0,,30,,0.43893,0.19642,,,0.095736,0,,0,0,1,27,27,0,27.0,21267.0
7.8,30,100,15,0.0,62.234,85.144,0.0001,0,0.6,0,1.7632,13.277,0.00097838,58238,62525.0,6.4799,298.09,334.54,0.259,0.0,,30,,0.46597,0.19589,,,0.098547,0,,0,0,1,27,27,0,27.0,22429.0
8.0,30,100,15,0.0,70.79,90.411,0.0001,0,0.6,0,1.7324,13.198,0.00097767,58250,62544.0,6.4865,298.09,334.44,0.26664,0.0,,30,,0.4951,0.19532,,,0.10146,0,,0,0,1,27,27,0,27.0,21424.0
8.2,42,100,15,0.0,76.705,93.751,0.0001,0,0.6,0,1.6962,13.324,0.00097695,58263,62563.0,6.495,298.09,332.23,0.21396,0.0,,30,,0.46101,0.19857,,,0.11396,0,,0,0,1,27,27,0,27.0,21085.0
8.4,42,100,15,0.0,79.223,94.416,0.0001,0,0.6,0,1.6533,13.237,0.00097621,58277,62583.0,6.5038,298.08,330.67,0.21332,0.0,,30,,0.45844,0.19861,,,0.11362,0,,0,0,1,27,27,0,27.0,21246.0
8.6,42,100,15,0.0,78.203,95.661,0.0001,0,0.6,0,1.6037,13.159,0.00097548,58290,62603.0,6.5106,298.08,330.38,0.21866,0.0,,30,,0.48524,0.19824,,,0.11647,0,,0,0,1,27,27,0,27.0,20574.0
8.8,42,100,15,0.0,74.499,98.307,0.0001,0,0.6,0,1.5483,13.081,0.00097477,58303,62621.0,6.5138,298.08,330.53,0.22488,0.0,,30,,0.51665,0.1978,,,0.11978,0,,0,0,1,27,27,0,27.0,21235.0
9.0,42,100,15,0.0,69.49,101.44,0.0001,0,0.6,0,1.4859,12.981,0.00097407,58314,62639.0,6.5104,298.08,331.7,0.23141,0.0,,30,,0.55916,0.19721,,,0.12326,0,,0,0,1,27,27,0,27.0,21063.0
9.2,42,100,15,0.0,65.89,105.89,0.0001,0,0.6,0,1.4174,12.899,0.00097338,58325,62657.0,6.507,298.08,332.13,0.2382,0.0,,30,,0.5902,0.19678,,,0.12688,0,,0,0,1,27,27,0,27.0,21224.0
9.4,42,100,15,0.0,63.613,109.53,0.0001,0,0.6,0,1.341,12.824,0.0009727,58336,62673.0,6.5018,298.09,332.91,0.24523,0.0,,30,,0.61457,0.19643,,,0.13063,0,,0,0,1,27,27,0,27.0,21386.0
9.6,42,100,15,0.0,63.403,113.7,0.0001,0,0.6,0,1.2566,12.726,0.00097203,58346,62690.0,6.4902,298.09,334.85,0.25251,0.0,,30,,0.65263,0.1959,,,0.13451,0,,0,0,1,27,27,0,27.0,21214.0
9.8,42,100,15,0.0,67.868,119.45,0.0001,0,0.6,0,1.1667,12.64,0.00097133,58357,62708.0,6.477,298.1,336.38,0.26001,0.0,,30,,0.6875,0.19541,,,0.13851,0,,0,0,1,27,27,0,27.0,21375.0
10.0,42,100,15,0.0,77.604,124.91,0.0001,0,0.6,0,1.0686,12.54,0.00097061,58370,62727.0,6.4692,298.11,339.38,0.26777,0.0,,30,,0.72604,0.19487,,,0.14264,0,,0,0,1,27,27,0,27.0,20702.0
10.2,42,100,15,0.0,90.44,132.5,0.0001,0,0.6,0,0.96419,12.454,0.00096984,58386,62749.0,6.4686,298.12,340.3,0.27578,0.0,,30,,0.75857,0.19441,,,0.14691,0,,0,0,1,27,27,0,27.0,21697.0
