time,aeration_rate,agitator,sugar_feed_rate,acid_flow_rate,base_flow_rate,heating/cooling_water_flow_rate,heating_water_flow_rate,water_for_injection/dilution,air_head_pressure,dumped_broth_flow,substrate_concentration,dissolved_oxygen_concentration,penicillin_concentration,vessel_volume,vessel_weight,pH,temperature,generated_heat,CO2_percent_in_off_gas,PAA_flow,PAA_concentration,oil_flow,NH3_concentration,oxygen_uptake_rate,oxygen_in_percent_in_off_gas,offline_penicillin_concentration,offline_biomass_concentration,carbon_evolution_rate,ammonia_shots,viscosity,Fault reference(Fault_ref:Fault ref),0 - Recipe driven 1 - Operator controlled(Control_ref:Control ref),1- No Raman spec, 1-Raman spec recorded,2-PAT control(PAT_ref:PAT ref),Batch reference(Batch_ref:Batch ref),experiment_ID,Fault flag
0.2,30,100,8,0.0,45.076,0.0001,141.51,0,0.6,0,1.0869,14.678,0.001,57817,62837.0,6.4238,297.78,130.44,0.092915,5.0,,22,,-0.1572,0.20792,,,0.035339,0,,0,0,2,76,76,0,76.0,0.0
0.4,30,100,8,0.0,75.572,0.0001,43.419,0,0.6,0,1.1287,14.682,0.00099927,57830,62854.0,6.4831,297.92,167.16,0.10583,5.0,,22,,-0.088127,0.20661,,,0.040251,0,,0,0,2,76,76,0,76.0,0.0
0.6,30,100,8,0.0,82.664,0.0001,0.0001,0,0.6,0,1.1688,14.652,0.00099852,57843,62872.0,6.5439,297.91,163.43,0.11017,5.0,,22,,-0.059028,0.20606,,,0.041902,0,,0,0,2,76,76,0,76.0,0.0
0.8,30,100,8,0.0,65.612,0.0001,57.333,0,0.6,0,1.2071,14.641,0.00099783,57854,62887.0,6.5969,298.1,214.27,0.11281,5.0,,22,,-0.048402,0.20586,,,0.042908,0,,0,0,2,76,76,0,76.0,0.0
1.0,30,100,8,0.51603,32.806,62.517,5.7333,0,0.6,0,1.2439,14.599,0.00099725,57858,62896.0,6.6225,298.03,195.27,0.11519,5.0,1389.3,22,1696.6,-0.029061,0.20549,0.001,0.56441,0.043812,0,4.0849,0,0,2,76,76,0,76.0,0.0
1.2,30,100,8,1.0352,16.403,40.131,0.57333,0,0.6,0,1.2789,14.559,0.00099673,57859,62901.0,6.6202,297.97,179.78,0.11759,5.0,,22,,-0.0086771,0.20511,,,0.044727,0,,0,0,2,76,76,0,76.0,0.0
1.4,30,100,8,1.5566,8.2014,21.593,0.057333,0,0.6,0,1.3116,14.544,0.00099624,57858,62905.0,6.602,297.94,171.25,0.12009,5.0,,22,,0.00095884,0.20493,,,0.045679,0,,0,0,2,76,76,0,76.0,0.0
1.6,30,100,8,2.0787,4.1007,6.4779,29.396,0,0.6,0,1.3426,14.518,0.00099575,57857,62908.0,6.576,298.03,196.81,0.12271,5.0,,22,,0.012481,0.20471,,,0.046675,0,,0,0,2,76,76,0,76.0,0.0
1.8,30,100,8,2.6011,2.0504,37.463,2.9396,0,0.6,0,1.3716,14.485,0.00099527,57855,62911.0,6.5469,298.0,187.31,0.12545,5.0,,22,,0.027726,0.20442,,,0.047717,0,,0,0,2,76,76,0,76.0,0.0
2.0,30,100,8,0.0,0.0,25.634,0.29396,0,0.6,0,1.3982,14.462,0.00099481,57852,62912.0,6.5205,297.97,180.65,0.12832,5.0,,22,,0.039257,0.20419,,,0.048808,0,,0,0,2,76,76,0,76.0,0.0
