time,aeration_rate,agitator,sugar_feed_rate,acid_flow_rate,base_flow_rate,heating/cooling_water_flow_rate,heating_water_flow_rate,water_for_injection/dilution,air_head_pressure,dumped_broth_flow,substrate_concentration,dissolved_oxygen_concentration,penicillin_concentration,vessel_volume,vessel_weight,pH,temperature,generated_heat,CO2_percent_in_off_gas,PAA_flow,PAA_concentration,oil_flow,NH3_concentration,oxygen_uptake_rate,oxygen_in_percent_in_off_gas,offline_penicillin_concentration,offline_biomass_concentration,carbon_evolution_rate,ammonia_shots,viscosity,Fault reference(Fault_ref:Fault ref),0 - Recipe driven 1 - Operator controlled(Control_ref:Control ref),1- No Raman spec, 1-Raman spec recorded,2-PAT control(PAT_ref:PAT ref),Batch reference(Batch_ref:Batch ref),experiment_ID,Fault flag
0.2,30,100,8,0.0,0.0,0.0001,373.73,0,0.6,0,1.0068,14.752,0.001,58636,61901.0,6.5133,297.46,358.2,0.088198,5.0,,22,,0.38744,0.19772,,,0.033544,0,,0,0,1,30,30,0,30.0,0.0
0.4,30,100,8,0.0,0.0,0.0001,108.14,0,0.6,0,1.0559,14.738,0.00099954,58633,61902.0,6.4949,297.82,454.76,0.10026,5.0,,22,,0.032336,0.20438,,,0.038134,0,,0,0,1,30,30,0,30.0,0.0
0.6,30,100,8,0.0,2.627,0.0001,0.0001,0,0.6,0,1.1028,14.709,0.00099907,58631,61905.0,6.4805,297.8,448.94,0.10422,5.0,,22,,-0.043008,0.20578,,,0.03964,0,,0,0,1,30,30,0,30.0,0.0
0.8,30,100,8,0.0,10.951,0.0001,136.83,0,0.6,0,1.1483,14.698,0.00099856,58630,61909.0,6.4767,298.25,572.12,0.10654,5.0,,22,,-0.057365,0.20604,,,0.040524,0,,0,0,1,30,30,0,30.0,0.0
1.0,30,100,8,0.0,20.759,150.06,13.683,0,0.6,0,1.1924,14.689,0.00099801,58632,61915.0,6.4853,298.09,528.95,0.10859,5.0,1395.0,22,1729.9,-0.057818,0.20604,0.001,0.51568,0.041302,0,4.0824,0,0,1,30,30,0,30.0,0.0
1.2,30,100,8,0.0,27.115,100.89,1.3683,0,0.6,0,1.2347,14.66,0.00099745,58634,61922.0,6.5025,297.96,492.18,0.11065,5.0,,22,,-0.046559,0.20583,,,0.042087,0,,0,0,1,30,30,0,30.0,0.0
1.4,30,100,8,0.0,26.588,58.524,0.13683,0,0.6,0,1.276,14.64,0.00099689,58637,61929.0,6.5192,297.87,469.36,0.1128,5.0,,22,,-0.036162,0.20563,,,0.042902,0,,0,0,1,30,30,0,30.0,0.0
1.6,30,100,8,0.0,19.445,17.557,75.532,0,0.6,0,1.3156,14.621,0.00099636,58638,61934.0,6.5251,298.1,531.88,0.11502,5.0,,22,,-0.026699,0.20545,,,0.043749,0,,0,0,1,30,30,0,30.0,0.0
1.8,30,100,8,0.0,9.9613,93.322,7.5532,0,0.6,0,1.3532,14.607,0.00099586,58637,61938.0,6.5175,298.01,507.08,0.11734,5.0,,22,,-0.020276,0.20533,,,0.04463,0,,0,0,1,30,30,0,30.0,0.0
2.0,30,100,8,0.0,3.5082,63.744,0.75532,0,0.6,0,1.3894,14.59,0.00099538,58635,61941.0,6.5006,297.93,486.45,0.11975,5.0,,22,,-0.012879,0.20518,,,0.045548,0,,0,0,1,30,30,0,30.0,0.0
2.2,30,100,8,0.0,3.8128,19.123,76.753,0,0.6,0,1.4231,14.576,0.0009949,58633,61943.0,6.4847,298.18,552.07,0.12227,5.0,,22,,-0.0071562,0.20507,,,0.046507,0,,0,0,1,30,30,0,30.0,21073.0
2.4,30,100,8,0.0,10.452,101.17,7.6753,0,0.6,0,1.4547,14.548,0.00099439,58633,61947.0,6.4784,298.09,527.78,0.1249,5.0,,22,,0.0046282,0.20485,,,0.047508,0,,0,0,1,30,30,0,30.0,21902.0
2.6,30,100,8,0.0,19.602,74.965,0.76753,0,0.6,0,1.484,14.538,0.00099385,58634,61953.0,6.4845,298.01,506.27,0.12764,5.0,,22,,0.0098241,0.20475,,,0.048551,0,,0,0,1,30,30,0,30.0,21564.0
2.8,30,100,8,0.0,26.266,51.428,0.076753,0,0.6,0,1.511,14.517,0.0009933,58636,61960.0,6.5008,297.96,492.02,0.1305,5.0,,22,,0.017972,0.20459,,,0.049638,0,,0,0,1,30,30,0,30.0,21893.0
3.0,30,100,8,0.0,26.439,34.115,0.0076753,0,0.6,0,1.5359,14.503,0.00099274,58639,61967.0,6.5161,297.92,483.24,0.13346,5.0,,22,,0.023331,0.20448,,,0.050766,0,,0,0,1,30,30,0,30.0,20722.0
3.2,30,100,15,0.0,20.526,10.234,46.098,0,0.6,0,1.5729,14.473,0.00099218,58642,61974.0,6.5233,298.08,526.26,0.13654,5.0,,22,,0.035211,0.20425,,,0.051937,0,,0,0,1,30,30,0,30.0,22051.0
3.4,30,100,15,0.0,11.765,62.597,4.6098,0,0.6,0,1.608,14.44,0.00099166,58643,61980.0,6.5159,298.03,512.08,0.13974,5.0,,22,,0.049981,0.20397,,,0.053153,0,,0,0,1,30,30,0,30.0,22213.0
3.6,30,100,15,0.0,5.9796,46.355,0.46098,0,0.6,0,1.6407,14.414,0.00099115,58642,61985.0,6.4998,297.99,500.13,0.14305,5.0,,22,,0.061947,0.20374,,,0.054415,0,,0,0,1,30,30,0,30.0,20875.0
3.8,30,100,15,0.0,6.6005,32.586,0.046098,0,0.6,0,1.6702,14.395,0.00099063,58642,61990.0,6.4848,297.96,493.48,0.14649,5.0,,22,,0.070062,0.20358,,,0.055722,0,,0,0,1,30,30,0,30.0,21203.0
4.0,30,100,15,0.0,13.178,23.881,0.0046098,0,0.6,0,1.6972,14.355,0.0009901,58644,61996.0,6.4804,297.95,491.5,0.15005,5.0,,22,,0.086325,0.20327,,,0.057078,0,,0,0,1,30,30,0,30.0,20866.0
4.2,30,100,15,0.0,21.525,20.059,0.00046098,0,0.6,0,1.7485,14.314,0.00098954,58647,62006.0,6.4893,297.96,492.36,0.15376,5.0,,30,,0.10042,0.203,,,0.058489,0,,0,0,1,30,30,0,30.0,22528.0
4.4,30,100,15,0.0,26.267,19.481,0.0001,0,0.6,0,1.7969,14.283,0.00098896,58651,62016.0,6.503,297.96,494.1,0.15761,5.0,,30,,0.11396,0.20274,,,0.059955,0,,0,0,1,30,30,0,30.0,20856.0
4.6,30,100,15,0.0,25.582,20.049,0.0001,0,0.6,0,1.8425,14.258,0.00098839,58654,62026.0,6.5139,297.97,496.88,0.16159,5.0,,30,,0.12438,0.20254,,,0.061469,0,,0,0,1,30,30,0,30.0,21685.0
4.8,30,100,15,0.0,20.546,22.173,0.0001,0,0.6,0,1.8852,14.23,0.00098783,58657,62035.0,6.5154,297.99,500.32,0.16571,5.0,,30,,0.13484,0.20233,,,0.063037,0,,0,0,1,30,30,0,30.0,21514.0
5.0,30,100,15,0.0,14.923,25.501,0.0001,0,0.6,0,1.9249,14.196,0.0009873,58659,62043.0,6.5085,298.0,502.96,0.16997,5.0,,30,,0.14778,0.20208,,,0.064657,0,,0,0,1,30,30,0,30.0,21176.0
5.2,30,100,15,0.0,12.066,28.263,0.0001,0,0.6,0,1.9616,14.158,0.00098679,58659,62050.0,6.4966,298.01,505.73,0.17437,0.0,,30,,0.16281,0.20179,,,0.066331,0,,0,0,1,30,30,0,30.0,21337.0
5.4,30,100,15,0.0,13.95,31.578,0.0001,0,0.6,0,1.9938,14.126,0.00098627,58659,62056.0,6.4875,298.02,508.95,0.17893,0.0,,30,,0.17526,0.20155,,,0.068068,0,,0,0,1,30,30,0,30.0,21333.0
5.6,30,100,15,0.0,19.445,35.852,0.0001,0,0.6,0,2.0224,14.098,0.00098573,58661,62064.0,6.4857,298.03,511.37,0.18367,0.0,,30,,0.18524,0.20135,,,0.069871,0,,0,0,1,30,30,0,30.0,21661.0
5.8,30,100,15,0.0,25.671,39.532,0.0001,0,0.6,0,2.0465,14.044,0.00098517,58664,62073.0,6.4909,298.04,513.57,0.18858,0.0,,30,,0.20539,0.20096,,,0.071741,0,,0,0,1,30,30,0,30.0,22323.0
6.0,30,100,15,0.0,29.828,43.288,0.0001,0,0.6,0,2.0674,13.996,0.0009846,58667,62083.0,6.5016,298.04,515.45,0.19367,0.0,,30,,0.22646,0.20055,,,0.073676,0,,0,0,1,30,30,0,30.0,21485.0
6.2,30,100,15,0.0,29.685,46.954,0.0001,0,0.6,0,2.0852,13.94,0.00098403,58671,62093.0,6.5098,298.05,517.04,0.19892,0.0,,30,,0.24975,0.2001,,,0.075677,0,,0,0,1,30,30,0,30.0,20814.0
6.4,30,100,15,0.0,26.29,50.515,0.0001,0,0.6,0,2.0986,13.891,0.00098347,58674,62102.0,6.5132,298.05,518.27,0.20438,0.0,,30,,0.27,0.19971,,,0.077756,0,,0,0,1,30,30,0,30.0,20809.0
6.6,30,100,15,0.0,21.527,53.85,0.0001,0,0.6,0,2.1084,13.842,0.00098293,58676,62111.0,6.5092,298.06,519.72,0.21004,0.0,,30,,0.2897,0.19933,,,0.07991,0,,0,0,1,30,30,0,30.0,22304.0
